fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,-21217000000,None,21217000000,21217000000,1233000000,1352000000,194000000,1546000000,None,None,None,339000000,None,None,None,317000000,1933000000,441000000,None,None,None,1335000000,1652000000,1233000000
2006-03-31,USD,1785000000,7244000000,5459000000,5459000000,615000000,369000000,48000000,417000000,None,None,None,92000000,None,None,None,309000000,1002000000,282000000,None,None,None,981000000,1290000000,608000000
2006-06-30,USD,-3467000000,7959000000,11426000000,11426000000,1367000000,737000000,99000000,836000000,None,None,None,190000000,None,None,None,325000000,2221000000,625000000,None,None,None,1186000000,1511000000,1352000000
2006-09-30,USD,-9555000000,7631000000,17186000000,17186000000,1903000000,1035000000,150000000,1185000000,None,None,None,291000000,None,None,None,321000000,3077000000,836000000,None,None,None,855000000,1176000000,1889000000
2006-12-31,USD,-23318000000,None,23318000000,23318000000,2161000000,1402000000,213000000,1615000000,None,None,None,384000000,None,None,None,325000000,3432000000,835000000,None,None,None,2699000000,3024000000,2248000000
2007-03-31,USD,1901000000,7908000000,6007000000,6007000000,673000000,357000000,52000000,409000000,None,None,None,83000000,None,None,None,304000000,1123000000,335000000,None,None,None,1080000000,1384000000,662000000
2007-06-30,USD,-4119000000,8066000000,12185000000,12185000000,1389000000,724000000,107000000,831000000,None,None,None,169000000,None,None,None,317000000,2303000000,689000000,None,None,None,1155000000,1472000000,1377000000
2007-09-30,USD,-10708000000,7387000000,18095000000,18095000000,1947000000,1089000000,171000000,1260000000,None,None,None,320000000,None,None,None,338000000,4016000000,1768000000,None,None,None,1785000000,2123000000,1932000000
2007-12-31,USD,-24248000000,None,24248000000,24248000000,2571000000,1472000000,249000000,1721000000,None,None,None,401000000,None,None,None,310000000,4491000000,1555000000,None,None,None,3718000000,4028000000,2564000000
2008-03-31,USD,1483000000,7375000000,5892000000,5892000000,303000000,328000000,66000000,394000000,None,None,None,99000000,None,None,None,319000000,575000000,205000000,None,None,None,409000000,728000000,303000000
