fiscalDateEnding,reportedEPS
1996-12-31,2.74
1997-12-31,3.34
1998-12-31,3.66
1999-12-31,4.23
2000-12-31,5.45
2001-12-31,4.35
2002-12-31,2.73
2003-12-31,3.3
2004-12-31,4.68
2005-12-31,4.62
2006-12-31,8.88
2007-12-31,7.8
2008-12-31,3.57
2009-12-31,-2.4
2010-12-31,1.59
2011-12-31,2.13
2012-12-31,0.75
2013-12-31,0.99
2014-12-31,2.73
2015-12-31,1.74
2016-12-31,1.1
2017-12-31,1.22
2018-12-31,1.36
2019-12-31,2.12
2020-12-31,0.98
2021-12-31,1.01
2022-12-31,1.4
2023-12-31,1.85
2024-12-31,2.79
2025-12-31,3.77
2026-03-31,0
