fiscalDateEnding,reportedEPS
1996-12-31,0.14
1997-12-31,0.17
1998-12-31,0.21
1999-12-31,0.28
2000-12-31,0.34
2001-12-31,0.31
2002-12-31,0.34
2003-12-31,0.41
2004-12-31,0.52
2005-12-31,0.6
2006-12-31,0.72
2007-12-31,0.78
2008-12-31,0.68
2009-12-31,0.28
2010-12-31,0.57
2011-12-31,0.77
2012-12-31,0.81
2013-12-31,1.13
2014-12-31,1.22
2015-12-31,1.27
2016-12-31,1.18
2017-12-31,1.51
2018-12-31,1.89
2019-12-31,1.9
2020-12-31,1.95
2021-12-31,2.43
2022-12-31,2.64
2023-12-31,3.05
2024-12-31,2.76
2025-12-31,2.95
2026-03-31,0.66
