fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,511603000,238983000,5871000,5871000,76311000,134105000,272620000,124524000,None,50325000,50325000,67174000,None,None,None,22696000,None,180599000,128929000,27442000,None,None,18363000,51670000,None,None,None,None,18363000,83124000,None,331004000,None,138702000,66805000,207049770
2007-12-31,USD,536724000,248832000,4922000,4922000,74737000,140489000,287892000,140594000,None,42908000,42908000,67204000,None,None,None,28684000,None,292050000,125877000,27379000,None,None,18991000,166173000,None,107060000,None,None,126051000,79507000,None,244674000,None,32986000,61964000,197952000
2008-12-31,USD,579850000,260595000,12119000,12119000,91604000,127505000,319255000,149754000,None,52231000,52231000,91740000,None,None,None,29367000,None,412216000,121160000,18834000,None,None,18311000,291056000,None,180000000,None,None,198311000,83111000,None,167634000,None,8445000,59516000,182505000
2009-12-31,USD,476434000,188993000,5412000,5412000,58658000,100824000,287441000,139053000,None,40170000,40170000,91740000,None,None,None,26027000,None,266780000,103815000,17983000,None,None,12028000,162965000,None,86260000,None,None,98288000,72254000,None,209654000,None,11121000,59999000,180687000
2010-12-31,USD,530474000,252408000,9591000,9591000,91620000,124593000,278066000,134185000,None,28338000,28338000,91740000,None,None,0,32483000,None,266360000,119754000,19669000,None,None,8183000,146606000,None,70255000,None,None,78438000,91169000,76351000,264114000,0,44436000,60048000,182409000
2011-12-31,USD,874309000,582970000,303150000,303150000,105347000,150912000,291339000,138248000,None,18118000,18118000,93400000,None,None,0,23561000,None,551569000,131282000,27402000,None,None,8658000,420287000,None,300000000,None,None,308658000,92253000,120287000,322740000,0,97467000,59747000,184110000
2012-12-31,USD,1321734000,776996000,31120000,31120000,121549000,172143000,544738000,151544000,None,151773000,151773000,181228000,None,None,426813000,25371000,None,867620000,151671000,28938000,None,None,8133000,715949000,None,556480000,None,None,564613000,99678000,137779000,454114000,0,189297000,60767000,185133000
2013-12-31,USD,1327228000,792593000,19756000,19756000,133787000,183293000,534635000,151717000,None,147940000,147940000,189967000,None,None,422297000,33460000,None,692863000,168853000,34282000,None,None,9584000,524010000,None,408370000,None,None,417954000,120426000,None,634365000,0,272653000,61003000,188370000
2014-12-31,USD,1544778000,859507000,23656000,23656000,159797000,214944000,685271000,161230000,None,176278000,176278000,292574000,None,5859000,421767000,39343000,None,948746000,174480000,39306000,None,None,5016000,774266000,None,615000000,620016000,None,620016000,124161000,136812000,596032000,0,252865000,59199000,185235000
2015-12-31,USD,1391352000,509017000,52295000,52295000,202136000,225509000,882335000,178437000,None,227987000,227987000,394488000,None,6129000,9518000,29077000,None,755801000,194616000,40505000,None,None,15901000,561185000,None,392695000,408596000,None,408596000,136902000,146187000,635551000,0,285508000,55766000,177021000
2016-12-31,USD,1243109000,503362000,52365000,52365000,201609000,218365000,739747000,189596000,None,178336000,178336000,259849000,None,6366000,9230000,31023000,None,669289000,177985000,39988000,None,None,8913000,491304000,None,305685000,8913000,None,314598000,120476000,167947000,573820000,0,206820000,55834000,170880000
2017-12-31,USD,1379205000,631926000,103662000,103662000,239349000,254080000,747279000,204298000,None,183056000,183056000,278789000,None,6755000,9242000,46247000,None,656142000,234426000,48748000,None,None,6578000,421716000,None,226035000,6578000,None,232613000,160316000,178428000,723063000,0,181599000,169319000,174318000
2018-12-31,USD,1472741000,723216000,132118000,132118000,283982000,274608000,749525000,229295000,None,166310000,166310000,293846000,None,7252000,None,32508000,None,720868000,299803000,56902000,None,None,11083000,421065000,None,266391000,11083000,None,277474000,183308000,138088000,751873000,None,220734000,165171000,173213000
2019-12-31,USD,1692210000,791468000,220973000,220973000,273233000,267345000,900742000,325546000,None,162623000,162623000,307663000,None,7603000,None,29917000,None,667279000,285322000,54117000,None,None,15422000,381957000,31866000,164298000,7732000,None,203896000,173939000,182707000,1024931000,None,448991000,167287000,171624000
2020-12-31,USD,1988128000,1023801000,378909000,378909000,285704000,314946000,964327000,350750000,None,160669000,160669000,347603000,None,7610000,None,44242000,None,704224000,321389000,58305000,None,None,33361000,382835000,29224000,150000000,22183000,None,212585000,179470000,193347000,1283904000,None,568295000,168568000,172008000
2021-12-31,USD,2443198000,1363621000,624302000,624302000,382301000,325132000,1079577000,481107000,None,149740000,149740000,356255000,None,7541000,None,31886000,None,733855000,506792000,78432000,None,None,127585000,227063000,23527000,75000000,118489000,None,226112000,235021000,10978000,1709343000,None,876916000,170308000,174526000
2022-12-31,USD,2438900000,1205620000,339196000,339196000,476790000,346010000,1233280000,637394000,None,137507000,137507000,368171000,None,8767000,None,43624000,None,579248000,399917000,84218000,None,None,30529000,179331000,21057000,75000000,20974000,None,126586000,208822000,12159000,1859652000,None,976851000,167702000,172893000
2023-12-31,USD,2722007000,1365809000,537951000,537951000,438349000,354439000,1356198000,760481000,None,128860000,128860000,370228000,None,9661000,None,35070000,None,497782000,395200000,72214000,None,None,38278000,102582000,20027000,0,30036000,None,50063000,223293000,2235000,2224225000,None,1227938000,167946000,172199000
2024-12-31,USD,3139212000,1497441000,675336000,675336000,404676000,362533000,1641771000,791334000,None,233306000,233306000,487468000,None,10140000,None,54896000,None,555077000,405808000,60816000,None,None,36375000,149269000,20116000,None,28537000,None,48653000,308617000,18788000,2584135000,None,1509264000,169394000,172405000
2025-12-31,USD,3274270000,1471881000,624083000,624083000,401138000,393753000,1802389000,781137000,None,303851000,303851000,585304000,None,10776000,None,52907000,None,620339000,467261000,78573000,None,None,24696000,153078000,26900000,None,24696000,None,60958000,363992000,11060000,2653931000,None,1456710000,165150000,169219000
