fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,155629000,None,None,None,None,26046000,33854000,None,-15587000,None,-64402000,-102541000,None,None,None,None,39429000,39429000,None,None,None,None,-87570000,None,8392000,None,None,149766000
2007-12-31,USD,177097000,None,None,None,None,28665000,36954000,None,2045000,None,-38157000,-138293000,None,None,None,None,43188000,43188000,None,None,None,None,-230412000,None,8583000,None,None,152836000
2008-12-31,USD,162478000,None,None,None,None,35495000,29102000,None,-9937000,None,-85346000,-71353000,None,None,None,None,44702000,44702000,None,None,None,None,-114836000,None,9051000,None,None,120879000
2009-12-31,USD,146532000,None,None,None,None,35140000,12065000,None,32663000,None,-12794000,-138812000,None,None,None,None,45444000,45444000,None,None,None,None,-187000,None,9369000,None,None,48967000
2010-12-31,USD,101123000,None,None,None,None,33973000,17527000,-23285000,-32997000,None,-18769000,-76792000,None,None,None,None,48146000,48146000,None,None,None,None,-24218000,None,10024000,4179000,-1383000,102840000
2011-12-31,USD,162044000,None,None,None,None,32483000,24785000,-26767000,-13440000,None,-27997000,159641000,None,None,None,None,50646000,50646000,None,None,None,None,-43250000,None,10994000,293559000,-129000,142328000
2012-12-31,USD,189682000,None,None,None,None,38762000,18234000,-2752000,5941000,None,-694520000,232671000,None,None,None,None,54302000,54302000,None,None,None,None,-1378000,None,12409000,-272030000,137000,149126000
2013-12-31,USD,243055000,None,None,None,None,37316000,23319000,-11880000,-10186000,None,-31238000,-225892000,None,None,None,None,61139000,61139000,None,None,None,None,-67827000,None,16545000,-11364000,2711000,210822000
2014-12-31,USD,241255000,None,None,None,None,35515000,30636000,-26557000,-15079000,None,-216731000,-23574000,None,None,None,None,66362000,66362000,None,None,None,None,-195326000,None,17249000,3900000,2950000,225573000
2015-12-31,USD,189639000,None,None,None,None,44607000,41749000,-18276000,-34109000,None,369939000,-534411000,None,None,None,None,69429000,69429000,None,None,None,None,-274503000,None,19224000,28639000,3472000,345713000
2016-12-31,USD,269093000,None,None,None,None,48290000,42113000,4506000,-693000,None,-90935000,-185165000,None,None,None,None,73434000,73434000,None,None,None,None,-50497000,None,21134000,70000,164000,40674000
2017-12-31,USD,337864000,None,None,None,None,45583000,40194000,-28010000,-32011000,None,-68459000,-217076000,None,None,None,None,80477000,80477000,None,None,None,None,-90160000,None,23652000,51297000,-1032000,252412000
2018-12-31,USD,367985000,None,None,None,None,47754000,53854000,-12402000,-30719000,None,-66247000,-282711000,None,None,None,None,88845000,88845000,None,None,None,None,-244814000,None,25565000,19214000,187000,341054000
2019-12-31,USD,418734000,None,None,None,None,48911000,127953000,8934000,12435000,None,-155469000,-174052000,None,None,None,None,106443000,106443000,None,None,None,None,-9482000,None,26669000,88855000,-358000,343853000
2020-12-31,USD,394035000,None,None,None,None,55329000,71338000,-43122000,-13086000,None,-99038000,-139471000,None,None,None,None,116983000,116983000,None,None,None,None,-102143000,None,25153000,157936000,2410000,330456000
2021-12-31,USD,456896000,None,None,None,None,59325000,133566000,-13801000,-97780000,None,-153299000,-57142000,None,None,None,None,127110000,127110000,None,None,None,None,20497000,None,24931000,245393000,-1062000,439866000
2022-12-31,USD,377394000,None,None,None,None,65997000,201161000,-29944000,-95691000,None,-226819000,-434403000,None,None,None,None,142125000,142125000,None,None,None,None,-233426000,None,24695000,-283828000,None,460645000
2023-12-31,USD,651017000,None,None,None,None,74321000,184775000,None,42716000,None,-185274000,-268010000,None,None,None,None,158323000,158323000,None,None,None,None,-102344000,None,30229000,None,None,506511000
2024-12-31,USD,621700000,None,None,None,None,86749000,106737000,None,55836000,None,-342815000,-139863000,None,None,None,None,172088000,172088000,None,None,None,None,-31350000,None,31892000,None,None,486084000
2025-12-31,USD,683591000,None,None,None,None,107433000,45669000,None,55206000,None,-172796000,-576055000,None,None,None,None,183352000,183352000,None,None,None,None,-423108000,None,34333000,None,None,521839000
