fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-7756
2007-12-31,USD,-491509,None,None,None,None,3446,5078758,None,None,None,-5078758,14832992,None,None,None,None,None,None,None,None,None,None,2662812,None,388500,None,None,-4305293
2008-12-31,USD,2506492,None,None,None,None,835538,46780517,None,None,None,-40357962,28519526,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2359751
2009-12-31,USD,9812910,None,None,None,None,4342777,48542407,None,None,None,-71848701,67488447,None,None,None,None,1115738,1115738,None,None,None,None,1115738,None,1213292,None,None,2798952
2010-12-31,USD,73307220,None,None,None,None,17061158,194211714,None,None,None,-207893450,280463559,None,None,None,None,None,None,None,None,None,None,None,None,3566133,None,None,6917300
2011-12-31,USD,85149526,None,None,None,None,298137,341814777,None,None,None,-300867801,69887161,None,None,None,None,19197042870,19197042870,None,None,None,None,-1081132,None,6164324,None,None,40611492
2012-12-31,USD,198526614,None,None,None,None,409888,532211422,None,None,None,-532172422,340754219,None,None,None,None,None,None,None,None,None,None,-1546148,None,12381757,None,None,72284624
2013-12-31,USD,222774407,None,None,None,None,124383374,360447444,None,None,None,-358536419,128061180,None,None,None,None,None,None,None,None,None,None,-26366327,None,4798977,None,None,53067036
2014-12-31,USD,274257541,None,None,None,None,172883554,477039845,None,None,None,-477039845,206432650,None,None,None,None,None,None,None,None,None,None,-16132414,None,2759133,None,None,163745945
2015-12-31,USD,247015718,None,None,None,None,137769812,289146191,None,None,None,-288935667,35972826,None,None,None,None,None,None,None,None,None,None,-339578,None,5234115,None,None,-975354541
2016-12-31,USD,101891571,None,None,None,None,61244158,93150590,None,None,None,-90964087,-7831775,None,None,None,None,None,None,None,None,None,None,-1403260,None,3464040,None,None,-293493708
2017-12-31,USD,72967062,None,None,None,None,59500155,119411198,None,-353324,None,-119239747,141969778,None,None,None,None,None,None,None,None,None,None,-668389,None,3286566,None,None,-9193772
2018-12-31,USD,244262199,None,None,None,None,119779675,474586277,None,26092684,None,-474518588,130431056,None,None,None,None,614369444,614369444,None,None,None,None,-22195000,None,3995476,None,None,143689235
2019-12-31,USD,339750000,None,None,None,None,210201000,569128000,None,None,None,-569128000,243088000,None,None,None,None,70868000,70868000,None,None,None,None,-15108000,None,7955000,None,None,-76318000
2020-12-31,USD,331685000,None,None,None,None,162120000,283927000,None,None,None,-283926000,-62399000,None,None,None,None,34150000,34150000,None,None,None,None,-439000,None,4119000,None,None,-906041000
2021-12-31,USD,396467000,None,None,None,None,465260000,593784000,None,None,None,-634434000,246059000,None,None,None,None,34150000,34150000,None,None,None,None,1317500000,None,3621000,None,None,6361000
2022-12-31,USD,928418000,None,None,None,None,251272000,1359776000,None,None,None,-1402777000,467367000,None,None,None,None,73266000,73266000,None,None,None,None,-135738000,None,5656000,None,None,773237000
2023-12-31,USD,1183321000,None,None,None,None,486024000,1845252000,None,None,None,-1862346000,684692000,None,None,None,None,123945000,123945000,None,None,None,None,-8004000,None,5660000,None,None,922969000
2024-12-31,USD,1408663000,None,None,None,None,740901000,1691848000,None,None,None,-1674754000,266829000,None,None,None,None,161969000,161969000,None,None,None,None,-94497000,None,11969000,None,None,520308000
2025-12-31,USD,1505288000,None,None,None,None,814859000,1252462000,None,None,None,-1252462000,-247460000,None,None,None,None,173404000,173404000,None,None,None,None,-57012000,None,15363000,None,None,38761000
