fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,34920,34920,227,None,None,34693,34920,None,None,None,None,34693,None,None,-34920,None,-2111080,2358,235799
2006-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35600,35600,-15,None,None,35600,35600,None,None,None,None,35600,15,None,-35600,None,-2111760,2358,235819
2006-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36650,36650,370,None,None,36280,36650,None,None,None,None,36280,5839,None,-36650,None,-2112810,2362,236167
2006-12-31,USD,None,100000,100000,100000,None,None,200000,None,None,None,None,None,None,None,None,None,None,38567,38567,1095,None,None,37472,38567,None,None,None,None,37472,-18,None,-38567,None,-2114727,2362,2019683
2007-03-31,USD,2796581,986676,924148,924148,None,None,1809905,1810000,None,None,None,None,None,None,None,62528,None,33339,33339,33339,None,None,None,33339,None,None,None,None,None,None,None,2763242,None,-363693,22664,2020000
2007-06-30,USD,2691324,768795,580805,580805,24375,51776,1922529,1912000,None,None,None,None,None,None,None,136214,None,113649,113649,113649,None,None,None,113649,None,None,None,None,None,None,None,2577675,None,-1458503,22809,2273000
2007-09-30,USD,18313637,11821436,11440348,11440348,None,None,6492201,6493000,None,None,None,None,None,None,None,381088,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,18313637,None,-1512051,27699,2297000
2007-12-31,USD,18131464,10502630,10112660,10112660,None,None,7628834,7628000,None,None,None,None,None,None,None,389970,None,224247,224247,113254,None,None,None,113254,None,None,None,None,None,110993,None,17907217,None,-4381400,28696,2885000
2008-03-31,USD,20909888,5962838,1967740,1967740,None,220015,14947050,14947000,None,None,None,None,None,None,3659450,115633,None,2194099,2194099,481696,None,None,1519487,2001183,None,None,None,None,1519487,192916,None,18715789,None,-4568677,28901,2885000
2008-06-30,USD,51285555,8541447,6772167,6772167,None,1541207,42744108,20729000,None,None,None,None,None,None,3389350,81800,None,4377361,4377361,770771,None,None,988439,1759210,None,None,None,None,988439,2618151,None,46908194,None,-3413393,34025,3441498
2008-09-30,USD,51285555,8541447,6772167,6772167,146273,1541207,42744108,39423000,None,None,None,None,None,None,3389350,228073,None,4377361,4377361,770771,None,None,988439,1759210,None,None,None,None,988439,2618151,None,46908194,None,-3413393,34025,3441000
2008-12-31,USD,67088944,5670943,640104,640104,None,2688283,61418001,55233000,None,None,None,None,None,None,None,2342556,None,17440745,10597829,3977145,None,None,2142057,6842916,None,None,None,None,8142057,4478627,None,49648199,None,-2328974,34393,3422392
2009-03-31,USD,67088944,5670943,640104,640104,1509103,2688283,61418000,57193000,None,None,None,None,None,None,None,2342556,None,17440745,10597829,3977145,None,None,2142057,6842916,None,6000000,None,None,8142057,4478627,None,49648199,None,-2328974,34393,3422000
2009-06-30,USD,96089654,21876015,13634518,13634518,None,3678586,74213639,71838000,None,None,None,None,None,None,2574935,1987976,None,34256590,16022330,4519824,None,None,1638382,18234260,None,16500000,None,None,18138382,9864124,None,61833064,None,-2013050,36692,3474000
2009-09-30,USD,83053674,9637976,288042,288042,665388,5989190,73415698,71349000,None,None,None,None,None,None,1820903,1539841,None,18918286,8055210,4887047,None,None,838397,10863076,None,9500000,None,None,10338397,2329766,None,64135388,None,-209291,36770,3694000
2009-12-31,USD,135594968,42017813,6233372,6233372,3654640,7025011,93577155,92150000,None,None,None,None,None,None,24903476,3855954,None,12035518,8910256,6419534,None,None,834492,3125262,None,500000,None,None,1334492,1656230,None,123559450,None,841892,43912,4410000
2010-03-31,USD,148549202,34204202,1153583,1153583,7021581,8231812,114345000,113068000,None,None,None,None,None,None,17483941,7334866,None,21743335,16392207,13495727,None,None,31377,5351128,None,2800000,None,None,2831377,2865103,None,126805867,None,2401522,44933,4454000
2010-06-30,USD,261784360,65965869,39486949,39486949,8333728,17841344,195818491,148751000,None,None,None,None,None,None,None,303848,None,29362184,19568886,15086298,None,None,None,9793298,None,400000,None,None,400000,4482588,None,232422176,None,9509614,51597,5214518
2010-09-30,USD,261784360,65965869,39486949,39486949,8333728,17841344,195818491,194371000,None,None,None,None,None,None,None,8637576,None,29362184,19568886,15086298,None,None,None,9793298,None,400000,None,None,400000,4482588,None,232422176,None,9509614,51597,5215000
2010-12-31,USD,509693965,233018360,152110701,152110701,18671345,22033647,276675605,275309000,None,None,None,None,None,None,39726700,19147312,None,74334483,59666926,48500204,None,None,None,14667557,None,None,None,None,400000,11166722,None,435359482,None,7759192,62129,6300000
2011-03-31,USD,514427833,179984008,99705160,99705160,27631193,27027334,334443825,333166000,None,None,None,None,None,None,24866660,28384854,None,77976522,56944536,28531576,None,None,None,21031986,None,None,None,None,None,28412960,None,436451311,None,701350,63135,6300000
