fiscalDateEnding,reportedEPS
1997-02-28,0.24
1998-02-28,0.32
1999-02-28,0.41
2000-02-29,0.55
2001-02-28,0.65
2002-02-28,0.79
2003-02-28,1.04
2004-02-29,1.24
2005-02-28,1.35
2006-02-28,1.59
2007-02-28,1.67
2008-02-29,1.45
2009-02-28,1.6
2010-02-28,1.68
2011-02-28,1.91
2012-02-29,2.35
2013-02-28,2.21
2014-02-28,3.25
2015-02-28,4.44
2016-02-29,5.43
2017-02-28,6.75
2018-02-28,8.71
2019-02-28,9.28
2020-02-29,9.13
2021-02-28,9.97
2022-02-28,10.2
2023-02-28,10.64
2024-02-29,12.06
2025-02-28,13.77
2026-02-28,11.81
