fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2020-03-31,USD,None,None,None,None,-3886000,1017000,2869000,3886000,None,None,None,None,None,None,None,8000,-3987000,None,None,None,None,-3886000,-3878000,-3987000
2020-06-30,USD,None,None,None,None,-4774000,669000,4105000,4774000,None,None,None,None,None,None,None,31000,-4902000,None,None,None,None,-4774000,-4743000,-4902000
2020-09-30,USD,None,0,None,None,-7300000,600000,6700000,7300000,None,0,None,0,None,None,None,61000,-7300000,-61000,None,-7300000,None,-7300000,-7239000,-7300000
2020-12-31,USD,None,0,None,None,-8700000,1200000,7500000,8700000,None,0,None,0,None,None,None,100000,-8700000,None,None,-8700000,None,-8700000,-8600000,-8700000
2021-03-31,USD,None,0,None,None,-94900000,6600000,10100000,94900000,None,0,None,0,None,None,None,200000,-94900000,78200000,None,-94900000,None,-94900000,-94700000,-94900000
2021-06-30,USD,-3764636,0,3764636,3764636,-33800000,22400000,11400000,33800000,None,3000,0,900000,None,None,None,200000,-32900000,-1800000,None,-32945000,None,-33800000,-33600000,-32900000
2021-09-30,USD,-408000,0,408000,408000,-176300000,114100000,23100000,176300000,None,-500000,None,500000,None,None,None,400000,-176700000,-400000,None,-176700000,None,-137200000,-136800000,-176700000
2021-12-31,USD,-1208000,0,1208000,1208000,-53300000,33600000,19700000,53300000,None,-500000,None,500000,None,None,None,500000,-43300000,-10000000,None,-43300000,None,-42800000,-42300000,-43300000
2022-03-31,USD,-1500000,0,1500000,1500000,-65300000,37800000,27500000,65300000,None,-400000,None,400000,None,None,None,600000,-59200000,-6100000,None,-59200000,None,-65300000,-64700000,-59200000
2022-06-30,USD,-1900000,0,1900000,1900000,-80200000,42400000,37800000,80200000,None,500000,500000,400000,None,None,None,700000,-71700000,-8500000,None,-71700000,None,-80200000,-79500000,-71700000
2022-09-30,USD,-2100000,0,2100000,2100000,-93800000,40800000,47000000,93800000,None,1500000,None,300000,None,None,None,1400000,-91000000,2072919,None,-91000000,None,-87800000,-86400000,-91000000
2022-12-31,USD,8600000,10800000,2200000,2200000,-108100000,44100000,59200000,108100000,None,700000,None,8900000,None,None,None,1700000,-95400000,2145120,None,-95400000,None,-103300000,-101600000,-95400000
2023-03-31,USD,-2300000,0,2300000,2300000,-112000000,44100000,65800000,112000000,None,1600000,None,1600000,None,None,None,1000000,-113100000,2258416,None,-113100000,None,-109900000,-108900000,-113100000
2023-06-30,USD,-2100000,0,2100000,2100000,-181400000,118100000,63300000,181400000,None,4100000,4100000,None,None,None,None,1100000,-183900000,200000,None,-184100000,None,-181400000,-180300000,-184100000
2023-09-30,USD,-1800000,0,1800000,1800000,-46200000,21600000,66100000,44400000,None,5100000,5100000,None,None,None,None,2100000,-51500000,100000,None,-51600000,None,-46200000,-44100000,-51600000
2023-12-31,USD,10300000,12400000,2100000,2100000,-107300000,27800000,79500000,107300000,None,5600000,None,14800000,None,None,None,2300000,-108900000,200000,None,-109100000,None,-107300000,-105000000,-109100000
2024-03-31,USD,-2100000,0,2100000,2100000,-142200000,58700000,83500000,142200000,None,5300000,5300000,None,None,None,None,2300000,-116300000,200000,None,-116500000,None,-142200000,-139900000,-116500000
2024-06-30,USD,-2600000,0,2600000,2600000,-121200000,31400000,87700000,118600000,None,5100000,5100000,None,None,None,None,2600000,-106800000,100000,None,-106900000,None,-121200000,-118600000,-106900000
2024-09-30,USD,-3300000,0,3300000,3300000,-122100000,32300000,89800000,122100000,None,5500000,5500000,None,None,None,None,3300000,-115200000,100000,None,-115300000,None,-122100000,-118800000,-115300000
2024-12-31,USD,4700000,9400000,None,None,-124200000,29600000,94600000,124200000,None,6000000,None,None,None,None,None,3500000,-198300000,-200000,None,-198100000,None,-124200000,-120700000,-198100000
2025-03-31,USD,-4099999,0,4099999,4099999,-144000000,40300000,103700000,144000000,None,8700000,8700000,None,None,None,None,4100000,-93300000,100000,None,-93400000,None,-144000000,-139900000,-93400000
2025-06-30,USD,-4800000,0,4800000,4800000,-176100000,53700000,118300000,171300000,None,10200000,10200000,None,None,None,None,4800000,-205900000,100000,None,-206000000,None,-205900000,-201100000,-206000000
2025-09-30,USD,-5100000,0,5100000,5100000,-174800000,53300000,116400000,169700000,None,16300000,16300000,None,None,None,None,5100000,-129800000,100000,None,-129900000,None,-129800000,-124700000,-129900000
2025-12-31,USD,9900000,300000,-9600000,-9600000,-234400000,88100000,155500000,244300000,None,17600000,None,None,None,None,None,6600000,-188900000,None,None,-188900000,None,-138200000,-131600000,-188900000
