fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2020-03-31,USD,None,10149000,-10149000,-10149000,None,None,-10149000,None,None,None,None,None,None,None,20298000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4971000,None,None,None,50000000
2020-06-30,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50000000
2020-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,83271402
2020-12-31,USD,41800000,37400000,36600000,36600000,None,None,4400000,None,None,500000,500000,None,None,None,None,800000,None,5900000,3800000,2100000,None,None,1400000,2100000,2300000,300000,600000,None,3200000,100000,300000,35900000,None,-25800000,None,240633554
2021-03-31,USD,30547000,24452000,23537000,23537000,None,None,6095000,5567000,None,489000,489000,None,None,None,None,915000,None,10270000,8287000,5918000,None,None,2014000,1983000,None,None,None,None,3754000,305820,None,20277000,None,-120653000,5000,240633554
2021-06-30,USD,13653000,6678000,5937000,5937000,None,None,6975000,6259000,None,481000,481000,None,None,None,None,741000,None,25306000,23706000,21710000,None,None,1329000,1600000,2714000,None,None,None,2714000,667000,215000,-11653000,None,-153598000,5000,240633554
2021-09-30,USD,805700000,797700000,796200000,796200000,None,None,8000000,7000000,None,500000,500000,None,None,None,None,1500000,None,83800000,29700000,19400000,None,None,8700000,54100000,2700000,11700000,7000000,None,21400000,1600000,500000,721900000,None,-330300000,None,239180545
2021-12-31,USD,768400000,754800000,746900000,746900000,None,None,13600000,10400000,None,500000,500000,None,None,None,-900000,7900000,None,69500000,28300000,3400000,None,None,12600000,41200000,4300000,9300000,9500000,None,23100000,11700000,400000,698900000,None,-373600000,None,238765171
2022-03-31,USD,737900000,716800000,704200000,704200000,None,None,21100000,18600000,None,400000,400000,None,None,None,None,12600000,None,74200000,34300000,1800000,None,None,13100000,39900000,12400000,7000000,9500000,None,28900000,18800000,300000,663700000,None,-432800000,None,239802805
2022-06-30,USD,691200000,669200000,654800000,654800000,None,None,22000000,20400000,None,400000,400000,None,None,None,None,14400000,None,73000000,43700000,2000000,None,None,13700000,29300000,12500000,4700000,9400000,None,26600000,27700000,1000000,618200000,None,-504500000,None,238062232
