fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-15,0.07,0.06,0.01,16.6667,pre-market
1996-06-30,1996-07-15,0.06,0.06,0,0,pre-market
1996-09-30,1996-10-14,0.06,0.06,0,0,pre-market
1996-12-31,1997-01-13,0.08,0.08,0,0,pre-market
1997-03-31,1997-04-14,0.08,0.08,0,0,pre-market
1997-06-30,1997-07-14,0.08,0.08,0,0,pre-market
1997-09-30,1997-10-13,0.08,0.08,0,0,pre-market
1997-12-31,1998-01-14,0.1,0.09,0.01,11.1111,pre-market
1998-03-31,1998-04-13,0.09,0.09,0,0,pre-market
1998-06-30,1998-07-13,0.09,0.09,0,0,pre-market
1998-09-30,1998-10-12,0.09,0.09,0,0,pre-market
1998-12-31,1999-01-28,0.11,0.11,0,0,pre-market
1999-03-31,1999-04-20,0.09,0.08,0.01,12.5,pre-market
1999-06-30,1999-07-21,0.1,0.09,0.01,11.1111,pre-market
1999-09-30,1999-10-19,0.1,0.09,0.01,11.1111,pre-market
1999-12-31,2000-01-27,0.13,0.13,0,0,pre-market
2000-03-31,2000-04-18,0.13,0.13,0,0,pre-market
2000-06-30,2000-07-20,0.13,0.13,0,0,pre-market
2000-09-30,2000-10-17,0.13,0.13,0,0,post-market
2000-12-31,2001-01-29,0.17,0.17,0,0,post-market
2001-03-31,2001-04-18,0.16,0.16,0,0,post-market
2001-06-30,2001-07-17,0.16,0.16,0,0,post-market
2001-09-30,2001-10-17,0.15,0.15,0,0,post-market
2001-12-31,2002-01-28,0.2,0.2,0,0,post-market
2002-03-31,2002-04-17,0.2,0.2,0,0,post-market
2002-06-30,2002-07-16,0.21,0.2,0.01,5,post-market
2002-09-30,2002-10-16,0.21,0.19,0.02,10.5263,post-market
2002-12-31,2003-01-27,0.26,0.25,0.01,4,post-market
2003-03-31,2003-04-16,0.26,0.24,0.02,8.3333,post-market
2003-06-30,2003-07-15,0.27,0.26,0.01,3.8462,post-market
2003-09-30,2003-10-16,0.27,0.26,0.01,3.8462,post-market
2003-12-31,2004-01-29,0.33,0.33,0,0,post-market
2004-03-31,2004-04-15,0.33,0.31,0.02,6.4516,post-market
2004-06-30,2004-07-15,0.37,0.34,0.03,8.8235,post-market
2004-09-30,2004-10-14,0.33,0.33,0,0,post-market
2004-12-31,2005-01-26,0.4,0.4,0,0,post-market
2005-03-31,2005-04-19,0.42,0.41,0.01,2.439,post-market
