fiscalDateEnding,reportedEPS
1996-12-31,0.68
1997-12-31,0.65
1998-12-31,0.21
1999-12-31,0.09
2000-12-31,0.05
2001-12-31,0.1
2002-12-31,0.12
2003-12-31,0.1
2004-12-31,0.12
2005-12-31,0.19
2006-12-31,0.24
2007-12-31,0.3
2008-12-31,0.39
2009-12-31,0.32
2010-12-31,0.46
2011-12-31,0.55
2012-12-31,0.58
2013-12-31,0.61
2014-12-31,0.64
2015-12-31,0.67
2016-12-31,0.6
2017-12-31,0.76
2018-12-31,1.29
2019-12-31,1.39
2020-12-31,1.22
2021-12-31,1.55
2022-12-31,1.91
2023-12-31,1.84
2024-12-31,1.79
2025-12-31,1.54
2026-03-31,0.43
