fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2004-12-31,USD,None,None,None,None,None,None,660000,None,None,None,None,238886000,None,None,None,None,9966000,9966000,None,None,None,None,None,None,None,None,None,None
2005-12-31,USD,18167000,None,None,None,None,None,2085000,None,None,None,None,210030000,None,None,None,None,5608000,5608000,None,None,None,None,None,None,None,None,None,None
2006-12-31,USD,16286000,None,None,None,None,None,987000,None,None,None,None,171238000,None,None,None,None,2323000,2323000,None,None,None,None,None,None,None,None,None,6971000
2007-12-31,USD,23056000,None,None,None,None,None,610000,None,None,None,None,239166000,None,None,None,None,7009000,7009000,None,None,None,None,None,None,None,None,None,None
2008-12-31,USD,169840000,None,None,None,None,None,0,None,None,None,124400000,None,None,None,None,None,1208000,1208000,None,None,None,None,None,None,None,None,None,None
2009-12-31,USD,3292000,None,None,None,None,None,0,None,None,None,85899000,None,None,None,None,None,16000,16000,None,None,None,None,None,None,None,None,None,None
2010-12-31,USD,11487000,None,None,None,None,2090000,6000,None,None,None,72335000,-85054000,None,None,None,None,2608000,2608000,None,None,None,None,-312000,None,None,None,None,-16594000
2011-12-31,USD,13498000,None,None,None,None,1311000,3000,None,None,None,65555000,-79275000,None,None,None,None,10905000,10905000,None,None,None,None,-312000,None,None,None,None,-10504000
2012-12-31,USD,16849000,None,None,None,None,1501000,3000,None,None,None,67787000,-87550000,None,None,None,None,20238000,20238000,None,None,None,None,None,None,None,None,None,-1377000
2013-12-31,USD,5207000,None,None,None,None,1536000,20000,None,None,None,74844000,-80103000,None,None,None,None,11682000,11682000,None,None,None,None,None,None,None,None,None,-2137000
2014-12-31,USD,8599000,None,None,None,None,1116000,0,None,None,None,62250000,-67374000,None,None,None,None,6238000,6238000,None,None,None,None,None,None,None,None,None,1598000
2015-12-31,USD,23702788,None,None,None,None,9325,0,None,None,None,15313009,-38889223,None,None,None,None,38889223,38889223,None,None,None,None,None,None,None,None,None,1680838
2016-12-31,USD,-552700,None,None,None,None,5187,0,None,None,None,-125000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-747607
2019-12-31,USD,-7327888,None,None,None,None,645756,7149794,None,None,None,-7149794,4417174,None,None,None,None,None,None,None,None,None,None,None,None,43765,None,None,-479409
2020-12-31,USD,-5461000,None,None,None,None,479000,2054000,None,-1094000,None,-2054000,5829000,None,None,None,None,None,None,None,None,None,None,None,None,1630000,None,None,-30302000
2021-12-31,USD,-22043000,None,None,None,None,824000,12469000,-2563000,2563000,None,-411638000,478948000,None,None,None,None,None,None,None,None,None,None,74000,None,5767000,45267000,None,42090000
2022-12-31,USD,-26092000,None,None,None,None,1293000,83691000,-1734000,1734000,None,88847000,1248000,None,None,None,None,None,None,None,None,None,None,399000,None,7235000,64003000,None,78569000
2023-12-31,USD,-60355000,None,None,None,None,3363000,110101000,None,-912000,None,26232000,146000,None,None,None,None,None,None,None,None,None,None,None,None,9400000,None,None,23798000
2024-12-31,USD,-50830000,None,None,None,None,10715000,8953000,None,46000,None,28559000,3556000,None,None,None,None,None,None,None,None,None,None,None,None,10080000,None,None,-83697000
2025-12-31,USD,-32793000,None,None,None,None,11036000,30207000,None,182000,None,-1068000,10659000,None,None,None,None,None,None,None,None,None,None,None,None,8914000,None,None,-249698000
