fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-06-30,USD,391446000,213762000,2232000,2232000,164390000,41908000,177684000,156859000,None,8045000,8045000,1242000,None,None,None,5232000,None,209056000,135732000,27944000,None,None,146359000,73324000,None,5618000,None,None,151977000,16842000,None,182390000,-1204000,83667000,107000,10584764
2007-06-30,USD,367850000,188692000,2359000,2359000,134159000,42736000,179158000,171595000,None,1422000,1422000,None,None,None,None,8859000,None,204958000,173330000,21264000,None,None,133266000,31628000,None,19783000,None,None,153049000,18800000,None,162892000,-1204000,67711000,107000,10595996
2008-06-30,USD,350784000,172150000,716000,716000,127032000,34646000,178634000,169204000,None,995000,995000,None,None,None,None,9756000,None,192412000,129287000,25355000,None,None,84497000,63125000,None,52356000,None,None,136853000,19435000,None,158372000,-1204000,61853000,107000,10610272
2009-06-30,USD,322699000,147804000,863000,863000,106289000,34760000,174895000,166345000,None,569000,569000,None,None,None,None,5892000,None,157200000,95103000,23479000,None,None,50554000,62097000,None,49016000,None,None,99570000,21021000,None,165499000,-1204000,68177000,107000,10635277
2010-06-30,USD,358281000,164780000,1437000,1437000,114360000,42178000,193501000,164203000,None,16121000,16121000,5454000,None,None,None,8985000,None,178387000,115631000,29625000,None,None,58047000,62756000,None,42680000,None,None,100727000,27959000,None,179894000,-1204000,82602000,108000,10725108
2011-06-30,USD,351788000,177251000,1321000,1321000,128938000,39031000,174537000,153692000,None,13917000,13917000,None,None,None,None,7961000,None,168081000,111914000,28260000,None,None,60433000,56167000,None,42430000,None,None,102863000,22404000,None,183707000,-1204000,85437000,108000,10770359
2012-06-30,USD,371727000,206817000,2459000,2459000,146384000,49867000,164910000,146711000,-161774000,10944000,10944000,0,None,None,0,8107000,None,170714000,119707000,33044000,None,None,73243000,51007000,None,36206000,None,None,109449000,13420000,14341000,201013000,-1204000,102559000,109000,10828512
2013-06-30,USD,374744000,223790000,834000,834000,158706000,49509000,150954000,133847000,-172928000,7875000,7875000,0,None,None,0,14741000,None,159440000,108798000,43741000,None,None,41609000,50642000,None,33665000,None,None,75274000,23448000,16977000,215304000,-1204000,113430000,110000,10992997
2014-06-30,USD,394611000,249374000,1884000,1884000,182830000,55800000,145237000,130454000,-181684000,5246000,5246000,0,None,None,0,8860000,None,167784000,112231000,44907000,None,None,46305000,55553000,None,35666000,81971000,None,81971000,21019000,19887000,226827000,-1204000,123118000,111000,11132347
2015-06-30,USD,431935000,284310000,1946000,1946000,197997000,75635000,147625000,131033000,None,3079000,3079000,0,None,None,0,8732000,None,190657000,134105000,45722000,None,None,65566000,56552000,None,32290000,3376000,None,97856000,22817000,None,241278000,-1204000,135664000,112000,11248259
