fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-22,0.11,0.09,0.02,22.2222,pre-market
1996-06-30,1996-07-23,0.09,0.09,0,0,pre-market
1996-09-30,1996-10-23,-0.12,-0.16,0.04,25,pre-market
1996-12-31,1997-01-29,-0.32,-0.28,-0.04,-14.2857,pre-market
1997-03-31,1997-04-16,0.01,-0.13,0.14,107.6923,pre-market
1997-06-30,1997-07-24,0.16,0.07,0.09,128.5714,pre-market
1997-09-30,1997-10-22,0.22,0.17,0.05,29.4118,pre-market
1997-12-31,1998-01-27,0.18,0.17,0.01,5.8824,pre-market
1998-03-31,1998-04-22,0.15,0.14,0.01,7.1429,pre-market
1998-06-30,1998-07-21,0.21,0.18,0.03,16.6667,pre-market
1998-09-30,1998-10-22,0.14,0.17,-0.03,-17.6471,pre-market
1998-12-31,1999-01-28,-0.08,-0.02,-0.06,-300,pre-market
1999-03-31,1999-04-21,-0.48,-0.26,-0.22,-84.6154,pre-market
1999-06-30,1999-07-21,-0.19,-0.22,0.03,13.6364,pre-market
1999-09-30,1999-10-20,-0.17,-0.18,0.01,5.5556,pre-market
1999-12-31,2000-03-07,-0.2,-0.17,-0.03,-17.6471,pre-market
2000-03-31,2000-04-18,0.15,0.09,0.06,66.6667,pre-market
2000-06-30,2000-07-26,0.04,0.04,0,0,pre-market
2000-09-30,2000-10-25,0.03,0.18,-0.15,-83.3333,pre-market
2000-12-31,2001-02-07,-0.19,-0.02,-0.17,-850,pre-market
2001-03-31,2001-04-24,-0.12,-0.08,-0.04,-50,pre-market
2001-06-30,2001-07-24,-0.25,-0.25,0,0,pre-market
2001-09-30,2001-10-30,-0.31,-0.28,-0.03,-10.7143,pre-market
2002-03-31,2002-04-12,-0.43,-0.37,-0.06,-16.2162,pre-market
2006-06-30,2006-08-14,-0.069,None,0,None,pre-market
2006-09-30,2006-11-14,0.72,0.81,-0.09,-11.1111,pre-market
2006-12-31,2007-03-07,0.59,0.67,-0.08,-11.9403,pre-market
2007-03-31,2007-05-15,0.85,1.07,-0.22,-20.5607,pre-market
2007-06-30,2007-08-14,1.26,0.81,0.45,55.5556,pre-market
2007-09-30,2007-11-14,1.22,0.98,0.24,24.4898,pre-market
2007-12-31,2008-02-19,1.2,0.93,0.27,29.0323,pre-market
2008-03-31,2008-05-08,1.08,1.06,0.02,1.8868,pre-market
2008-06-30,2008-08-06,0.99,1.14,-0.15,-13.1579,pre-market
2008-09-30,2008-11-04,0.77,0.67,0.1,14.9254,pre-market
2008-12-31,2009-02-17,0.83,0.53,0.3,56.6038,pre-market
2009-03-31,2009-04-29,0.81,0.42,0.39,92.8571,pre-market
2009-06-30,2009-07-29,0.32,0.49,-0.17,-34.6939,pre-market
2009-09-30,2009-10-28,0.27,0.29,-0.02,-6.8966,pre-market
2009-12-31,2010-02-23,0.35,0.27,0.08,29.6296,pre-market
2010-03-31,2010-04-28,0.47,0.31,0.16,51.6129,pre-market
2010-06-30,2010-08-02,0.71,0.39,0.32,82.0513,pre-market
2010-09-30,2010-10-25,0.32,0.43,-0.11,-25.5814,pre-market
2010-12-31,2011-02-21,-0.06,0.38,-0.44,-115.7895,pre-market
2011-03-31,2011-04-27,0.47,0.54,-0.07,-12.963,pre-market
2011-06-30,2011-07-27,0.63,0.53,0.1,18.8679,pre-market
2011-09-30,2011-10-24,0.63,0.62,0.01,1.6129,pre-market
2011-12-31,2012-02-15,0.52,0.59,-0.07,-11.8644,pre-market
2012-03-31,2012-04-25,1.09,0.75,0.34,45.3333,pre-market
2012-06-30,2012-07-25,1.06,0.78,0.28,35.8974,pre-market
2012-09-30,2012-10-24,1.02,0.82,0.2,24.3902,pre-market
2012-12-31,2013-02-19,0.65,0.81,-0.16,-19.7531,pre-market
2013-03-31,2013-04-23,1.03,0.86,0.17,19.7674,pre-market
2013-06-30,2013-07-24,0.91,0.94,-0.03,-3.1915,pre-market
2013-09-30,2013-10-17,0.9,0.98,-0.08,-8.1633,pre-market
