fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2023-06-30,2023-08-30,0.79,0,0.79,None,pre-market
2023-09-30,2023-10-25,0.75,0.71,0.04,5.6338,post-market
2023-12-31,2024-02-06,0.87,0.81,0.06,7.4074,post-market
2024-03-31,2024-04-23,0.84,0.76,0.08,10.5263,post-market
2024-06-30,2024-07-25,0.85,0.8,0.05,6.25,post-market
2024-09-30,2024-10-23,0.88,0.82,0.06,7.3171,post-market
2024-12-31,2025-02-04,0.95,0.89,0.06,6.7416,post-market
2025-03-31,2025-04-29,0.95,0.87,0.08,9.1954,post-market
2025-06-30,2025-07-28,0.93,0.88,0.05,5.6818,post-market
2025-09-30,2025-10-28,0.95,0.92,0.03,3.2609,post-market
2025-12-31,2026-02-03,1.04,0.98,0.06,6.1224,post-market
2026-03-31,2026-04-28,1.07,1.01,0.06,5.9406,post-market
