fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2015-03-31,USD,78234,25734,25734,25734,None,None,52500,None,None,None,None,None,None,None,None,None,None,57250,57250,None,None,None,None,None,None,None,None,None,None,57250,None,20984,None,-4016,150,None
2015-06-30,USD,165684,4877,4877,4877,None,None,160807,None,None,None,None,None,None,None,None,None,None,146388,146388,None,None,None,None,None,None,None,None,None,None,146388,None,19296,None,-5704,150,437499
2015-09-30,USD,50785495,777655,764316,764316,None,None,50007840,None,None,None,None,None,None,None,None,13339,None,40153393,153393,3759,None,None,None,40000000,None,None,None,None,None,149634,None,10632102,None,-30182,256,154313
2015-12-31,None,50834774,811411,623044,623044,None,None,50023363,None,None,None,None,None,None,None,None,188367,None,211495,211495,None,None,None,140500,None,None,None,None,None,140500,70995,None,50623279,None,-234205,256,360392
2016-03-31,USD,50664673,622521,439343,439343,None,None,50042152,None,None,None,None,None,None,None,1293556,183178,None,40198066,198066,18202,None,None,None,40000000,None,None,None,None,None,179864,None,10466607,None,-390877,256,360392
2016-06-30,USD,50469176,409829,379503,379503,None,None,50059347,None,None,None,None,None,None,None,None,30326,None,40291786,291786,30460,None,None,None,40000000,None,None,None,None,None,261326,None,10177390,None,-615028,256,360392
2016-09-30,USD,50316877,240017,210434,210434,None,None,50076860,None,None,None,None,None,None,None,None,29583,None,40202602,202602,737,None,None,None,40000000,None,None,None,None,None,201865,None,10114275,None,-693689,256,360392
2016-12-31,USD,50275212,165886,150306,150306,76698,None,50109326,None,None,1378830,1378830,None,None,None,None,15580,None,40243069,243069,19922,None,None,140500,40000000,None,None,None,None,2159895,82647,None,10032143,None,-775821,256,360392
2017-03-31,USD,50253421,89143,73816,73816,None,None,50164278,None,None,None,None,None,None,None,1002704,15327,None,40230951,230951,7804,None,None,None,40000000,None,None,None,None,None,223147,None,10022470,None,-785494,256,566470
2017-06-30,USD,50173231,114532,74452,74452,2284428,None,50058699,None,None,1282869,1282869,3819354,None,None,None,40080,None,40252269,252269,7777,None,None,140500,40000000,None,None,None,None,2357876,103992,None,9920962,None,-887002,256,599695
2017-09-30,USD,40460142,25421,2799,2799,3876665,None,40434721,None,None,1242155,1242155,3830813,None,None,None,22622,None,30815780,446900,92061,None,None,140500,30368880,None,None,None,None,2399653,214339,None,9644362,None,-1163602,256,599695
2017-12-31,USD,40489204,82178,72178,72178,9243488,14565510,40407026,None,None,1203040,1203040,None,None,None,None,None,None,31030816,661936,221685,None,None,9194297,30368880,None,None,None,None,2450486,16953977,None,9458388,None,-1349576,256,599785
2018-03-31,USD,60656355,56375431,8763559,8763559,4885068,17728398,4280924,None,None,1176761,1176761,None,None,None,None,24998406,None,24032202,23925146,179923,None,None,2532779,107056,None,None,None,None,2553587,3319631,None,36624153,None,14617430,1137,694870
2018-06-30,USD,72342393,55078224,4104107,4104107,2363210,17007139,17264169,None,None,3053431,3053431,7214566,None,None,None,31603768,None,29857031,29608898,262066,None,None,2409522,248133,None,None,None,None,2560522,8975338,None,42485362,None,16461806,2407,787827
2018-09-30,USD,67983537,51466986,889244,889244,5614489,12973592,16516551,None,None,2868905,2868905,6955665,None,None,None,31989661,None,28008068,27754052,368646,None,None,2328611,254016,None,None,None,None,2474193,8451842,None,39975469,None,16706160,2379,797644
2018-12-31,USD,32852977,9659617,726737,726737,1965433,3083291,23193360,None,None,2790095,2790095,14339050,None,None,None,7338183,None,13489174,13343793,821291,None,None,6745959,145381,None,None,None,None,6891340,5720794,None,19363803,None,15267660,1990,787981
2019-03-31,USD,34881800,10987965,608932,608932,2024806,5970049,23893835,None,None,2782560,2782560,14694530,None,None,None,2384178,None,15186250,14843944,2989303,None,None,649033,342306,None,None,None,None,991340,11111166,None,19695550,None,14536214,2028,666854
2019-06-30,USD,36515587,13384274,1336465,1336465,1338979,7259795,23131313,None,None,2688458,2688458,14365992,None,None,None,3030732,None,13034522,12699870,2132655,None,None,638139,334652,None,None,None,None,5342630,9496332,None,23481065,None,15896220,2177,724517
2019-09-30,USD,35548969,13395893,1421472,1421472,1419447,7496605,22153075,None,None,2555905,2555905,13821630,None,None,None,3058369,None,12870766,12548794,2467639,None,None,126888,321972,None,None,None,None,4718702,9373886,None,22678203,None,16030676,2177,725623
2019-12-31,USD,22447589,11586906,2483938,2483938,1197065,2240267,10860683,None,None,None,None,7289454,None,None,None,5665636,None,16485597,16184920,344108,None,None,61009,300677,None,None,None,None,122589,15779803,None,5961992,None,-1558683,2082,820078
2020-03-31,USD,30834033,11790822,1698586,1698586,1176671,2554234,19043211,None,None,1129681,1129681,14317717,None,None,564565,5796766,None,14117719,13821664,966725,None,None,1840127,296055,None,None,None,None,1900761,10114406,None,16716314,None,-1372282,2851,891904
2020-06-30,USD,28858309,13229915,1939520,1939520,1248906,2860137,15628394,None,None,1130528,1130528,14329042,None,None,3036938,4144414,None,5751728,5691047,920480,None,None,1141547,60681,None,None,None,None,1202228,2585341,None,23106581,None,5400286,2851,921356
2020-09-30,USD,28963761,12601790,1463402,1463402,1425148,1677566,16361971,None,None,1175203,1175203,14895883,None,None,3157076,4878598,None,4365794,4302712,1068013,None,None,1373017,63082,None,None,None,None,1436099,210114,None,24597967,None,4908410,2918,959593
2020-12-31,USD,25135119,11979193,998717,998717,1047274,1857157,13155926,None,None,1226521,1226521,11650157,None,None,3295070,4780975,None,3222364,3188666,1126091,None,None,1067531,33698,None,None,None,None,1067531,21883,None,21912755,None,951773,2918,1017076
2021-03-31,USD,37645383,28425782,22915005,22915005,None,570652,9219601,None,None,1217811,1217811,7753340,None,None,None,4940125,None,4997092,4997092,538631,None,None,466407,None,None,None,None,None,466407,3723548,None,32648291,None,-25393021,3592,1085742
