fiscalDateEnding,reportedEPS
1996-12-31,2.03
1997-12-31,2.09
1998-12-31,1.78
1999-12-31,0.71
2000-12-31,0.55
2001-12-31,0.91
2002-12-31,1.18
2003-12-31,1.35
2004-12-31,2.18
2005-12-31,2.87
2006-12-31,3.58
2007-12-31,3.68
2008-12-31,4.54
2009-12-31,2.76
2010-12-31,3.99
2011-12-31,5.36
2012-12-31,5.37
2013-12-31,5.85
2014-12-31,6.39
2015-12-31,5.1
2016-12-31,5.62
2017-12-31,6.63
2018-12-31,9.52
2019-12-31,10.34
2020-12-31,9.26
2021-12-31,12.12
2022-12-31,13.55
2023-12-31,11.75
2024-12-31,12.83
2025-12-31,12.5
2026-03-31,2.65
