fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-10-31,USD,157860000,392190000,234330000,234330000,66867000,75646000,15347000,90993000,None,None,None,5737000,None,None,None,10565000,63983000,20900000,None,None,None,67506000,78071000,43083000
2007-10-31,USD,193958000,507924000,313966000,313966000,86014000,91444000,16500000,107944000,None,None,None,14079000,None,None,None,12167000,82816000,27530000,None,None,None,86109000,98276000,55286000
2008-10-31,USD,228895000,582347000,353452000,353452000,107588000,104707000,18400000,121307000,None,None,None,2314000,None,None,None,15052000,102837000,35450000,None,None,None,105151000,120203000,67387000
2009-10-31,USD,200711000,538296000,337585000,337585000,89755000,92756000,19700000,110956000,None,None,None,615000,None,None,None,14967000,87845000,28000000,None,None,None,88182000,103149000,59845000
2010-10-31,USD,245047000,617020000,371973000,371973000,110573000,113174000,22700000,134474000,None,None,None,508000,None,None,None,17597000,109055000,36700000,None,None,None,109286000,126883000,54938000
2011-10-31,USD,300341000,764891000,464550000,464550000,143431000,136010000,25400000,156910000,None,None,None,142000,None,64000,None,18543000,138353000,42900000,None,95453000,None,138219000,156762000,72820000
2012-10-31,USD,357836000,897347000,539511000,539511000,163294000,164142000,30400000,194542000,None,None,None,2432000,None,None,None,30656000,161175000,54500000,None,None,None,162851000,193507000,85147000
2013-10-31,USD,404081000,1008757000,604676000,604676000,183590000,187591000,32900000,220491000,None,None,None,3717000,None,888000,None,37678000,180761000,56200000,None,124561000,None,183000000,220678000,102396000
2014-10-31,USD,435689000,1132311000,696622000,696622000,190262000,194924000,37377000,245427000,None,None,None,5441000,None,625000,None,48382000,198572000,59800000,None,138772000,None,202831000,251213000,121293000
2015-10-31,USD,472926000,1188648000,715722000,715722000,229949000,204523000,38747000,242977000,None,None,4626000,4626000,None,-66000,None,47841000,224964000,71400000,None,153564000,None,228949000,276790000,133364000
2016-10-31,USD,560218000,1376258000,816040000,816040000,268408000,250147000,44726000,291810000,None,-8272000,8272000,8272000,None,-23000,None,59700000,257050000,80900000,None,176150000,None,265322000,325022000,156192000
2017-10-31,USD,621198000,1524813000,903615000,903615000,307758000,268067000,46473000,313440000,None,-9790000,9790000,9790000,None,1092000,None,64100000,297960000,90300000,None,207660000,None,307750000,371850000,185985000
2018-10-31,USD,748165000,1777721000,1029556000,1029556000,374972000,314470000,57450000,373193000,None,-19901000,19901000,19901000,None,-58000,None,76100000,356286000,70600000,None,285686000,None,376187000,452287000,259233000
2019-10-31,USD,813840000,2055647000,1241807000,1241807000,457097000,356743000,66630000,356743000,None,-21695000,21695000,21695000,None,2439000,None,83497000,437841000,78100000,None,359741000,None,427691000,511188000,327896000
2020-10-31,USD,682127000,1787009000,1104882000,1104882000,376648000,305479000,65559000,305479000,None,-13159000,13159000,13159000,None,1366000,None,88561000,364855000,29000000,None,335855000,None,356143000,444704000,313984000
2021-10-31,USD,727423000,1865682000,1138259000,1138259000,392900000,334523000,68877000,334523000,None,-7285000,7285000,7285000,None,1443000,None,93019000,387058000,57300000,None,329758000,None,379773000,472792000,329758000
2022-10-31,USD,938820000,2208322000,1269502000,1269502000,487949000,365915000,76061000,450871000,None,-6386000,6386000,6386000,None,565000,None,95300000,491023000,100400000,None,390623000,None,497409000,592709000,351675000
2023-10-31,USD,1249261000,2968105000,1718844000,1718844000,647592000,528149000,95773000,601669000,None,-72984000,72984000,72984000,None,None,None,128500000,555283000,110900000,None,444383000,None,628267000,756767000,403596000
2024-10-31,USD,1612991000,3857669000,2244678000,2244678000,834294000,677271000,111265000,778697000,None,-149313000,149313000,149313000,None,None,None,173700000,677586000,118500000,None,559086000,None,826899000,1000599000,514109000
2025-10-31,USD,1786464000,4485044000,2698580000,2698580000,1018998000,767466000,None,767466000,None,-129877000,129877000,129877000,None,None,None,196076000,893554000,148000000,None,745554000,None,1023431000,1219507000,690385000
