fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2012-12-31,USD,2619000000,7365000000,4746000000,4746000000,1459000000,892000000,145000000,0,None,None,None,0,None,None,None,None,1485000000,427000000,None,0,None,0,None,1057000000
2013-12-31,USD,356000000,1656000000,1300000000,1300000000,132000000,932000000,41000000,224000000,None,None,None,0,None,None,None,61000000,147000000,36000000,None,0,None,132000000,193000000,110000000
2014-03-31,USD,329000000,1569000000,1240000000,1240000000,119000000,173000000,37000000,210000000,None,None,None,0,None,None,None,64000000,132000000,34000000,None,0,None,119000000,183000000,98000000
2014-06-30,USD,371000000,1682000000,1311000000,1311000000,148000000,183000000,40000000,223000000,None,None,None,0,None,None,None,64000000,155000000,39000000,None,0,None,148000000,212000000,116000000
2014-09-30,USD,359000000,1632000000,1273000000,1273000000,150000000,176000000,33000000,209000000,None,None,None,0,None,None,None,57000000,143000000,35000000,None,0,None,150000000,207000000,107000000
2014-12-31,USD,301000000,1549000000,1248000000,1248000000,115000000,153000000,33000000,186000000,None,None,None,132000000,None,None,None,72000000,120000000,41000000,None,401000000,None,115000000,187000000,79000000
2015-03-31,USD,252000000,1363000000,1111000000,1111000000,62000000,167000000,23000000,190000000,None,None,None,0,None,None,None,64000000,58000000,15000000,None,0,None,62000000,126000000,43000000
2015-06-30,USD,226000000,1508000000,1282000000,1282000000,42000000,157000000,27000000,184000000,None,None,None,28000000,None,29000000,None,67000000,-18000000,38000000,None,-18000000,None,42000000,109000000,-18000000
2015-09-30,USD,264000000,1486000000,1222000000,1222000000,89000000,157000000,18000000,175000000,None,None,None,51000000,None,64000000,None,70000000,-107000000,-78000000,None,-29000000,None,19000000,89000000,-29000000
2015-12-31,USD,213000000,1360000000,1147000000,1147000000,33000000,151000000,29000000,180000000,None,None,None,53000000,None,None,None,66000000,-121000000,-35000000,None,-90000000,None,-68000000,-2000000,-86000000
2016-03-31,USD,202000000,1297000000,1095000000,1095000000,46000000,133000000,23000000,156000000,None,None,None,57000000,None,5000000,None,66000000,70000000,19000000,None,51000000,None,46000000,112000000,51000000
2016-06-30,USD,267000000,1383000000,1116000000,1116000000,76000000,174000000,17000000,191000000,None,None,None,50000000,None,4000000,None,73000000,-41000000,-23000000,None,-18000000,None,76000000,149000000,-18000000
2016-09-30,USD,342000000,1398000000,1056000000,1056000000,175000000,148000000,19000000,167000000,None,None,None,51000000,None,9000000,None,73000000,234000000,30000000,None,204000000,None,175000000,248000000,204000000
2016-12-31,USD,299000000,1322000000,1023000000,1023000000,-201000000,480000000,20000000,500000000,None,None,None,56000000,None,None,None,72000000,-273000000,-43000000,None,-289000000,None,-217000000,-145000000,-230000000
2017-03-31,USD,358000000,1437000000,1079000000,1079000000,195000000,144000000,19000000,163000000,None,None,None,51000000,None,41000000,None,71000000,173000000,22000000,None,151000000,None,187000000,258000000,150000000
2017-06-30,USD,441000000,1588000000,1147000000,1147000000,263000000,157000000,21000000,178000000,None,None,None,54000000,None,23000000,None,71000000,225000000,64000000,None,161000000,None,253000000,324000000,161000000
2017-09-30,USD,467000000,1584000000,1117000000,1117000000,299000000,148000000,20000000,168000000,None,None,None,55000000,None,14000000,None,62000000,250000000,43000000,None,207000000,None,299000000,361000000,207000000
2017-12-31,USD,487000000,1575000000,1088000000,1088000000,310000000,158000000,19000000,177000000,None,None,None,54000000,None,None,None,69000000,263000000,35000000,None,705000000,None,310000000,379000000,228000000
2018-03-31,USD,537000000,1730000000,1193000000,1193000000,374000000,143000000,20000000,163000000,None,None,None,52000000,None,69000000,None,70000000,381000000,84000000,None,297000000,None,381000000,451000000,297000000
2018-06-30,USD,557000000,1816000000,1259000000,1259000000,376000000,161000000,20000000,181000000,None,None,None,48000000,None,5000000,None,72000000,323000000,41000000,None,282000000,None,369000000,441000000,281000000
2018-09-30,USD,477000000,1628000000,1151000000,1151000000,294000000,163000000,20000000,183000000,None,None,None,47000000,None,34000000,None,71000000,269000000,-6000000,None,275000000,None,298000000,369000000,275000000
2018-12-31,USD,400000000,1464000000,1064000000,1064000000,188000000,191000000,21000000,212000000,None,None,None,47000000,None,None,None,71000000,182000000,40000000,None,142000000,None,197000000,268000000,142000000
2019-03-31,USD,296000000,1376000000,1080000000,1080000000,118000000,156000000,22000000,178000000,None,-51000000,37000000,51000000,None,48000000,None,76000000,107000000,13000000,None,94000000,None,121000000,197000000,94000000
2019-06-30,USD,323000000,1408000000,1085000000,1085000000,168000000,136000000,19000000,155000000,None,-52000000,53000000,52000000,None,24000000,None,78000000,133000000,37000000,None,96000000,None,165000000,243000000,96000000
2019-09-30,USD,294000000,1390000000,1096000000,1096000000,144000000,130000000,20000000,150000000,None,-53000000,39000000,53000000,None,34000000,None,78000000,91000000,15000000,None,76000000,None,144000000,222000000,76000000
2019-12-31,USD,150000000,1353000000,1203000000,1203000000,-17000000,125000000,19000000,167000000,None,-52000000,52000000,52000000,None,None,None,79000000,-454000000,-137000000,None,-317000000,None,-402000000,-323000000,-317000000
2020-03-31,USD,298000000,1305000000,1007000000,1007000000,148000000,125000000,24000000,150000000,None,-54000000,70000000,54000000,None,-7000000,None,79000000,77000000,-23000000,None,100000000,None,131000000,210000000,100000000
2020-06-30,USD,199000000,1093000000,894000000,894000000,68000000,110000000,20000000,131000000,None,-53000000,40000000,53000000,None,21000000,None,81000000,20000000,-4000000,None,24000000,None,73000000,154000000,24000000
2020-09-30,USD,257000000,1233000000,976000000,976000000,122000000,112000000,22000000,135000000,None,-53000000,58000000,53000000,None,-1000000,None,80000000,60000000,-16000000,None,76000000,None,113000000,193000000,76000000
2020-12-31,USD,313000000,1338000000,1025000000,1025000000,106000000,180000000,26000000,207000000,None,-50000000,44000000,50000000,None,9000000,None,80000000,23000000,4000000,None,19000000,None,105000000,185000000,19000000
2021-03-31,USD,297000000,1436000000,1139000000,1139000000,138000000,139000000,24000000,159000000,None,-49000000,39000000,49000000,None,11000000,None,83000000,101000000,5000000,None,96000000,None,150000000,233000000,96000000
2021-06-30,USD,264000000,1655000000,1391000000,1391000000,59000000,172000000,27000000,205000000,None,-47000000,37000000,47000000,None,31000000,None,80000000,44000000,-22000000,None,66000000,None,91000000,171000000,66000000
2021-09-30,USD,427000000,1680000000,1253000000,1253000000,273000000,124000000,27000000,154000000,None,-45000000,33000000,45000000,None,3000000,None,79000000,231000000,17000000,None,214000000,None,276000000,355000000,214000000
2021-12-31,USD,393000000,1575000000,1182000000,1182000000,207000000,159000000,29000000,186000000,None,-43000000,32000000,43000000,None,140000000,None,75000000,302000000,69000000,None,232000000,None,206000000,281000000,233000000
2022-03-31,USD,486000000,1764000000,1278000000,1278000000,314000000,141000000,30000000,172000000,None,-41000000,30000000,41000000,None,17000000,None,74000000,280000000,46000000,None,234000000,None,321000000,395000000,234000000
