fiscalDateEnding,reportedEPS
1996-12-31,1.3916
1997-12-31,2.267
1998-12-31,3.035
1999-12-31,4.57
2000-12-31,4.34
2001-12-31,3.01
2002-12-31,2.9
2003-12-31,3.75
2004-12-31,4.3
2005-12-31,5.13
2006-12-31,7.85
2007-12-31,1.46
2009-12-31,-1.07
2010-12-31,2.31
2011-12-31,1.12
2012-12-31,1.78
2013-12-31,2.06
2014-12-31,2.32
2015-12-31,2.41
2016-12-31,2.91
2017-12-31,3.59
2018-12-31,4.67
2019-12-31,5.19
2020-12-31,6.55
2021-12-31,8.03
2022-12-31,6.14
2023-12-31,5.31
2024-12-31,7.94
2025-12-31,10.21
2026-03-31,3.43
