fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,2683000,None,None,None,None,1879000,2033000,None,-836000,None,-2254000,1077000,None,None,None,None,1035000,1035000,None,None,None,None,-365000,None,None,None,None,4231000
2006-06-30,USD,-1897000,None,None,None,None,1763000,3507000,None,-3033000,None,-3409000,3217000,None,None,None,None,1049000,1049000,None,None,None,None,None,None,None,None,None,4049000
2006-09-30,USD,5496000,None,None,None,None,1597000,2401000,None,3479000,None,-2534000,-2411000,None,None,None,None,1122000,1122000,None,None,None,None,None,None,None,None,None,-519000
2006-12-31,USD,10468000,None,None,None,None,1768000,3119000,None,-1141000,None,-3379000,-5587000,None,None,None,None,1121000,1121000,None,None,None,None,None,None,None,None,None,-213000
2007-03-31,USD,7374000,None,None,None,None,1763000,3691000,None,-83000,None,-3721000,-5046000,None,None,None,None,1132000,1132000,None,None,None,None,None,None,None,None,None,2572000
2007-06-30,USD,3216000,None,None,None,None,1691000,6213000,None,-433000,None,-2999000,3475000,None,None,None,None,1143000,1143000,None,None,None,None,None,None,-495000,None,None,5468000
2007-09-30,USD,10357000,None,None,None,None,1543000,2755000,None,-1017000,None,-3274000,-9059000,None,None,None,None,1293000,1293000,None,None,None,None,None,None,None,None,None,5751000
2007-12-31,USD,7328000,None,None,None,None,1470000,3312000,None,1774000,None,-3124000,-452000,None,None,None,None,1298000,1298000,None,None,None,None,None,None,1202000,None,None,2666000
2008-03-31,USD,4533000,None,None,None,None,1797000,2781000,None,-4153000,None,-2921000,-3672000,None,None,None,None,1303000,1303000,None,None,None,None,None,None,None,None,None,6020000
2008-06-30,USD,5800000,None,None,None,None,1924000,30359000,None,-1070000,None,-30840000,24387000,None,None,None,None,1309000,1309000,None,None,None,None,None,None,None,None,None,7041000
2008-09-30,USD,4642000,None,None,None,None,1776000,2977000,None,-5613000,None,-3047000,-2454000,None,None,None,None,1619000,1619000,None,None,None,None,None,None,None,None,None,5828000
2008-12-31,USD,12077000,None,None,None,None,1554000,2770000,None,5259000,None,-1356000,-9346000,None,None,None,None,1620000,1620000,None,None,None,None,None,None,1272000,None,None,6195000
2009-03-31,USD,9228000,None,None,None,None,2017000,1305000,None,-836000,None,-1374000,-8155000,None,None,None,None,1621000,1621000,None,None,None,None,75000,None,320000,None,None,6973000
2009-06-30,USD,6635000,None,None,None,None,2377000,3549000,None,1505000,None,-3723000,-2420000,None,None,None,None,1633000,1633000,None,None,None,None,403000,None,210000,None,None,7757000
2009-09-30,USD,8724000,None,None,None,None,1985000,1154000,None,2493000,None,-1354000,-2946000,None,None,None,None,1785000,1785000,None,None,None,None,545000,None,281000,None,None,14355000
2009-12-31,USD,12001000,None,None,None,None,1779000,1742000,None,3853000,None,-1299000,-7972000,None,None,None,None,1791000,1791000,None,None,None,None,156000,None,361000,None,None,5085000
2010-03-31,USD,5220000,None,None,None,None,2128000,1735000,None,-2362000,None,-1389000,-4202000,None,None,None,None,1791000,1791000,None,None,None,None,None,None,297000,None,None,5352000
2010-06-30,USD,5284000,None,None,None,None,1992000,2420000,None,-2646000,None,-11515000,-4058000,None,None,None,None,1796000,1796000,None,None,None,None,None,None,272000,None,None,8029000
2010-09-30,USD,3160000,None,None,None,None,2304000,10835000,None,-2850000,None,-10928000,7238000,None,None,None,None,2097000,2097000,None,None,None,None,None,None,349000,None,None,9023000
2010-12-31,USD,4732000,None,None,None,None,2035000,2276000,None,-7028000,None,-2214000,-1695000,None,None,None,None,2100000,2100000,None,None,None,None,5413000,None,447000,None,None,6258000
2011-03-31,USD,5245000,None,None,None,None,2484000,1616000,None,-3663000,None,-5621000,-1078000,None,None,None,None,2101000,2101000,None,None,None,None,None,None,281000,None,None,3260000
2011-06-30,USD,12713000,None,None,None,None,2481000,750000,None,5356000,None,-842000,-9518000,None,None,None,None,2106000,2106000,None,None,None,None,0,None,261000,None,None,7834000
2011-09-30,USD,8357000,None,None,None,None,2252000,1330000,None,-26000,None,-1041000,-5677000,None,None,None,None,2408000,2408000,None,None,None,None,17000,None,294000,None,None,6880000
2011-12-31,USD,5002000,None,None,None,None,2274000,1640000,None,-1625000,None,-1786000,-3724000,None,None,None,None,2408000,2408000,None,None,None,None,-15000,None,634000,None,None,1187000
2012-03-31,USD,10207000,None,None,None,None,3055000,1294000,None,-1662000,None,-51555000,43326000,None,None,None,None,2389000,2389000,None,None,None,None,-17013000,None,284000,1686000,-292000,6249000
2012-06-30,USD,3869000,None,None,None,None,2860000,1119000,None,-3333000,None,-2375000,-948000,None,None,None,None,2287000,2287000,None,None,None,None,-12987000,None,292000,-150000,-696000,7442000
2012-09-30,USD,9943000,None,None,None,None,3188000,2111000,None,953000,None,-2111000,-8887000,None,None,None,None,2431000,2431000,None,None,None,None,82000,None,345000,-455000,600000,8857000
2012-12-31,USD,10783000,None,None,None,None,2951000,3678000,None,-701000,None,-3679000,-6712000,None,None,None,None,2406000,2406000,None,None,None,None,65227000,None,345000,498000,106000,5484000
2013-03-31,USD,4308000,None,None,None,None,3355000,2803000,None,2445000,None,-2803000,-4041000,None,None,None,None,2421000,2421000,None,None,None,None,767000,None,273000,-2767000,-231000,2907000
2013-06-30,USD,10892000,None,None,None,None,3446000,2738000,None,4922000,None,-12619000,569000,None,None,None,None,2430000,2430000,None,None,None,None,697000,None,1000,-1073000,85000,6281000
2013-09-30,USD,13545000,None,None,None,None,3461000,3775000,None,-631000,None,-8358000,-3519000,None,None,None,None,2575000,2575000,None,None,None,None,256000,None,434000,1907000,239000,9049000
2013-12-31,USD,6073000,None,None,None,None,3232000,4995000,None,-6489000,None,-5932000,2712000,None,None,None,None,2578000,2578000,None,None,None,None,418000,None,680000,2642000,-211000,6380000
2014-03-31,USD,581000,None,None,None,None,3748000,3328000,None,-2998000,None,-3328000,1832000,None,None,None,None,2580000,2580000,None,None,None,None,483000,None,363000,-855000,60000,4632000
2014-06-30,USD,11415000,None,None,None,None,3650000,2317000,None,740000,None,-3817000,-7270000,None,None,None,None,2588000,2588000,None,None,None,None,451000,None,313000,350000,22000,8814000
2014-09-30,USD,16190000,None,None,None,None,3365000,3131000,None,-1296000,None,-3131000,-9275000,None,None,None,None,2732000,2732000,None,None,None,None,46000,None,413000,3608000,-176000,10231000
2014-12-31,USD,7549000,None,None,None,None,4901000,3556000,None,-3389000,None,-22885000,11970000,None,None,None,None,2733000,2733000,None,None,None,None,219000,None,360000,-3710000,-344000,6001000
2015-03-31,USD,6780000,None,None,None,None,4648000,3197000,None,-692000,None,-3197000,-1919000,None,None,None,None,2733000,2733000,None,None,None,None,187000,None,371000,1717000,53000,4227000
2015-06-30,USD,12404000,None,None,None,None,5518000,4407000,None,333000,None,-4407000,-3985000,None,None,None,None,2745000,2745000,None,None,None,None,1540000,None,410000,4303000,291000,7901000
2015-09-30,USD,8512000,None,None,None,None,5228000,5268000,None,-3624000,None,-8541000,-8567000,None,None,None,None,2891000,2891000,None,None,None,None,-2000,None,380000,-8601000,-5000,8327000
2015-12-31,USD,8135000,None,None,None,None,5205000,6894000,None,-3133000,None,-5528000,1502000,None,None,None,None,2892000,2892000,None,None,None,None,346000,None,380000,4088000,-21000,5483000
2016-03-31,USD,18151000,None,None,None,None,5499000,3247000,None,2684000,None,-3247000,-13118000,None,None,None,None,2892000,2892000,None,None,None,None,134000,None,362000,1773000,-13000,7990000
2016-06-30,USD,9545000,None,None,None,None,5779000,2266000,None,-4462000,None,-2266000,-9714000,None,None,None,None,2899000,2899000,None,None,None,None,635000,None,390000,-2580000,-145000,9400000
2016-09-30,USD,12487000,None,None,None,None,5768000,2336000,None,-1721000,None,-2336000,-6988000,None,None,None,None,3335000,3335000,None,None,None,None,247000,None,385000,3313000,150000,8792000
2016-12-31,USD,16002000,None,None,None,None,5396000,2747000,None,4454000,None,-4547000,-14651000,None,None,None,None,3335000,3335000,None,None,None,None,70000,None,400000,-3331000,-135000,6113000
2017-03-31,USD,12408000,None,None,None,None,5863000,3806000,None,7423000,None,-4006000,-4709000,None,None,None,None,3336000,3336000,None,None,None,None,-2242000,None,366000,3973000,280000,8749000
2017-06-30,USD,24937000,None,None,None,None,6128000,2956000,None,-2664000,None,-21132000,-1544000,None,None,None,None,3337000,3337000,None,None,None,None,-1046000,None,413000,2539000,278000,10614000
2017-09-30,USD,8584000,None,None,None,None,6177000,4792000,None,-2830000,None,-4792000,-4696000,None,None,None,None,3771000,3771000,None,None,None,None,-389000,None,412000,-456000,448000,7975000
2017-12-31,USD,3822000,None,None,None,None,6230000,3515000,None,-8096000,None,-5515000,523000,None,None,None,None,3771000,3771000,None,None,None,None,-725000,None,534000,-2230000,-1060000,7233000
2018-03-31,USD,6775000,None,None,None,None,6712000,3043000,None,265000,None,-3043000,-1593000,None,None,None,None,3770000,3770000,None,None,None,None,-1619000,None,471000,2368000,229000,7546000
2018-06-30,USD,18424000,None,None,None,None,5725000,2199000,None,-98000,None,-10247000,-9276000,None,None,None,None,3772000,3772000,None,None,None,None,-370000,None,473000,-1407000,-308000,6154000
2018-09-30,USD,14684000,None,None,None,None,6034000,1977000,None,1242000,None,-1977000,-14482000,None,None,None,None,4353000,4353000,None,None,None,None,-2462000,None,2430000,-1496000,279000,2851000
2018-12-31,USD,20467000,None,None,None,None,5844000,1424000,None,3450000,None,-1424000,-16789000,None,None,None,None,4370000,4370000,None,None,None,None,-344000,None,800000,2457000,203000,11239000
2019-03-31,USD,17815000,None,None,None,None,6242000,2160000,None,166000,None,-2160000,-13707000,None,None,None,None,4357000,4357000,None,None,None,None,-1873000,None,265000,1947000,-1000,10824000
2019-06-30,USD,23088000,None,None,None,None,6118000,2306000,None,-2731000,None,-2306000,-12152000,None,None,None,None,4360000,4360000,None,None,None,None,-964000,None,289000,8861000,231000,11358000
2019-09-30,USD,20236000,None,None,None,None,5651000,1123000,None,-1694000,None,-1123000,-5197000,None,None,None,None,4935000,4935000,None,None,None,None,-521000,None,328000,13834000,-83000,12721000
2019-12-31,USD,19575000,None,None,None,None,6135000,1907000,None,3039000,None,-1907000,-6654000,None,None,None,None,4943000,4943000,None,None,None,None,-1849000,None,332000,11143000,129000,12274000
2020-03-31,USD,30538000,None,None,None,None,6231000,1942000,None,7437000,None,-1942000,-6872000,None,None,None,None,4938000,4938000,None,None,None,None,-2467000,None,307000,21505000,-219000,11854000
2020-06-30,USD,21748000,None,None,None,None,6230000,1637000,None,-2367000,None,-1637000,-5308000,None,None,None,None,4940000,4940000,None,None,None,None,-406000,None,398000,14825000,22000,9534000
2020-09-30,USD,21392000,None,None,None,None,6474000,2276000,None,118000,None,-2276000,-9831000,None,None,None,None,5230000,5230000,None,None,None,None,-61000,None,336000,8700000,-585000,14861000
2020-12-31,USD,15900000,None,None,None,None,6281000,3204000,None,-59000,None,-32338000,-5808000,None,None,None,None,5232000,5232000,None,None,None,None,-182000,None,374000,-21628000,618000,13094000
