fiscalDateEnding,reportedEPS
1998-12-31,0.401
1999-12-31,0.32
2000-12-31,0.25
2001-12-31,0.14
2002-12-31,0.2811
2003-12-31,0.29
2004-12-31,0.35
2005-12-31,0.48
2006-12-31,0.48
2007-12-31,0.64
2008-12-31,0.86
2009-12-31,0.91
2010-12-31,0.96
2011-12-31,0.68
2012-12-31,0.98
2013-12-31,0.86
2014-12-31,1.04
2015-12-31,0.9
2016-12-31,1.12
2017-12-31,1.18
2018-12-31,1.54
2019-12-31,1.62
2020-12-31,1.7
2021-12-31,2.08
2022-12-31,2.27
2023-12-31,3.14
2024-12-31,4.23
2025-12-31,4.8
2026-03-31,0.93
