fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2017-03-31,USD,64873000,101559000,36686000,36686000,53180000,9746000,0,11639000,None,None,None,18772000,None,None,None,45119000,34462000,0,None,34462000,None,53180000,98299000,34462000
2017-06-30,USD,29635000,95043000,65408000,65408000,6314000,10158000,0,23321000,None,None,None,20805000,None,None,None,36157000,24607000,-15249000,None,-78779000,None,9255000,45412000,24607000
2017-09-30,USD,35844000,99499000,63655000,63655000,13329000,12320000,0,22515000,None,None,None,21464000,None,None,None,42045000,-36177000,21508000,None,8140000,None,-14757000,27288000,-36177000
2017-12-31,USD,44339000,115208000,70869000,70869000,18370000,12471000,0,25969000,None,None,None,19893000,None,None,None,48005000,-85760000,20021000,None,-26691000,None,-56083000,-8078000,-85760000
2018-03-31,USD,71504000,145850000,74346000,74346000,48584000,11255000,0,22920000,None,None,None,19742000,None,None,None,53800000,-22943000,19933000,None,-22943000,None,-1443000,52357000,-22943000
2018-06-30,USD,101556000,203906000,102350000,102350000,39211000,35139000,0,62345000,None,None,None,21678000,None,None,None,77218000,-74912000,-56809000,None,-74912000,None,-53234000,23984000,-74912000
2018-09-30,USD,152392000,282868000,130476000,130476000,91361000,25785000,0,61031000,None,None,None,24837000,None,None,None,97970000,13109000,24752000,None,13109000,None,53126000,151096000,13109000
2018-12-31,USD,129140000,258664000,129524000,129524000,73973000,28979000,0,55167000,None,None,None,23857000,None,None,None,95075000,309208000,2922000,None,306286000,None,351913000,446988000,306286000
2019-03-31,USD,69194000,175192000,105998000,105998000,18369000,21720000,None,50825000,None,-25218000,134797000,25218000,None,None,None,74194000,-115995000,-6359000,None,-109636000,None,-90777000,-16583000,-109636000
2019-06-30,USD,144012000,278299000,134287000,134287000,94872000,23049000,None,36779000,None,-24932000,5058000,24932000,None,None,None,105751000,100761000,5997000,None,94764000,None,125572000,231323000,94764000
2019-09-30,USD,96285000,227828000,131543000,131543000,52883000,21488000,None,41985000,None,-23123000,20637000,23123000,None,None,None,95441000,74087000,790000,None,73297000,None,98060000,193501000,73297000
2019-12-31,USD,7866000,226745000,218879000,218879000,46970000,10952000,None,-39104000,None,-24574000,84082000,24574000,None,None,None,104934000,-36265000,-36569000,None,304000,None,-11691000,93243000,304000
2020-03-31,USD,30790000,182823000,152033000,152033000,-4212000,27469000,None,35002000,None,-25850000,217367000,25850000,None,None,None,105960000,213009000,55260000,None,157749000,None,238859000,344819000,157749000
2020-06-30,USD,-64916000,87575000,152491000,152491000,-94603000,17192000,None,29687000,None,-26190000,None,26190000,None,None,None,102237000,-190003000,-49392000,None,-140611000,None,-163813000,-61576000,-140611000
2020-09-30,USD,-9900000,132936000,142836000,142836000,-37059000,17823000,None,27159000,None,-24124000,None,24124000,None,None,None,92084000,-80252000,-28252000,None,-52000000,None,-56128000,35956000,-52000000
2020-12-31,USD,7998000,172602000,164604000,164604000,-285436000,16691000,None,293434000,None,-23251000,None,23251000,None,None,None,113806000,-372776000,57967000,None,-430743000,None,-349525000,-235719000,-430743000
2021-03-31,USD,97801000,266908000,169107000,169107000,64627000,19189000,None,33174000,None,-34076000,None,34076000,None,None,None,116642000,-120907000,584000,None,-121491000,None,-86831000,29811000,-121491000
2021-06-30,USD,130961000,303768000,172807000,172807000,93344000,19377000,None,37617000,None,-33570000,None,33570000,None,None,None,115298000,-125284000,498000,None,-125782000,None,-91714000,23584000,-125782000
2021-09-30,USD,131515000,290909000,159394000,159394000,92339000,20427000,None,39176000,None,-32390000,None,32390000,None,None,None,102264000,-17055000,-364000,None,-16691000,None,15335000,117599000,-16691000
2021-12-31,USD,201305000,382955000,181650000,181650000,124306000,19684000,None,76999000,None,-33102000,None,33102000,None,None,None,119919000,78659000,-2353000,None,81012000,None,111761000,231680000,81012000
2022-03-31,USD,254561000,413566000,159005000,159005000,217520000,22528000,None,37041000,None,-31490000,None,31490000,None,None,None,112717000,-66913000,-472000,None,-66441000,None,-35423000,77294000,-66441000
2022-06-30,USD,326128000,519085000,192957000,192957000,275987000,22925000,None,50141000,None,-30776000,None,30776000,None,None,None,119355000,197748000,2607000,None,195141000,None,228524000,347879000,195141000
2022-09-30,USD,202090000,377128000,175038000,175038000,163988000,25289000,None,38102000,None,-29265000,None,29265000,None,None,None,105502000,250586000,121000,None,250465000,None,278168000,383670000,250465000
2022-12-31,USD,142991000,342201000,199210000,199210000,78624000,29012000,None,64367000,None,-33967000,None,33967000,None,None,None,133051000,3031000,281000,None,2750000,None,36998000,170049000,2750000
