fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-10-31,USD,512421000,892221000,379800000,379800000,147615000,362179000,24467000,364806000,None,None,None,9696000,None,None,None,23310000,136434000,38767000,None,None,None,153900000,177210000,90598000
2007-10-31,USD,553845000,993649000,439804000,439804000,152142000,401294000,35432000,401703000,None,None,None,24535000,None,None,None,27933000,135722000,45030000,None,None,None,157264000,185197000,90692000
2008-10-31,USD,630435000,1124829000,494394000,494394000,190338000,434476000,33566000,440097000,None,None,None,13621000,None,None,None,32237000,179788000,62284000,None,None,None,196502000,228739000,117504000
2009-10-31,USD,468926000,819165000,350239000,350239000,-127807000,337294000,25528000,596733000,None,None,None,7279000,None,None,None,31410000,-127191000,32864000,None,None,None,-119420000,-88010000,-160055000
2010-10-31,USD,621614000,1041551000,419937000,419937000,234833000,384752000,23835000,386781000,None,None,None,5444000,None,2749000,None,28888000,231319000,63271000,None,168048000,None,234833000,263721000,168048000
2011-10-31,USD,748432000,1233159000,484727000,484727000,315543000,429489000,26997000,432889000,None,None,None,4500000,None,4087000,None,28776000,314561000,92197000,None,222364000,None,315543000,344319000,222364000
2012-10-31,USD,823289000,1409578000,586289000,586289000,335480000,485285000,36535000,487809000,None,None,None,11153000,None,1926000,None,38990000,326253000,101424000,None,224829000,None,337406000,376396000,224829000
2013-10-31,USD,866144000,1542921000,676777000,676777000,323849000,541169000,47973000,542295000,None,None,None,14841000,None,2115000,None,54438000,311123000,89306000,None,221817000,None,325964000,380402000,221817000
2014-10-31,USD,945098000,1704021000,758923000,758923000,367105000,577993000,47536000,577993000,None,None,None,15035000,None,443000,None,59754000,352513000,105740000,None,246773000,None,367548000,427302000,246773000
2015-10-31,USD,913964000,1688666000,774702000,774702000,317730000,584823000,46689000,596234000,None,None,17546000,18104000,None,1236000,None,65194000,300862000,89751000,None,211111000,None,318966000,384160000,211111000
2016-10-31,USD,993499000,1808994000,815495000,815495000,388431000,594293000,46247000,605068000,None,-20594000,728000,21322000,None,1385000,None,70304000,368494000,96651000,None,271843000,None,389816000,460120000,271843000
2017-10-31,USD,1139001000,2066982000,927981000,927981000,466402000,678861000,52462000,672888000,None,-35477000,1124000,36601000,None,-810000,None,90854000,420291000,124489000,None,295802000,None,456892000,547746000,295802000
2018-10-31,USD,1235965000,2254668000,1018703000,1018703000,502579000,741408000,58806000,733749000,None,-48192000,1384000,49576000,None,3538000,None,108407000,448519000,71144000,None,377375000,None,498095000,606502000,377375000
2019-10-31,USD,1192103000,2194226000,1002123000,1002123000,483113000,708990000,60018000,708990000,None,-45301000,1844000,47145000,None,-4864000,None,110244000,431104000,94013000,None,337091000,None,478249000,588493000,337091000
2020-10-31,USD,1130468000,2121100000,990632000,990632000,349545000,693552000,63591000,780923000,None,-30479000,1681000,32160000,None,-15896000,None,113302000,301489000,51950000,None,249539000,None,333649000,446951000,249539000
2021-10-31,USD,1324080000,2362209000,1038129000,1038129000,615127000,708953000,59422000,708953000,None,-23341000,2150000,25491000,None,-15460000,None,103883000,574176000,119808000,None,454368000,None,599667000,703550000,454368000
2022-10-31,USD,1426536000,2590278000,1163742000,1163742000,702360000,724176000,52531000,724176000,None,-20387000,2026000,22413000,None,-30668000,None,99923000,649279000,136176000,None,513103000,None,671692000,771615000,513103000
2023-10-31,USD,1425405000,2628632000,1203227000,1203227000,672761000,752644000,71400000,752644000,None,-56825000,2198000,59505000,None,None,None,111898000,615339000,127846000,None,487493000,None,674844000,786742000,487493000
2024-10-31,USD,1486129000,2689921000,1203792000,1203792000,674001000,812128000,64992000,812128000,None,-84011000,4913000,88924000,None,None,None,136175000,585481000,118197000,None,467284000,None,674405000,810580000,467284000
2025-10-31,USD,1539784000,2791687000,1251903000,1251903000,724270000,815514000,68239000,815514000,None,-101105000,3051000,101105000,None,None,None,150523000,597648000,113174000,None,484474000,None,724270000,874793000,484474000
