fiscalDateEnding,reportedEPS
1996-12-31,1.4
1997-12-31,1.78
1998-12-31,1.98
1999-12-31,2.14
2000-12-31,2.73
2001-12-31,0.46
2002-12-31,0.38
2003-12-31,0.28
2004-12-31,0.83
2005-12-31,1.17
2006-12-31,1.87
2007-12-31,2.88
2008-12-31,2.68
2009-12-31,1.16
2010-12-31,1.77
2011-12-31,2.4
2012-12-31,2.99
2013-12-31,3.69
2014-12-31,4.24
2015-12-31,4.98
2016-12-31,5.26
2017-12-31,5.32
2018-12-31,6.06
2019-12-31,4.76
2020-12-31,2.75
2021-12-31,4.78
2022-12-31,6.43
2023-12-31,6.83
2024-12-31,5.87
2025-12-31,7.54
2026-03-31,1.77
