fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2007-01-31,USD,412800000,None,None,None,None,159000000,229400000,None,-6200000,None,-190700000,-202900000,None,None,None,None,None,None,None,None,None,None,-248200000,None,6700000,None,None,192000000
2008-01-31,USD,367300000,None,None,None,None,159300000,195600000,None,-36200000,None,-22700000,-389000000,None,None,None,None,361800000,361800000,None,None,None,None,-473000000,None,11300000,None,None,201300000
2009-01-31,USD,403100000,None,None,None,None,161700000,131300000,None,-34600000,None,-102000000,22700000,None,None,None,None,None,None,None,None,None,None,None,None,16700000,None,None,229500000
2010-01-31,USD,581000000,None,None,None,None,157800000,164800000,None,-4000000,None,-212500000,-161300000,None,None,None,None,400000,400000,None,None,None,None,-190700000,None,21700000,None,None,320500000
2011-01-31,USD,518700000,None,None,None,None,159700000,178700000,None,-126700000,None,-374100000,-404300000,None,None,None,None,0,0,None,None,None,None,-417100000,None,28300000,-260400000,-700000,397300000
2012-01-31,USD,686500000,None,None,None,None,163900000,250100000,None,-64500000,None,-86100000,-623200000,None,None,None,None,None,None,None,None,None,None,-645900000,None,31600000,-22900000,-100000,488300000
2013-01-31,USD,677700000,None,None,None,None,175300000,312200000,None,-104000000,None,-261300000,-303400000,None,None,None,None,0,0,None,None,None,None,-340200000,None,35500000,111600000,-1400000,619300000
2014-01-31,USD,793400000,None,None,None,None,190500000,330400000,None,-67700000,None,-324300000,-597800000,None,None,None,None,0,0,None,None,None,None,-1112100000,None,37000000,-132200000,-3500000,596700000
2015-01-31,USD,926800000,None,None,None,None,205900000,325600000,None,-6000000,None,-315000000,-14600000,None,None,None,None,0,0,None,None,None,None,-16000000,None,38300000,596400000,-800000,599200000
2016-01-31,USD,780900000,None,None,None,None,487600000,480500000,None,-87800000,None,-6978400000,6070400000,None,None,None,None,0,0,None,None,None,None,-21600000,None,53200000,-128000000,-900000,282400000
2017-01-31,USD,1673300000,None,None,None,None,637500000,565600000,None,21900000,None,-483600000,-1060500000,None,None,None,None,0,0,None,None,None,None,-22200000,None,61600000,130300000,1100000,896200000
2018-01-31,USD,1510200000,None,None,None,None,611200000,632200000,None,-300900000,None,-627900000,-651500000,None,None,None,None,0,0,None,None,None,None,-27400000,None,65700000,231400000,600000,1714300000
2019-01-31,USD,1766000000,None,None,None,None,621100000,817100000,None,-369200000,None,-816700000,-1599900000,None,None,None,None,None,None,None,None,None,None,-23200000,None,63100000,-650600000,None,-1590800000
2020-01-31,USD,1869800000,None,None,None,None,645400000,1036700000,None,13600000,None,-1020200000,-709800000,None,None,None,None,15200000,15200000,None,None,None,None,-200000000,None,61400000,139800000,None,827000000
2021-01-31,USD,2716300000,None,None,None,None,686600000,898800000,None,97100000,None,-889700000,-949900000,None,None,None,None,17000000,17000000,None,None,None,None,-400000000,None,83900000,None,None,1341900000
2022-01-31,USD,1431500000,None,None,None,None,716000000,1022800000,None,-940400000,None,-1019900000,-836500000,None,None,None,None,17800000,17800000,None,None,None,None,-950000000,None,79900000,-424900000,None,1327900000
2023-01-31,USD,1614800000,None,None,None,None,767900000,1253800000,None,-1085400000,None,-1253800000,-686800000,None,None,None,None,9300000,9300000,None,None,None,None,-647500000,None,110400000,-325800000,None,1615400000
2024-01-31,USD,2684500000,None,None,None,None,841000000,2107600000,None,335600000,None,-2107600000,-530000000,None,None,None,None,1067900000,1067900000,None,None,None,None,-500000000,None,96700000,None,None,-998400000
2025-01-31,USD,2862500000,None,None,None,None,526900000,1299400000,None,-182600000,None,-1695400000,-411300000,None,None,None,None,None,None,None,None,None,None,-400000000,None,106900000,None,None,1042500000
2026-01-31,USD,2530200000,None,None,None,None,648100000,1132700000,None,130600000,None,-728500000,-2553100000,None,None,None,None,None,None,None,None,None,None,-1548000000,None,58900000,None,None,1282500000
