fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-01-31,USD,1798400000,943676000,65800000,65800000,576500000,-8000,854724000,702900000,None,129348000,129348000,None,None,None,273950000,27400000,None,626125000,295456000,135600000,None,None,19000000,330669000,None,250000000,None,None,269611000,140900000,None,1172275000,None,1159711000,1065000,321822000
2006-04-30,USD,1837800000,946200000,64200000,64200000,633800000,None,891600000,710500000,None,144800000,144800000,None,None,None,223200000,25000000,None,670400000,344500000,187300000,None,None,19000000,325900000,None,250000000,None,None,269000000,138200000,None,1167400000,None,None,105200000,318387097
2006-07-31,USD,1775300000,874900000,49000000,49000000,671000000,None,900400000,721500000,None,145600000,145600000,None,None,None,131400000,23500000,None,661500000,340900000,211800000,None,None,18800000,320600000,None,250000000,None,None,268800000,110300000,None,1113800000,None,None,102000000,310714286
2006-10-31,USD,1851000000,937300000,58100000,58100000,793800000,None,913700000,715300000,None,147700000,147700000,133300000,None,None,60800000,24600000,None,692400000,372800000,230000000,None,None,18800000,319600000,None,250000000,None,None,268800000,124000000,None,1158600000,None,1166700000,102400000,308400000
2007-01-31,USD,1873300000,959000000,85000000,85000000,605000000,-230700000,914300000,715300000,None,146600000,146600000,None,None,None,221800000,277900000,None,705600000,383300000,198100000,None,None,18800000,322300000,None,250000000,None,None,268800000,175300000,None,1167700000,None,1166600000,1000000,304500000
2007-04-30,USD,1762900000,838200000,59800000,59800000,599700000,None,924700000,725400000,None,145500000,145500000,None,None,None,128700000,50000000,None,665000000,325500000,186700000,None,None,18800000,339500000,None,250000000,None,None,268800000,120000000,None,1097900000,None,None,99600000,300789474
2007-07-31,USD,1837000000,892800000,43500000,43500000,651700000,144000000,944200000,748700000,None,148900000,148900000,None,None,None,144000000,197600000,None,733700000,388400000,230700000,None,None,18500000,345300000,None,335200000,None,None,268500000,139200000,None,1103300000,None,None,97000000,296363636
2007-10-31,USD,1867900000,894100000,30000000,30000000,801000000,None,973800000,743600000,None,149100000,149100000,133300000,None,None,40500000,63100000,None,883100000,434200000,257600000,None,None,18500000,448900000,None,250000000,None,None,353700000,158100000,None,984800000,None,987500000,93100000,287100000
2008-01-31,USD,1787700000,788800000,40600000,40600000,641200000,None,998900000,733700000,None,147800000,147800000,133300000,None,None,40500000,66500000,None,799300000,405900000,200400000,None,None,18500000,393400000,None,250000000,None,None,268500000,187000000,None,988400000,None,987400000,900000,273900000
2008-04-30,USD,1771100000,797100000,84200000,84200000,652700000,None,974000000,726100000,None,146600000,146600000,133000000,None,None,40500000,60200000,None,733700000,371800000,204400000,None,None,18500000,361900000,None,250000000,None,None,268500000,148900000,None,1037400000,None,None,89800000,270600000
