fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2018-06-30,2018-08-24,4.08,0,4.08,None,pre-market
2018-09-30,2018-12-05,-2.4627,None,0,None,pre-market
2018-12-31,2019-03-12,2.75,3.05,-0.3,-9.8361,pre-market
2019-03-31,2019-05-22,1.25,0.73,0.52,71.2329,pre-market
2019-06-30,2019-08-21,0.8,1.63,-0.83,-50.9202,pre-market
2019-09-30,2019-12-05,-2.4,0.3,-2.7,-900,pre-market
2019-12-31,2020-03-09,-4.05,-1.95,-2.1,-107.6923,pre-market
2020-03-31,2020-06-04,-4.4,-6.35,1.95,30.7087,pre-market
2020-06-30,2020-09-03,2.08,-2.55,4.63,181.5686,pre-market
2020-09-30,2020-12-07,-3.68,-0.33,-3.35,-1015.1515,post-market
2021-03-31,2021-06-09,-4.01,-2.32,-1.69,-72.8448,post-market
2021-06-30,2021-09-09,-2.9762,-2.86,-0.1162,-4.0629,post-market
2021-09-30,2021-12-09,-2.1,-0.46,-1.64,-356.5217,post-market
2021-12-31,2022-03-11,-1.3608,-1.58,0.2192,13.8734,pre-market
2022-03-31,2022-05-12,-1.9703,None,0,None,post-market
2022-06-30,2022-08-11,-0.6696,-2.32,1.6504,71.1379,post-market
2022-09-30,2022-11-09,1.1,1.22,-0.12,-9.8361,post-market
2022-12-31,2023-02-21,1.056,1.18,-0.124,-10.5085,pre-market
2023-03-31,2023-05-10,0.43,0.65,-0.22,-33.8462,post-market
2023-06-30,2023-08-09,0.71,0.79,-0.08,-10.1266,post-market
2023-09-30,2023-11-06,0.47,0.55,-0.08,-14.5455,post-market
2023-12-31,2024-03-06,-0.58,0.01,-0.59,-5900,post-market
2024-03-31,2024-05-07,-1.38,-0.61,-0.77,-126.2295,post-market
2024-06-30,2024-08-07,-0.49,-0.8,0.31,38.75,post-market
2024-09-30,2024-10-31,-0.51,-0.46,-0.05,-10.8696,post-market
2024-12-31,2025-03-05,-0.8,-0.86,0.06,6.9767,pre-market
2025-03-31,2025-05-05,-1.27,-0.86,-0.41,-47.6744,pre-market
2025-06-30,2025-08-07,-1.04,-0.42,-0.62,-147.619,pre-market
2025-09-30,2025-10-29,-0.73,-0.4,-0.33,-82.5,pre-market
2025-12-31,2026-03-11,-0.76,-0.82,0.06,7.3171,pre-market
