fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-09-30,USD,166596000,98091000,10689000,10689000,46797000,37519000,68505000,55217000,None,None,None,None,None,None,None,3086000,None,44158000,41153000,30691000,None,None,None,3005000,None,None,None,None,None,13267000,None,122438000,None,57882000,18213000,18473000
2007-09-30,USD,173529000,95262000,8703000,8703000,47401000,34518000,78267000,67147000,None,None,None,None,None,None,None,9280000,None,29679000,24565000,16705000,None,None,None,5114000,None,None,None,None,None,8609000,None,143850000,None,79859000,18303000,18314000
2008-09-30,USD,228220000,150416000,26493000,26493000,71220000,49581000,77804000,69105000,None,None,None,None,None,None,None,6244000,None,58373000,52850000,23581000,None,None,None,5523000,None,None,None,None,None,40130000,None,169847000,None,112479000,17507000,17712000
2009-09-30,USD,182117000,111651000,35102000,35102000,38542000,21283000,70466000,64204000,None,None,None,None,None,None,None,16724000,None,35047000,29399000,23965000,None,None,None,5648000,None,None,None,None,None,6457000,None,147070000,None,88291000,17525000,17380000
2010-09-30,USD,182505000,118755000,45935000,45935000,43919000,24970000,63750000,58653000,None,None,None,None,None,None,None,3384000,None,34629000,26828000,20689000,None,None,None,7801000,None,None,None,None,None,6139000,None,147876000,None,86656000,17579000,17564000
2011-09-30,USD,216530000,122448000,10000,10000,76374000,41971000,94082000,89484000,None,0,0,0,None,None,0,4093000,None,68056000,46659000,38607000,None,None,675000,21397000,None,13481000,None,None,14156000,5756000,7916000,148474000,0,84157000,17609000,17562000
2012-09-30,USD,208552000,115068000,10000,10000,65774000,42138000,93484000,87716000,None,0,0,0,None,None,0,7146000,None,59052000,36003000,30126000,None,None,None,23049000,None,11475000,None,None,11475000,4644000,11574000,149500000,0,83845000,17717000,17990000
2013-09-30,USD,212649000,121206000,15440000,15440000,58793000,41110000,91443000,83053000,None,1724000,1724000,0,None,None,0,7195000,None,51593000,37415000,30561000,None,None,None,14178000,None,0,None,None,None,5699000,14178000,161056000,0,88981000,18185000,18353000
2014-09-30,USD,256795000,142593000,3050000,3050000,81899000,51211000,114202000,90386000,None,9816000,9816000,6965000,None,None,0,6433000,None,77912000,63186000,52811000,None,None,1242000,14726000,None,0,None,None,None,8608000,14726000,178883000,0,103429000,18377000,18665000
2015-09-30,USD,260239000,151358000,33258000,33258000,66009000,46782000,108881000,84178000,None,10220000,10220000,6965000,None,None,0,5309000,None,60024000,45826000,32182000,None,None,3694000,14198000,None,0,None,None,None,9845000,14198000,200215000,0,122928000,18466000,18803000
