fiscalDateEnding,reportedEPS
1996-09-30,0.25
1997-09-30,0.14
1998-09-30,-0.06
1999-09-30,0.59
2000-09-30,0.14
2001-09-30,-1.4023
2002-09-30,-0.6726
2003-09-30,0.386
2004-09-30,2.015
2005-09-30,1.3255
2006-09-30,1.86
2007-09-30,1.33
2008-09-30,2.48
2009-09-30,-0.6306
2010-09-30,0.08
2011-09-30,0.38
2012-09-30,0.1098
2013-09-30,0.65
2014-09-30,0.93
2015-09-30,1.19
2016-09-30,2.04
2017-09-30,1.18
2018-09-30,1.67
2019-09-30,0.22
2020-09-30,1.01
2021-09-30,3.53
2022-09-30,6.35
2023-09-30,1.66
2024-09-30,0.99
2025-09-30,2.2
2026-03-31,0.66
