fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,21367000,15605000,5868000,5868000,2672000,6525000,5762000,None,None,None,None,638000,None,None,None,540000,None,5329000,5329000,1558000,None,None,None,None,None,None,None,None,6525000,3771000,None,16038000,None,-125525000,497000,455.45
2007-12-31,USD,19090000,16163000,5723000,5723000,4586000,5095000,2927000,None,None,None,None,638000,None,None,None,759000,None,4988000,4847000,1245000,None,None,None,141000,None,None,None,None,5095000,5533000,None,14102000,None,-127768000,497000,455.46
2008-12-31,USD,17556000,15585000,4771000,4771000,4775000,5385000,1971000,None,None,None,None,None,None,None,None,1308000,None,4351000,4235000,905000,None,None,None,116000,None,None,None,None,5385000,3330000,None,13205000,None,-128263000,497000,455.46
2009-12-31,USD,16004000,14454000,5642000,5642000,3552000,4522000,1550000,None,None,None,None,None,None,None,None,1476000,None,4342000,4103000,1013000,None,None,None,239000,None,None,None,None,4522000,3090000,None,11662000,None,-130183000,497000,455.46
2010-12-31,USD,32027000,15034000,3454000,3454000,3344000,7601000,16993000,None,None,8962000,8962000,6275000,None,None,None,635000,None,23527000,8253000,1360000,None,None,1159000,15274000,None,None,None,None,9799000,8718000,None,8500000,None,-133317000,498000,455.96
2011-12-31,USD,33562000,17198000,4946000,4946000,3859000,7573000,16364000,1856000,None,7966000,7966000,6440000,None,None,None,820000,None,22514000,16328000,2609000,None,None,7105000,6186000,None,4937000,None,None,12042000,6614000,1249000,11048000,None,-142802000,501000,457.05
2012-12-31,USD,38791000,18717000,4497000,4497000,5092000,8081000,20074000,2190000,None,10764000,10764000,6918000,None,None,None,1047000,None,18517000,16528000,2052000,None,None,7431000,1989000,None,None,None,None,6171000,7134000,1989000,20274000,None,-151789000,721000,642.75
2013-12-31,USD,30278000,11835000,1626000,1626000,3957000,5314000,18443000,2003000,None,9195000,9195000,6918000,None,None,None,938000,None,18832000,9838000,2860000,None,None,242000,8994000,None,6318000,None,None,6560000,5648000,3889000,11446000,None,-168502000,73000,16147
2014-12-31,USD,30006000,13432000,1609000,1609000,3005000,7627000,16574000,1482000,None,7964000,7964000,6918000,None,None,0,1191000,None,23453000,11115000,4871000,None,None,462000,12338000,None,7375000,462000,None,7837000,4747000,4963000,6553000,0,-183588000,81000,16652
2015-12-31,USD,4816000,3282000,444000,444000,50000,564000,1534000,259000,None,1170000,1170000,0,None,None,0,2224000,None,17636000,16981000,3781000,None,None,7632440,655000,None,210639,575157,None,7596000,5350560,655000,-12820000,0,-213412000,139000,1369
2016-12-31,USD,1259000,495000,110000,110000,24000,225000,764000,144000,None,562000,562000,0,None,None,0,105000,None,20609000,19824000,6541000,None,None,7814000,785000,None,4127000,7814000,None,7977000,5299000,785000,-19350000,0,-225493000,264000,48
2017-12-31,USD,27260000,1742000,421000,421000,161000,730000,25518000,353000,None,20458000,20458000,4685000,None,None,0,430000,None,14235000,10036000,5103000,None,None,637000,4199000,163000,841000,587000,None,3579000,4230000,67000,13025000,0,-31542000,102000,15464
2018-12-31,USD,21605000,1793000,381000,381000,197000,690000,19812000,496000,None,19291000,19291000,0,None,None,None,525000,None,15482000,13765000,5169000,None,None,4697000,1717000,212000,253000,4640000,None,5105000,3850000,45000,6123000,None,-47696000,345000,72055
2019-12-31,USD,19511000,1878000,848000,848000,184000,574000,17633000,431000,None,16658000,16658000,None,None,None,None,272000,None,6306000,4334000,1936000,None,None,724000,1972000,697000,198000,463000,None,1358000,1639000,1774000,13205000,None,-60939000,79000,284757
2020-12-31,USD,20713000,4204000,2656000,2656000,350000,874000,16509000,787000,None,15667000,15667000,None,None,None,None,324000,None,6551000,4656000,1693000,None,None,921000,1895000,481000,362000,648000,None,1491000,1610000,1533000,14135000,None,-71564000,176000,823853
2021-12-31,USD,30439000,13478000,11668000,11668000,564000,697000,16961000,2065000,None,14717000,14717000,None,None,None,None,549000,None,5835000,4213000,1863000,None,None,414000,1622000,1244000,160000,26000,None,1430000,1770000,None,24564000,None,-80094000,227000,1054909
2022-12-31,USD,21504000,5710000,3445000,3445000,708000,1036000,15794000,None,None,13768000,13768000,None,None,None,None,521000,None,5137000,4361000,2042000,None,None,616000,776000,1003000,134000,255000,None,1392000,1493000,None,16302000,None,-92297000,228000,1137573
2023-12-31,USD,18101000,3682000,1502000,1502000,384000,1301000,14419000,None,None,12818000,12818000,None,None,None,None,495000,None,3672000,3141000,622000,None,None,585000,531000,775000,106000,235000,None,1116000,1537000,None,14429000,None,-98150000,14000,1297851
2024-12-31,USD,16996000,3451000,1389000,1389000,724000,799000,13545000,None,None,11869000,11869000,None,None,None,None,539000,None,4902000,4271000,618000,None,None,622000,631000,879000,77000,297000,None,1253000,2626000,None,12094000,None,-102440000,15000,1465518
2025-12-31,USD,21317000,6039000,6039000,6039000,935000,1984000,15278000,None,None,10919000,10919000,None,None,None,None,-2919000,None,6756000,3752000,1131000,None,None,649000,3004000,3576000,47000,30000,None,3653000,1972000,None,14561000,None,-102803000,18000,1605080
