fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,11369000,23415000,12046000,12046000,-3131000,12138000,2362000,14500000,None,None,None,11000,None,None,None,1949000,-2933000,30000,None,None,None,-2922000,-973000,-3431000
2007-12-31,USD,12693000,23176000,10483000,10483000,-3322000,11466000,3033000,14499000,None,None,None,0,None,None,None,950000,-1931000,243000,None,None,None,-1931000,-981000,-2107000
2008-12-31,USD,13648000,23993000,10345000,10345000,-368000,10795000,2465000,13260000,None,None,None,74000,None,None,None,882000,-282000,213000,None,None,None,-282000,600000,-495000
2009-12-31,USD,11605000,22023000,10418000,10418000,-1896000,10319000,3182000,13501000,None,None,None,15000,None,None,None,855000,-1878000,42000,None,None,None,-1899000,-1044000,-1920000
2010-12-31,USD,9764000,20048000,10284000,10284000,-3612000,10933000,2305000,13238000,None,None,None,4000,None,None,None,708000,-2984000,150000,None,None,None,-2980000,-2272000,-3134000
2011-12-31,USD,18437000,31971000,13534000,13534000,-2972000,19150000,2218000,21368000,None,None,None,958000,None,-6765000,None,2101000,-9737000,45000,None,-9782000,None,-2931000,-830000,-9782000
2012-12-31,USD,15010000,31480000,16470000,16470000,-9504000,22023000,2491000,24514000,None,None,None,888000,None,1323000,None,2278000,-8181000,146000,None,-8327000,None,-7293000,-5015000,-8327000
2013-12-31,USD,12496000,27544000,15048000,15048000,-15759000,25043000,3212000,28255000,None,None,None,642000,None,-282000,None,2748000,-16041000,-54000,None,-15987000,None,-15399000,-12651000,-15987000
2014-12-31,USD,9721000,27083000,17362000,17362000,-17322000,24146000,2897000,27043000,None,None,None,665000,None,3904000,None,2248000,-13418000,524000,None,-13942000,None,-12753000,-10505000,-13942000
2015-12-31,USD,-287000,1653000,1940000,1940000,-9195000,7055000,1853000,8908000,None,None,929000,724000,None,-943000,None,489000,-10138000,23759000,None,-10138000,None,-9138000,-8649000,-32954000
2016-12-31,USD,-205000,1557000,1762000,1762000,-7819000,6192000,1422000,7614000,None,-1038000,250000,518000,None,-450000,None,112000,-8269000,-203000,None,-8269000,None,-1712000,-1600000,-7616000
2017-12-31,USD,292000,1723000,1431000,1431000,-15511000,6488000,500000,6488000,None,-2324000,3174000,2324000,None,-5183000,None,743000,-20694000,13874000,None,-20694000,None,-6196000,-5453000,-20694000
2018-12-31,USD,225000,2864000,2639000,2639000,-13912000,9452000,1100000,9452000,None,-269000,1531000,1597000,None,-2061000,None,1265000,-15973000,-279000,None,-15694000,None,-9227000,-7962000,-15694000
2019-12-31,USD,219000,3127000,2908000,2908000,-10994000,9523000,2790000,11213000,None,-473000,472000,473000,None,-2319000,None,1181000,-13313000,-70000,None,-13243000,None,-9404000,-8223000,-13243000
2020-12-31,USD,1150000,6092000,4942000,4942000,-9146000,10196000,2200000,10296000,None,-470000,None,470000,None,-1452000,None,1143000,-10598000,1632000,None,-10598000,None,-9146000,-8003000,-10625000
2021-12-31,USD,2392000,8849000,6457000,6457000,-9613000,10605000,1300000,12005000,None,-20000,None,20000,None,None,None,1444000,-8517000,33000,None,-8517000,None,-8497000,-7053000,-8550000
2022-12-31,USD,2510000,9412000,6902000,6902000,-12797000,13507000,1700000,15307000,None,-12000,None,12000,None,None,None,1520000,-12178000,25000,None,-12178000,None,-12166000,-10646000,-12203000
2023-12-31,USD,6018000,15197000,9179000,9179000,-7620000,13538000,2700000,13638000,None,-18000,None,18000,None,None,None,1308000,-5853000,1349105,None,-9061000,None,-7620000,-6312000,-5853000
2024-12-31,USD,7559000,15965000,8406000,8406000,-4216000,11675000,2300000,11775000,None,-74000,None,74000,None,None,None,1513000,-4290000,None,None,-4290000,None,-4216000,-2703000,-4290000
2025-12-31,USD,10706000,24049000,13343000,13343000,-1202000,None,None,11908000,None,-73000,None,73000,None,None,None,1752000,-363000,None,None,-363000,None,-290000,1462000,-363000
