fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-08-31,USD,138400000,286916000,148516000,148516000,46022000,71767000,3800000,92378000,None,None,None,3164000,None,None,None,3467000,42858000,14746000,None,None,None,46022000,49489000,28112000
2007-08-31,USD,148862000,307816000,158954000,158954000,49016000,78520000,3800000,99846000,None,None,None,0,None,None,None,3649000,47175000,15641000,None,None,None,49016000,52665000,31534000
2008-08-31,USD,148270000,317118000,168848000,168848000,42696000,83800000,3600000,105574000,None,None,None,1679000,None,None,None,3827000,41999000,14377000,None,None,None,42696000,46523000,27622000
2009-08-31,USD,144533000,292002000,147469000,147469000,39845000,78051000,4800000,97978000,None,None,None,2064000,None,None,None,3727000,38324000,12037000,None,None,None,40816000,44543000,26287000
2010-08-31,USD,165306000,321516000,156210000,156210000,55198000,87323000,5300000,110108000,None,None,None,1726000,None,None,None,4248000,53557000,17462000,None,None,None,55283000,59531000,36095000
2011-08-31,USD,168112000,336409000,168297000,168297000,54132000,87311000,5500000,113980000,None,None,None,1076000,None,None,None,4386000,53531000,17098000,None,None,None,54607000,58993000,36433000
2012-08-31,USD,168482000,342784000,174302000,174302000,51729000,88918000,5100000,116753000,None,None,None,729000,None,-87000,None,4869000,50913000,15428000,None,35485000,None,51642000,56511000,35485000
2013-08-31,USD,189163000,368548000,179385000,179385000,56637000,104378000,7200000,131449000,None,None,None,693000,None,None,None,5359000,56867000,17054000,None,None,None,57560000,62919000,39813000
2014-08-31,USD,198853000,382997000,184144000,184144000,63737000,108577000,6900000,135116000,None,None,None,1002000,None,None,None,5860000,62959000,19213000,None,43746000,None,63961000,69821000,43746000
2015-08-31,USD,200178000,378150000,177972000,177972000,65390000,108873000,9000000,134788000,None,None,2280000,1205000,None,None,None,6464000,63110000,18303000,None,44807000,None,64315000,70779000,44807000
2016-08-31,USD,214369000,380670000,166301000,166301000,71348000,117767000,7700000,143021000,None,-1020000,683000,1703000,None,3144000,None,6465000,72789000,20161000,None,52628000,None,74492000,80957000,52628000
2017-08-31,USD,213885000,380506000,166621000,166621000,75909000,114560000,8400000,137976000,None,-2074000,508000,2582000,None,1295000,None,6769000,74622000,21692000,None,52930000,None,77204000,83973000,52930000
2018-08-31,USD,225263000,408518000,183255000,183255000,78604000,121394000,7000000,146659000,None,-3765000,454000,4219000,None,793000,None,7800000,75178000,9963000,None,65215000,None,79397000,87197000,65215000
2019-08-31,USD,232340000,423350000,191010000,191010000,82382000,123946000,6500000,149958000,None,-2386000,155000,2541000,None,929000,None,7593000,80770000,24862000,None,55908000,None,83311000,90904000,55908000
2020-08-31,USD,223017000,408498000,185481000,185481000,77220000,121980000,6000000,145797000,None,-2346000,93000,2439000,None,734000,None,7701000,75515000,14805000,None,60710000,None,77954000,85655000,60710000
2021-08-31,USD,263739000,488109000,224370000,224370000,88841000,145493000,5600000,174898000,None,-2314000,81000,2395000,None,53000,None,7019000,86499000,16270000,None,70229000,None,88894000,95913000,70229000
2022-08-31,USD,254765000,518820000,264055000,264055000,87330000,138658000,5100000,167435000,None,-2640000,102000,2742000,None,None,None,8294000,84108000,16779000,None,67329000,None,86850000,95144000,67329000
2023-08-31,USD,274220000,537255000,263035000,263035000,89724000,154684000,6200000,184496000,None,-5383000,231000,5614000,None,None,None,8151000,85163000,19170000,None,65993000,None,90777000,98928000,65993000
2024-08-31,USD,315227000,590557000,275330000,275330000,96351000,183859000,8000000,218876000,None,-3813000,474000,4287000,None,None,None,9456000,91508000,21864000,None,69644000,None,95795000,105251000,69644000
2025-08-31,USD,341343000,619985000,278642000,278642000,103793000,199936000,None,237550000,None,-2924000,517000,3441000,None,None,None,8191000,101626000,10632000,None,90994000,None,105067000,113258000,90994000
