fiscalDateEnding,reportedEPS
1996-08-31,1.39
1997-08-31,1.39
1998-08-31,1.4
1999-08-31,1.42
2000-08-31,1.33
2001-08-31,1.09
2002-08-31,1.57
2003-08-31,1.71
2004-08-31,1.5
2005-08-31,1.66
2006-08-31,1.67
2007-08-31,1.83
2008-08-31,1.64
2009-08-31,1.58
2010-08-31,2.15
2011-08-31,2.14
2012-08-31,2.2
2013-08-31,2.54
2014-08-31,2.87
2015-08-31,3.04
2016-08-31,3.64
2017-08-31,3.72
2018-08-31,4.64
2019-08-31,4.65
2020-08-31,4.4
2021-08-31,5.09
2022-08-31,4.9
2023-08-31,4.82
2024-08-31,5.11
2025-08-31,5.82
2026-02-28,2.78
