fiscalDateEnding,reportedEPS
1996-12-31,1.07
1997-12-31,1.03
1998-12-31,0.8
1999-12-31,1.25
2000-12-31,1
2001-12-31,0.5043
2002-12-31,0.3053
2003-12-31,0.4592
2004-12-31,0.1558
2006-12-31,0.0367
2007-12-31,0.28
2008-12-31,0.39
2009-12-31,1.43
2010-12-31,1.45
2011-12-31,2.08
2012-12-31,3.6
2013-12-31,5.6
2014-12-31,3.21
2015-12-31,3.22
2016-12-31,4.56
2017-12-31,2.87
2018-12-31,2.88
2019-12-31,1.82
2020-12-31,5.09
2021-12-31,8.78
2022-12-31,4.96
2023-12-31,2.72
2024-12-31,1.77
2025-12-31,1.24
2026-03-31,0
