fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,3986000,40978000,36992000,36992000,-2997000,6500000,800000,6983000,None,None,None,0,None,None,None,None,-3065000,-1229000,None,0,None,-3065000,-3065000,-1836000
2006-03-31,USD,9139000,47427000,38288000,38288000,2296000,6843000,0,6843000,None,None,None,0,None,None,None,-73000,2369000,949000,None,0,None,2296000,2223000,1419000
2006-06-30,USD,7457000,35276000,27819000,27819000,1779000,5678000,0,5678000,None,None,None,0,None,None,None,-639000,2418000,970000,None,0,None,1779000,1140000,1448000
2006-09-30,USD,5234000,41612000,36378000,36378000,337000,4897000,0,4897000,None,None,None,0,None,None,None,-1261000,1598000,641000,None,0,None,337000,-924000,957000
2006-12-31,USD,2408000,43305000,40897000,40897000,-4691000,6605000,600000,7099000,None,None,None,0,None,None,None,337000,-4542000,-1821000,None,0,None,-4691000,-4354000,-2721000
2007-03-31,USD,15563000,48456000,32893000,32893000,7915000,7648000,0,7648000,None,None,None,0,None,None,None,1091000,13456000,5396000,None,0,None,6824000,7915000,8060000
2007-06-30,USD,13128000,42107000,28979000,28979000,6048000,7080000,0,7080000,None,None,None,0,None,None,None,1017000,8566000,3435000,None,0,None,5031000,6048000,5131000
2007-09-30,USD,5595000,31863000,26268000,26268000,-2565000,7671000,0,8160000,None,None,None,0,None,None,None,1018000,-1742000,-1125000,None,0,None,-2899000,-1881000,-617000
2007-12-31,USD,5012000,34058000,29046000,29046000,-2283000,6370000,700000,6152000,None,None,None,0,None,None,None,1246000,-3622000,-1377000,None,0,None,-1140000,106000,-2245000
2008-03-31,USD,10655000,42506000,31851000,31851000,2326000,8300000,0,8329000,None,None,None,200000,None,None,None,1117000,2342000,890000,None,0,None,2326000,3443000,1452000
2008-06-30,USD,8495000,38664000,30169000,30169000,1483000,7100000,0,7012000,None,None,None,100000,None,None,None,1273000,1745000,663000,None,0,None,1483000,2756000,1082000
2008-09-30,USD,6858000,41822000,34964000,34964000,379000,2615000,0,6479000,None,None,None,100000,None,None,None,1128000,601000,229000,None,0,None,229000,1357000,372000
2008-12-31,USD,16746000,58491000,41745000,41745000,9404000,8182000,1500000,7342000,None,None,None,63000,None,None,None,1847000,9289000,3530000,None,0,None,9404000,11251000,5759000
2009-03-31,USD,19526000,63529000,44003000,44003000,9434000,4147000,0,10092000,None,None,None,18000,None,None,None,1662000,9366000,3559000,None,0,None,9434000,11096000,5807000
2009-06-30,USD,25032000,72390000,47358000,47358000,13975000,5738000,0,11057000,None,None,None,39000,None,None,None,1663000,14000000,5320000,None,0,None,13975000,15638000,8680000
2009-09-30,USD,21782000,71186000,49404000,49404000,11331000,4556000,0,10451000,None,None,None,8000,None,None,None,1662000,11464000,4356000,None,0,None,9669000,11331000,7108000
