fiscalDateEnding,reportedEPS
1996-12-31,1.62
1997-12-31,1.82
1998-12-31,1.96
1999-12-31,1.65
2000-12-31,1.71
2001-12-31,1.2
2002-12-31,1.58
2003-12-31,1.49
2004-12-31,1.39
2005-12-31,1.52
2006-12-31,1.51
2007-12-31,1.81
2008-12-31,1.23
2009-12-31,1.32
2010-12-31,1.52
2011-12-31,1.61
2012-12-31,1.7
2013-12-31,1.84
2014-12-31,2.01
2015-12-31,2.18
2016-12-31,2.76
2017-12-31,2.75
2018-12-31,2.68
2019-12-31,1.74
2020-12-31,1.79
2021-12-31,1.82
2022-12-31,1.62
2023-12-31,0.79
2024-12-31,0.6583
2025-12-31,0.58
2026-03-31,-0.05
