fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,333287000,None,None,None,None,36817000,141225000,None,38578000,None,-142507000,-160107000,None,None,None,None,47020000,47020000,None,None,None,None,-175783000,None,41739000,None,None,235094000
2007-12-31,USD,312585000,None,None,None,None,40786000,82786000,None,None,None,-87971000,-174558000,None,None,None,None,59748000,59748000,None,None,None,None,-207584000,None,44917000,None,None,269154000
2008-12-31,USD,408966000,None,None,None,None,40003000,59726000,None,None,None,-59225000,-160746000,None,None,None,None,68103000,68103000,None,None,None,None,-154178000,None,44879000,None,None,301014000
2009-12-31,USD,330800000,None,None,None,None,40035000,34700000,-1077000,0,None,-41348000,-117348000,None,None,None,None,81639000,81639000,None,None,None,None,-88360000,None,39135000,184901000,12797000,240397000
2010-12-31,USD,395518000,None,None,None,None,36900000,42408000,-188823000,0,None,-42179000,-208588000,None,None,None,None,84872000,84872000,None,None,None,None,-246312000,None,43743000,158536000,13785000,344205000
2011-12-31,USD,457131000,None,None,None,None,36776000,78115000,46915000,0,None,-80339000,-157091000,None,None,None,None,106011000,106011000,None,None,None,None,-112071000,None,44278000,209891000,-9810000,386243000
2012-12-31,USD,370126000,None,None,None,None,39940000,47626000,-89856000,0,None,-46994000,-363047000,None,None,None,None,117263000,117263000,None,None,None,None,-302414000,None,44058000,-33514000,6401000,332969000
2013-12-31,USD,407536000,None,None,None,None,48071000,53411000,-64575000,0,None,-76806000,-332028000,None,None,None,None,123292000,123292000,None,None,None,None,-261936000,None,43813000,-13190000,-11892000,350011000
2014-12-31,USD,394966000,None,None,None,None,49292000,64573000,-206887000,0,None,-78911000,-605534000,None,None,None,None,124634000,124634000,None,None,None,None,-550781000,None,42533000,-320545000,-31066000,379460000
2015-12-31,USD,564712000,None,None,None,None,46012000,44383000,62619000,0,None,-7426000,-634972000,None,None,None,None,135673000,135673000,None,None,None,None,-629991000,None,43415000,-119311000,-41625000,459497000
2016-12-31,USD,529099000,None,None,None,None,46796000,59316000,-102297000,0,None,-53196000,-298417000,None,None,None,None,145123000,145123000,None,None,None,None,-337658000,None,45217000,166639000,-10847000,432533000
2017-12-31,USD,488639000,None,None,None,None,49310000,95016000,-184771000,0,None,-11685000,-424565000,None,None,None,None,150495000,150495000,None,None,None,None,-478258000,None,50908000,76664000,24275000,490383000
2018-12-31,USD,572804000,None,None,None,None,54019000,47474000,-214971000,-22472000,None,-48399000,-627738000,None,None,None,None,156840000,156840000,None,None,None,None,-647898000,None,56147000,-127364000,-24031000,619790000
2019-12-31,USD,771935000,None,None,None,None,50950000,47022000,265919000,-18472000,None,-46015000,-418042000,None,None,None,None,170553000,170553000,None,None,None,None,-389060000,None,61543000,306756000,-1122000,592016000
2020-12-31,USD,655012000,None,None,None,None,56959000,47543000,-647193000,8502000,None,-46027000,-331537000,None,None,None,None,174929000,174929000,None,None,None,None,-332387000,None,62498000,297300000,19852000,698214000
2021-12-31,USD,868494000,None,None,None,None,51312000,36247000,-1869827000,57867000,None,-36645000,-613546000,None,None,None,None,195766000,195766000,None,None,None,None,-514594000,None,69385000,200901000,-17402000,1418845000
2022-12-31,USD,2129675000,None,None,None,None,57338000,86824000,1592341000,None,None,-87714000,-1684540000,None,None,None,None,213799000,213799000,None,None,None,None,-1581908000,None,64397000,357421000,None,1360605000
2023-12-31,USD,1053191000,None,None,None,None,67760000,39314000,None,None,None,-39433000,-1536565000,None,None,None,None,202029000,202029000,None,None,None,None,-1392886000,None,58399000,None,None,751779000
2024-12-31,USD,723361000,None,None,None,None,61090000,40466000,None,None,None,-40523000,-1025297000,None,None,None,None,204087000,204087000,None,None,None,None,-855061000,None,64364000,None,None,810073000
2025-12-31,USD,1006501000,None,None,None,None,56769000,53101000,None,None,None,-44703000,-802477000,None,None,None,None,207437000,207437000,None,None,None,None,-667306000,None,69231000,None,None,812048000
