fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2013-12-31,2013-12-31,-2.0442,None,0,None,pre-market
2014-03-31,2014-05-05,0.17,0.12,0.05,41.6667,pre-market
2014-06-30,2014-08-06,0.18,0.16,0.02,12.5,pre-market
2014-09-30,2014-11-05,0.19,0.15,0.04,26.6667,pre-market
2014-12-31,2015-03-18,0.14,0.2,-0.06,-30,pre-market
2015-03-31,2015-05-12,0.21,0.18,0.03,16.6667,pre-market
2015-06-30,2015-08-13,0.25,0.3,-0.05,-16.6667,pre-market
2015-09-30,2015-11-10,0.06,0.1,-0.04,-40,post-market
2015-12-31,2016-03-11,0.18,0.11,0.07,63.6364,post-market
2016-03-31,2016-05-09,0.11,0.1,0.01,10,post-market
2016-06-30,2016-08-08,0.16,0.2,-0.04,-20,pre-market
2016-09-30,2016-11-04,0.14,0.12,0.02,16.6667,pre-market
2016-12-31,2017-02-28,0.2,0.18,0.02,11.1111,pre-market
2017-03-31,2017-05-08,0.16,0.14,0.02,14.2857,pre-market
2017-06-30,2017-08-09,0.2,0.19,0.01,5.2632,pre-market
2017-09-30,2017-11-02,0.17,0.18,-0.01,-5.5556,pre-market
2017-12-31,2018-02-27,0.23,0.24,-0.01,-4.1667,pre-market
2018-03-31,2018-05-03,0.21,0.2,0.01,5,pre-market
2018-06-30,2018-08-02,0.26,0.24,0.02,8.3333,pre-market
2018-09-30,2018-11-01,0.04,0.03,0.01,33.3333,pre-market
2018-12-31,2019-02-28,0.02,0.02,0,0,post-market
2019-03-31,2019-05-01,0.2,0.19,0.01,5.2632,pre-market
2019-06-30,2019-08-02,0.21,0.19,0.02,10.5263,pre-market
2019-09-30,2019-11-07,0.26,0.21,0.05,23.8095,pre-market
2019-12-31,2020-02-26,0.22,0.2,0.02,10,pre-market
2020-03-31,2020-04-30,0.25,0.2,0.05,25,pre-market
2020-06-30,2020-08-04,0.18,0.14,0.04,28.5714,pre-market
2020-09-30,2020-10-27,0.22,0.21,0.01,4.7619,post-market
2020-12-31,2021-02-24,0.31,0.28,0.03,10.7143,post-market
2021-03-31,2021-04-28,0.37,0.31,0.06,19.3548,post-market
2021-06-30,2021-07-28,0.35,0.34,0.01,2.9412,post-market
2021-09-30,2021-10-27,0.35,0.34,0.01,2.9412,post-market
2021-12-31,2022-02-22,0.31,0.3,0.01,3.3333,post-market
2022-03-31,2022-04-27,0.38,0.35,0.03,8.5714,post-market
2022-06-30,2022-07-27,0.38,0.36,0.02,5.5556,post-market
2022-09-30,2022-10-26,0.36,0.36,0,0,post-market
2022-12-31,2023-02-21,0.29,0.28,0.01,3.5714,post-market
2023-03-31,2023-04-26,0.3,0.29,0.01,3.4483,post-market
2023-06-30,2023-07-26,0.31,0.31,0,0,post-market
2023-09-30,2023-10-25,0.36,0.33,0.03,9.0909,post-market
2023-12-31,2024-02-20,0.32,0.33,-0.01,-3.0303,post-market
2024-03-31,2024-04-29,0.34,0.32,0.02,6.25,post-market
2024-06-30,2024-07-29,0.36,0.35,0.01,2.8571,post-market
2024-09-30,2024-10-28,0.39,0.38,0.01,2.6316,post-market
2024-12-31,2025-02-18,0.35,0.35,0,0,post-market
2025-03-31,2025-04-28,0.34,0.3361,0.0039,1.1604,pre-market
2025-06-30,2025-07-28,0.37,0.3298,0.0402,12.1892,pre-market
2025-09-30,2025-10-28,0.41,0.4,0.01,2.5,pre-market
2025-12-31,2026-02-24,0.37,0.3606,0.0094,2.6068,pre-market
2026-03-31,2026-04-29,0.41,0.3834,0.0266,6.9379,pre-market
