fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-09-30,USD,5351000,None,None,None,None,3890000,4775000,None,-16223000,None,-4618000,-987000,None,None,None,None,None,None,None,None,None,None,None,None,609000,None,None,9770000
2007-09-30,USD,12401000,None,None,None,None,3701000,17007000,None,-2340000,None,-15118000,2654000,None,None,None,None,None,None,None,None,None,None,None,None,211000,None,None,19599000
2008-09-30,USD,-8022000,None,None,None,None,4565000,9796000,None,-15113000,None,-9060000,16379000,None,None,None,None,None,None,None,None,None,None,None,None,33000,None,None,14152000
2009-09-30,USD,17341000,None,None,None,None,5189000,1709000,None,3238000,None,-1686000,-9734000,None,None,None,None,None,None,None,None,None,None,None,None,283000,None,None,1760000
2010-09-30,USD,30021000,None,None,None,None,5184000,6117000,None,6673000,None,-6106000,1330000,None,None,None,None,None,None,None,None,None,None,None,None,445000,None,None,14082000
2011-09-30,USD,1136000,None,None,None,None,7047000,20144000,2006000,-29528000,None,-5152000,1954000,None,None,None,None,0,0,None,None,None,None,2758000,None,736000,-2065000,-3000,29711000
2012-09-30,USD,43224000,None,None,None,None,9587000,35729000,3781000,-15630000,None,-26321000,2489000,None,None,None,None,0,0,None,None,None,None,1358000,None,762000,19364000,-28000,35118000
2013-09-30,USD,-57161000,None,None,None,None,12229000,41659000,-33717000,-73357000,None,3390000,5740000,None,None,None,None,0,0,None,None,None,None,1419000,None,544000,-48026000,5000,69557000
2014-09-30,USD,67650000,None,None,None,None,17774000,33511000,25605000,-10452000,None,-36704000,-329000,None,None,None,None,0,0,None,None,None,None,424000,None,4119000,30631000,14000,36911000
2015-09-30,USD,-11369000,None,None,None,None,19547000,6162000,7088000,9661000,None,-288000,50000,None,None,None,None,0,0,None,None,None,None,0,None,4539000,-11043000,614000,-32641000
2016-09-30,USD,-1695000,None,None,None,None,19914000,2369000,-3428000,5193000,None,-10208000,50000,None,None,None,None,0,0,None,None,None,None,0,None,5220000,-12052000,-149000,-45970000
2017-09-30,USD,10091000,None,None,None,None,17766000,1632000,7743000,2962000,None,-5458000,50000,None,None,None,None,0,0,None,None,None,None,50000,None,5732000,4830000,147000,-56791000
2018-09-30,USD,-10401000,None,None,None,None,14412000,8234000,-5090000,-7824000,None,7777000,63000,None,None,None,None,0,0,None,None,None,None,63000,None,2318000,-3158000,-597000,-19212000
2019-09-30,USD,5629000,None,None,None,None,19339000,36006000,None,-1865000,None,1560000,215000,None,None,None,None,None,None,None,None,None,None,215000,None,2329000,None,None,-146000
2020-09-30,USD,18122000,None,None,None,None,23693000,8403000,2482000,5000,None,-4050000,-78000,None,None,None,None,None,None,None,None,None,None,0,None,2305000,13994000,None,-19242000
2021-09-30,USD,-7172000,None,None,None,None,20777000,5309000,None,-7674000,None,-3318000,-8226000,None,None,None,None,None,None,None,None,None,None,-6805000,None,1970000,None,None,-14056000
2022-09-30,USD,-10035000,None,None,None,None,19560000,5962000,None,-2357000,None,14149000,-1713000,None,None,None,None,None,None,None,None,None,None,-695000,None,1734000,None,None,-22856000
2023-09-30,USD,15558000,None,None,None,None,16238000,13884000,None,-11026000,None,-11882000,-525000,None,None,None,None,None,None,None,None,None,None,0,None,1374000,None,None,12206000
2024-09-30,USD,-9083000,None,None,None,None,14766000,3857000,None,-10985000,None,3824000,-6385000,None,None,None,None,None,None,None,None,None,None,-6385000,None,1304000,None,None,-6578000
2025-09-30,USD,-22232000,None,None,None,None,6394000,7973000,None,-7571000,None,42692000,-1013000,None,None,None,None,None,None,None,None,None,None,-615000,None,1505000,None,None,-9724000
