fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,-3670000,None,None,None,None,909000,231000,None,-1852000,None,-331000,4160000,None,None,None,None,None,None,None,None,None,None,None,None,161000,None,None,1275000
2006-03-31,USD,661000,None,None,None,None,1177000,1224000,None,-8055000,None,-1224000,595000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1567000
2006-06-30,USD,7181000,None,None,None,None,881000,1486000,None,-3632000,None,-1486000,-5083000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3442000
2006-09-30,USD,1179000,None,None,None,None,923000,1834000,None,-2684000,None,-1577000,-659000,None,None,None,None,None,None,None,None,None,None,None,None,609000,None,None,3486000
2006-12-31,USD,8742000,None,None,None,None,864000,2947000,None,1977000,None,-2947000,-3202000,None,None,None,None,None,None,None,None,None,None,None,None,169000,None,None,7849000
2007-03-31,USD,-3631000,None,None,None,None,1234000,3756000,None,-1690000,None,-3756000,7253000,None,None,None,None,None,None,None,None,None,None,None,None,1274000,None,None,3147000
2007-06-30,USD,3837000,None,None,None,None,768000,7695000,None,-918000,None,-7695000,2458000,None,None,None,None,None,None,None,None,None,None,None,None,-1005000,None,None,3689000
2007-09-30,USD,3453000,None,None,None,None,835000,2609000,None,-1709000,None,-720000,-3855000,None,None,None,None,None,None,None,None,None,None,None,None,211000,None,None,4914000
2007-12-31,USD,-9186000,None,None,None,None,914000,3287000,None,-2255000,None,-2920000,11655000,None,None,None,None,None,None,None,None,None,None,None,None,9000,None,None,3311000
2008-03-31,USD,-2202000,None,None,None,None,1345000,1850000,None,-3468000,None,-1481000,3982000,None,None,None,None,None,None,None,None,None,None,None,None,-318000,None,None,3207000
2008-06-30,USD,-1060000,None,None,None,None,1099000,1662000,None,-4720000,None,-1662000,3201000,None,None,None,None,None,None,None,None,None,None,None,None,-35000,None,None,4334000
2008-09-30,USD,4426000,None,None,None,None,1207000,2997000,None,-4670000,None,-2997000,-2459000,None,None,None,None,None,None,None,None,None,None,None,None,33000,None,None,3300000
2008-12-31,USD,-5244000,None,None,None,None,1127000,1061000,None,-7613000,None,-1038000,6318000,None,None,None,None,None,None,None,None,None,None,None,None,30000,None,None,1337000
2009-03-31,USD,7385000,None,None,None,None,1515000,230000,None,1557000,None,-230000,-7499000,None,None,None,None,None,None,None,None,None,None,None,None,86000,None,None,1232000
2009-06-30,USD,8747000,None,None,None,None,1265000,91000,None,3862000,None,-91000,-8805000,None,None,None,None,None,None,None,None,None,None,None,None,85000,None,None,1007000
2009-09-30,USD,6453000,None,None,None,None,1282000,327000,None,5432000,None,-327000,252000,None,None,None,None,None,None,None,None,None,None,None,None,82000,None,None,-1816000
2009-12-31,USD,5318000,None,None,None,None,1205000,102000,None,2327000,None,-102000,-1029000,None,None,None,None,None,None,None,None,None,None,None,None,84000,None,None,1101000
2010-03-31,USD,7331000,None,None,None,None,1760000,364000,None,1472000,None,-353000,29000,None,None,None,None,None,None,None,None,None,None,None,None,78000,None,None,2808000
2010-06-30,USD,4375000,None,None,None,None,1165000,186000,None,-2119000,None,-186000,-36000,None,None,None,None,None,None,None,None,None,None,None,None,108000,None,None,5077000
2010-09-30,USD,12997000,None,None,None,None,1054000,5465000,None,4993000,None,-5465000,2366000,None,None,None,None,None,None,None,None,None,None,None,None,175000,None,None,5096000
2010-12-31,USD,7719000,None,None,None,None,1497000,1787000,None,-4541000,None,-1786000,-7462000,None,None,None,None,None,None,None,None,None,None,None,None,186000,None,None,8213000
2011-03-31,USD,-1421000,None,None,None,None,2193000,9688000,None,-9487000,None,-9688000,2883000,None,None,None,None,None,None,None,None,None,None,None,None,188000,None,None,8702000
2011-06-30,USD,5517000,None,None,None,None,1658000,5314000,None,-15057000,None,9437000,600000,None,None,None,None,0,0,None,None,None,None,0,None,177000,None,None,9207000
2011-09-30,USD,-10679000,None,None,None,None,1699000,3355000,None,-443000,None,-3115000,5933000,None,None,None,None,0,0,None,None,None,None,0,None,185000,None,None,3589000
2011-12-31,USD,20079000,None,None,None,None,1831000,17229000,-2210000,7734000,None,-13702000,76000,None,None,None,None,0,0,None,None,None,None,79000,None,187000,6454000,1000,8685000
2012-03-31,USD,3140000,None,None,None,None,3099000,6634000,-11225000,-5666000,None,2215000,954000,None,None,None,None,0,0,None,None,None,None,526000,None,189000,6308000,None,11431000
2012-06-30,USD,16800000,None,None,None,None,2421000,3779000,10562000,-3329000,None,-12337000,99000,None,None,None,None,0,0,None,None,None,None,31000,None,179000,4556000,-7000,10735000
2012-09-30,USD,3205000,None,None,None,None,2236000,8087000,6654000,-14369000,None,-2497000,1360000,None,None,None,None,0,0,None,None,None,None,722000,None,207000,2046000,-22000,4267000
2012-12-31,USD,-2112000,None,None,None,None,2054000,17913000,-5981000,-13704000,None,-5307000,1553000,None,None,None,None,0,0,None,None,None,None,461000,None,250000,-5866000,None,22013000
2013-03-31,USD,-40443000,None,None,None,None,3883000,8004000,-15207000,-17724000,None,5549000,2312000,None,None,None,None,0,0,None,None,None,None,456000,None,97000,-32578000,4000,16869000
2013-06-30,USD,-8847000,None,None,None,None,3453000,10696000,1799000,-26976000,None,6495000,3865000,None,None,None,None,0,0,None,None,None,None,0,None,87000,-2351000,1000,16991000
2013-09-30,USD,-5759000,None,None,None,None,2839000,5046000,-14328000,-14953000,None,-3347000,1875000,None,None,None,None,0,0,None,None,None,None,502000,None,110000,-7231000,None,13684000
