fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1508
2007-03-31,USD,-15557,None,None,None,None,None,0,None,None,None,None,15557,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-26440
2008-03-31,USD,-82479,None,None,None,None,None,0,None,None,None,None,82979,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,91889
2009-03-31,USD,-24457,None,None,None,None,None,0,None,None,None,None,23957,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-36277
2010-03-31,USD,-19453,None,None,None,None,None,0,None,None,None,None,19453,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-29466
2011-03-31,USD,-16668,None,None,None,None,None,0,None,None,None,None,16668,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-33853
2012-03-31,USD,-15195,None,None,None,None,None,0,None,None,None,None,15195,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-26243
2013-03-31,USD,-16023,None,None,None,None,None,0,None,None,None,None,16023,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-24688
2014-03-31,USD,-15370,None,None,None,None,None,0,None,None,None,None,15370,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-22579
2015-03-31,USD,-4353,None,None,None,None,None,0,None,None,None,None,4353,None,None,None,None,None,None,None,None,None,None,4353,None,None,None,None,-21921
2016-03-31,USD,-1520,None,None,None,None,505110,304188,None,-928762,None,-404188,1520,None,None,None,None,None,None,None,None,None,None,1520,None,None,None,None,-20031
2017-03-31,USD,-19794,None,None,None,None,148860,304188,None,-219105,None,-404188,19794,None,None,None,None,None,None,None,None,None,None,19794,None,59736,None,None,-333488
2018-03-31,USD,-3279367,None,None,None,None,148860,404188,None,-928762,None,-404188,4460262,None,None,None,None,None,None,None,None,None,None,-99355,None,160000,None,None,-5788901
2019-03-31,USD,-7294207,None,None,None,None,599863,2541907,None,-2367591,None,-9541907,14635717,None,None,None,None,6301625,6301625,None,None,None,None,-124000,None,1172974,None,None,-11709412
2020-03-31,USD,-5359435,None,None,None,None,4455962,462385,None,364524,None,-462385,4524848,None,None,None,None,2524087,2524087,None,None,None,None,0,None,1788755,None,None,-14556680
2021-03-31,USD,-14415560,None,None,None,None,4876756,7437265,-6075373,-11458845,None,-7437265,139310022,None,None,None,None,65863711,65863711,None,None,None,None,-1500000,None,1450359,117457197,None,-7812294
2022-03-31,USD,2852583,None,None,None,None,17339093,19218982,-20707052,-43149234,None,-69677022,-28235557,None,None,None,None,2524087,2524087,None,None,None,None,-943907,None,5759000,-95059996,None,33247436
2023-03-31,USD,35556366,None,None,None,None,17519949,12541325,14417405,4671333,None,-12541325,-6662489,None,None,None,None,2960416,2960416,None,None,None,None,-522426,None,5807779,16352552,None,-4596038
2024-03-31,USD,32635091,None,None,None,None,13510558,2652611,None,8781485,None,-8024765,-8657912,None,None,None,None,2968923,2968923,None,None,None,None,-2152080,None,4715565,None,None,-5350176
2025-03-31,USD,-10105960,None,None,None,None,14123765,3407910,None,None,None,-5483653,-9769032,None,None,None,None,2968925,2968925,None,None,None,None,-6559170,None,4475000,None,None,-65221463
