fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-01-31,USD,360787000,621302000,260515000,260515000,132205000,94800000,131288000,228582000,None,None,None,20592000,None,None,None,43483000,152797000,32240000,None,0,None,132205000,175688000,120557000
2006-04-30,USD,380671000,643872000,263201000,263201000,151391000,95900000,131848000,229280000,None,None,None,39225000,None,None,None,43091000,190616000,44795000,None,0,None,151391000,194482000,145821000
2006-07-31,USD,390110000,663660000,273550000,273550000,148886000,98000000,136061000,235724000,None,None,None,26277000,None,None,None,43326000,175163000,30478000,None,0,None,154386000,197712000,144685000
2006-10-31,USD,374572000,644342000,269770000,269770000,119324000,99100000,137550000,240050000,None,None,None,25243000,None,None,None,42263000,143819000,6148000,None,0,None,134522000,176785000,138419000
2007-01-31,USD,399664000,626265000,226601000,226601000,169411000,102000000,123077000,230253000,None,None,None,32521000,None,None,None,39223000,201713000,45479000,None,0,None,169411000,208634000,153227000
2007-04-30,USD,361228000,597483000,236255000,236255000,134206000,90200000,126696000,216906000,None,None,None,31092000,None,None,None,38974000,165298000,39720000,None,0,None,144322000,183296000,125356000
2007-07-31,USD,388585000,680312000,291727000,291727000,137644000,99900000,148562000,250941000,None,None,None,16449000,None,None,None,38909000,154093000,33658000,None,0,None,137644000,176553000,120435000
2007-10-31,USD,331974000,505059000,173085000,173085000,133502000,97400000,80173000,213784000,None,None,None,9103000,None,None,None,37677000,146393000,44716000,None,0,None,118190000,155867000,97889000
2008-01-31,USD,375803000,613909000,238106000,238106000,145913000,100400000,129539000,229890000,None,None,None,173000,None,None,None,37974000,158266000,36418000,None,0,None,145913000,183887000,370719000
2008-04-30,USD,396021000,649340000,253319000,253319000,157185000,104200000,134653000,238836000,None,None,None,13749000,None,None,None,38881000,167740000,37848000,None,0,None,157185000,196066000,133086000
2008-07-31,USD,401794000,658986000,257192000,257192000,161190000,104800000,135837000,240604000,None,None,None,16954000,None,None,None,38682000,168731000,39536000,None,0,None,161190000,199872000,138608000
2008-10-31,USD,403657000,660696000,257039000,257039000,160737000,106400000,133451000,242920000,None,None,None,10257000,None,None,None,37935000,171365000,27123000,None,0,None,160737000,198672000,143871000
2009-01-31,USD,269002000,476569000,207567000,207567000,19591000,87846000,119828000,207674000,None,None,None,7796000,None,None,None,40712000,27958000,3373000,None,0,None,27958000,68670000,24949000
2009-04-30,USD,261552000,474748000,213196000,213196000,57909000,82300000,109448000,191724000,None,None,None,3527000,None,None,None,35031000,62233000,10479000,None,0,None,62233000,97264000,51754000
2009-07-31,USD,266229000,491991000,225762000,225762000,78945000,79700000,107578000,187284000,None,None,None,1368000,None,2450000,None,31979000,80027000,14567000,None,65460000,None,81395000,113374000,65460000
2009-10-31,USD,321854000,571600000,249746000,249746000,128372000,83356000,110126000,193482000,None,None,None,2726000,None,None,None,32148000,127226000,21617000,None,0,None,129952000,162100000,105609000
2010-01-31,USD,368476000,602983000,234507000,234507000,149114000,88500000,114398000,202879000,None,None,None,2538000,None,1691000,None,31082000,148267000,28667000,None,119600000,None,150805000,181887000,120459000
2010-04-30,USD,434515000,668240000,233725000,233725000,214075000,97700000,122780000,220440000,None,None,None,2568000,None,2513000,None,30692000,214020000,46880000,None,167140000,None,216588000,247280000,167140000
2010-07-31,USD,480202000,720290000,240088000,240088000,251145000,102070000,126987000,229057000,None,None,None,2614000,None,2790000,None,29191000,251321000,51830000,None,199491000,None,253935000,283126000,199491000
2010-10-31,USD,516229000,769990000,253761000,253761000,285740000,102300000,128140000,230489000,None,None,None,2709000,None,5026000,None,29946000,288057000,63063000,None,224994000,None,290766000,320712000,224994000
2011-01-31,USD,482173000,728504000,246331000,246331000,259406000,100000000,122745000,222767000,None,None,None,2830000,None,2244000,None,29885000,258820000,43214000,None,215606000,None,261650000,291535000,222106000
2011-04-30,USD,534214000,790780000,256566000,256566000,298486000,105268000,130460000,235728000,None,None,None,4078000,None,2348000,None,29806000,296756000,54930000,None,241826000,None,300834000,330640000,241826000
2011-07-31,USD,509640000,757902000,248262000,248262000,278841000,102300000,128476000,230799000,None,None,None,6159000,None,2189000,None,29480000,274871000,54936000,None,219935000,None,281030000,310510000,219935000
2011-10-31,USD,460514000,716134000,255620000,255620000,235292000,99100000,123889000,222983000,None,None,None,6079000,None,1787000,None,29048000,231000000,47473000,None,183527000,None,237079000,266127000,183527000
2012-01-31,USD,409390000,648058000,238668000,238668000,183372000,99000000,124378000,223423000,None,None,None,6682000,None,3396000,None,28243000,180086000,40704000,None,139382000,None,186768000,215011000,139382000
2012-04-30,USD,440455000,675094000,234639000,234639000,212926000,100000000,127537000,227529000,None,None,None,6890000,None,5418000,None,26889000,211454000,48555000,None,162899000,None,218344000,245233000,162899000
2012-07-31,USD,447874000,683026000,235152000,235152000,212471000,97197000,129694000,229567000,None,None,None,6459000,None,3457000,None,27163000,209469000,39701000,None,169768000,None,215928000,243091000,169768000
2012-10-31,USD,443282000,694964000,251682000,251682000,215279000,77226000,130494000,227993999,None,None,None,6391000,None,3636000,None,27538000,212524000,33337000,None,179187000,None,218915000,246453000,179187000
2013-01-31,USD,390284000,622134000,231850000,231850000,153489000,97165000,125264000,236993999,None,None,None,6414000,None,3034000,None,27810000,150109000,18887000,None,131222000,None,156523000,184333000,131222000
2013-04-30,USD,422195000,659250000,237055000,237055000,191382000,102702000,128210000,231221000,None,None,None,6357000,None,2636000,None,27533000,187661000,23189000,None,164472000,None,194018000,221551000,164472000
2013-07-31,USD,435062000,674172000,239110000,239110000,208342000,98544000,128892000,235474000,None,None,None,7672000,None,-5629000,None,27503000,195041000,18802000,None,176239000,None,202713000,230216000,176239000
2013-10-31,USD,444870000,678133000,233263000,233263000,199862000,69497000,131179000,159050000,None,None,None,6659000,None,89309000,None,27570000,282512000,80958000,None,201554000,None,289171000,316741000,201554000
2014-01-31,USD,409118000,628238000,219120000,219120000,179609000,98142000,128591000,229940000,None,None,None,6571000,None,2853000,None,27390000,175891000,23305000,None,152586000,None,182462000,209852000,152586000
2014-04-30,USD,458743000,694536000,235793000,235793000,220400000,102456000,136203000,237902000,None,None,None,6874000,None,3842000,None,27514000,217368000,29935000,None,187433000,None,224242000,251756000,187433000
2014-07-31,USD,476290000,727752000,251462000,251462000,202546000,133048000,140095000,273744000,None,None,None,8178000,None,3020000,None,29963000,197388000,16782000,None,180606000,None,205566000,235529000,180606000
2014-10-31,USD,539637000,814247000,274610000,274610000,149929000,87754000,154797000,389708000,None,None,None,13161000,None,1930000,None,57103000,138698000,30003000,None,108695000,None,151859000,208962000,108695000
2015-01-31,USD,503607000,771986000,268379000,268379000,207934000,120171000,151706000,295673000,None,None,None,6656000,None,-508000,None,56512000,200770000,22013000,None,178757000,None,207426000,263938000,178757000
2015-04-30,USD,544822000,821019000,276197000,276197000,249008000,114597000,154233000,295814000,None,None,None,6880000,None,3061000,None,57190000,245189000,39851000,None,205338000,None,252069000,309259000,205338000
2015-07-31,USD,569037000,863365000,294328000,294328000,265269000,117847000,160784000,303768000,None,None,None,6755000,None,964000,None,57548000,259478000,43000000,None,216478000,None,266233000,323781000,216478000
2015-10-31,USD,641796000,978722000,336926000,336926000,108630000,121400000,170736000,533166000,None,None,None,6739000,None,2786000,None,50990000,104677000,8372000,None,96305000,None,111416000,162406000,96305000
