fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,16308000,18600000,2292000,2292000,13832000,2696000,0,2476000,None,None,None,80000,None,None,None,1034000,14169000,8402000,None,0,None,13832000,14866000,5019000
2006-03-31,USD,27666000,31237000,3571000,3571000,25127000,692000,0,2539000,None,None,None,1318000,None,None,None,2103000,25241000,12120000,None,0,None,25127000,27230000,11689000
2006-06-30,USD,21918000,25575000,3657000,3657000,20029000,438000,0,1889000,None,None,None,863000,None,None,None,1534000,20509000,8677000,None,0,None,20029000,21563000,10489000
2006-09-30,USD,22042000,25640000,3598000,3598000,20288000,9000,0,1754000,None,None,None,418000,None,None,None,1905000,20937000,6280000,None,0,None,20288000,22193000,13590000
2006-12-31,USD,11810000,15873000,4063000,4063000,8887000,2386000,0,2923000,None,None,None,247000,None,None,None,1774000,9569000,3419000,None,0,None,8887000,10661000,5289000
2007-03-31,USD,19809000,29131000,9322000,9322000,12301000,2845000,0,7508000,None,None,None,527000,None,None,None,4795000,12977000,7192000,None,0,None,12301000,17096000,4582000
2007-06-30,USD,20725000,24128000,3403000,3403000,15188000,1470000,0,5537000,None,None,None,570000,None,None,None,4366000,15652000,11329000,None,0,None,15188000,19554000,3717000
2007-09-30,USD,30365000,34828000,4463000,4463000,23757000,1799000,0,6608000,None,None,None,214000,None,None,None,4821000,24749000,14747000,None,0,None,23757000,28578000,8796000
2007-12-31,USD,23725000,36957000,13232000,13232000,17427000,7999000,0,6298000,None,None,None,170000,None,None,None,4526000,18235000,14813000,None,0,None,17427000,21953000,1984000
2008-03-31,USD,31052000,42158000,11106000,11106000,24131000,1987000,0,6921000,None,None,None,364000,None,None,None,4996000,24247000,21382000,None,0,None,24549000,29545000,1801000
2008-06-30,USD,49480000,55354000,5874000,5874000,40675000,3566000,0,8805000,None,None,None,1160000,None,None,None,5270000,41468000,26488000,None,0,None,40670000,45940000,13027000
2008-09-30,USD,49329000,55543000,6214000,6214000,41755000,1540000,0,7574000,None,None,None,63000,None,None,None,5941000,42415000,17372000,None,0,None,41848000,47789000,22346000
2008-12-31,USD,6325000,16471000,10146000,10146000,-89000,10776000,0,6414000,None,None,None,610000,None,None,None,2855000,617000,7771000,None,0,None,-89000,2766000,-7451000
2009-03-31,USD,15570000,21258000,5688000,5688000,-10462000,88000,0,26032000,None,None,None,15000,None,None,None,5654000,-9626000,2379000,None,0,None,-9641000,-3987000,-12619000
2009-06-30,USD,27658000,32148000,4490000,4490000,6575000,3940000,0,21083000,None,None,None,126000,None,None,None,5622000,7284000,7323000,None,0,None,7410000,13032000,-1681000
2009-09-30,USD,23588000,29262000,5674000,5674000,19573000,3268000,0,4015000,None,None,None,309000,None,None,None,4413000,18379000,13301000,None,0,None,18688000,23101000,4187000
2009-12-31,USD,26504000,32630000,6126000,6126000,17333000,6312000,0,9171000,None,None,None,100000,None,None,None,5071000,16721000,13899000,None,0,None,16721000,21792000,2224000
2010-03-31,USD,25068000,30006000,4938000,4938000,17879000,2281000,0,7189000,None,None,None,88000,None,None,None,3896000,17718000,10794000,None,0,None,17879000,21775000,5968000
