fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,159487000,665878000,506391000,506391000,131112000,28375000,0,28375000,None,None,None,8136000,None,None,None,24917000,123657000,47608000,None,0,None,131112000,156029000,76049000
2006-06-30,USD,196555000,821247000,624692000,624692000,154148000,42407000,0,42407000,None,None,None,8025000,None,None,None,32603000,147398000,50529000,None,0,None,154148000,186751000,96869000
2006-09-30,USD,244804000,911862000,667058000,667058000,198580000,46224000,0,46224000,None,None,None,7445000,None,None,None,29773000,192109000,73386000,None,0,None,198580000,228353000,118723000
2006-12-31,USD,229146000,839800000,610654000,610654000,175274000,53872000,0,53872000,None,None,None,32104000,None,None,None,27519000,168391000,63325000,None,0,None,175274000,202793000,105066000
2007-03-31,USD,216403000,865674000,649271000,649271000,171311000,45092000,0,45092000,None,None,None,7246000,None,None,None,29265000,164780000,62616000,None,0,None,171311000,200576000,102164000
2007-06-30,USD,216582000,911248000,694666000,694666000,167660000,48922000,0,48922000,None,None,None,7198000,None,None,None,32979000,148939000,54997000,None,0,None,167660000,200639000,93942000
2007-09-30,USD,228451000,1156593000,928142000,928142000,173927000,54524000,0,54524000,None,None,None,14602000,None,None,None,33852000,159927000,59336000,None,0,None,173927000,207779000,100591000
2007-12-31,USD,254258000,1451034000,1196776000,1196776000,178256000,76002000,0,76002000,None,None,None,55416000,None,None,None,42040000,156593000,58723000,None,0,None,178256000,220296000,97870000
2008-03-31,USD,347309000,1902205000,1554896000,1554896000,251932000,83847000,0,95377000,None,None,None,29807000,None,None,None,53212000,229931000,87374000,None,0,None,251932000,305144000,142557000
2008-06-30,USD,479655000,2403939000,1924284000,1924284000,358081000,112663000,0,120783000,None,None,None,35475000,None,None,None,47582000,339507000,129013000,None,0,None,375773000,423355000,210494000
2008-09-30,USD,445206000,2563943000,2118737000,2118737000,336182000,103523000,0,114288000,None,None,None,37446000,None,None,None,55359000,307078000,114070000,None,0,None,339260000,394619000,193008000
2008-12-31,USD,-40911000,1210434000,1251345000,1251345000,-90955000,27871000,0,50044000,None,None,None,144574000,None,None,None,52599000,-132702000,-50029000,None,0,None,-57808000,-5209000,-82673000
2009-03-31,USD,-40627000,814650000,855277000,855277000,-113603000,57320000,0,72976000,None,None,None,36251000,None,None,None,56963000,-149106000,-59332000,None,0,None,-112855000,-55892000,-87862000
2009-06-30,USD,68837000,792158000,723321000,723321000,6284000,48559000,0,62553000,None,None,None,37043000,None,None,None,57765000,-31545000,-15024000,None,0,None,5498000,63263000,-15991000
2009-09-30,USD,216693000,1172196000,955503000,955503000,148448000,56584000,0,68245000,None,None,None,34520000,None,2167000,None,51915000,116095000,47365000,None,68730000,None,150615000,202530000,69018000
2009-12-31,USD,154173000,1179802000,1025629000,1025629000,78402000,105143000,0,75771000,None,None,None,33546000,None,None,None,54783000,46319000,19773000,None,0,None,79865000,134648000,26651000
2010-03-31,USD,210482000,1555790000,1345308000,1345308000,132297000,66604000,0,78185000,None,None,None,37515000,None,None,None,56272000,97863000,34474000,None,0,None,135378000,191650000,64969000
2010-06-30,USD,191984000,1632799000,1440815000,1440815000,116635000,63784000,0,75349000,None,None,None,43448000,None,3521000,None,55398000,76708000,29911000,None,46797000,None,120156000,175554000,49207000
2010-09-30,USD,139532000,1584164000,1444632000,1444632000,69000000,59241000,0,70532000,None,None,None,44286000,None,6215000,None,57278000,30929000,15574000,None,15355000,None,75215000,132493000,18741000
2010-12-31,USD,133668000,1528134000,1394466000,1394466000,46821000,62893000,0,86847000,None,None,None,44980000,None,None,None,55750000,7959000,3901000,None,0,None,52939000,108689000,7792000
2011-03-31,USD,295754000,2015969000,1720215000,1720215000,205326000,80344000,0,90428000,None,None,None,43346000,None,4567000,None,54746000,166547000,62317000,None,104230000,None,209893000,264639000,105903000
2011-06-30,USD,276386000,2079731000,1803345000,1803345000,188219000,78085000,0,88167000,None,None,None,44812000,None,5745000,None,10082000,149152000,53326000,None,95826000,None,240139000,250221000,98710000
2011-09-30,USD,199243000,2043455000,1844212000,1844212000,108785000,80304000,0,90458000,None,None,None,44702000,None,3523000,None,10154000,67606000,27749000,None,39857000,None,158116000,168270000,43304000
2011-12-31,USD,160135000,1858345000,1698210000,1698210000,82490000,68011000,0,77645000,None,None,None,44117000,None,2641000,None,55642000,41014000,15235000,None,25779000,None,85131000,140773000,30203000
2012-03-31,USD,201264000,1982040000,1780776000,1780776000,119816000,64384000,0,81448000,None,None,None,41112000,None,-10248000,None,55572000,68456000,26679000,None,41777000,None,109568000,165140000,45675000
2012-06-30,USD,182136000,1909803000,1727667000,1727667000,103699000,61235000,0,78437000,None,None,None,41106000,None,1892000,None,55502000,64485000,25180000,None,39305000,None,105591000,161093000,44472000
2012-09-30,USD,156401000,1693390000,1536989000,1536989000,72721000,62984000,0,83680000,None,None,None,41490000,None,-24010000,None,58953000,7221000,1116000,None,6105000,None,48711000,107664000,12833000
2012-12-31,USD,180097000,1705001000,1524904000,1524904000,94929000,49103000,0,85168000,None,None,None,34877000,None,3852000,None,55189000,63904000,8810000,None,55094000,None,98781000,153970000,60571000
2013-03-31,USD,176264000,1795696000,1619432000,1619432000,96232000,65262000,0,80032000,None,None,None,34629000,None,1046000,None,57061000,62649000,21397000,None,41252000,None,97278000,154339000,48215000
2013-06-30,USD,147692000,1801340000,1653648000,1653648000,69198000,65356000,0,78494000,None,None,None,31465000,None,1246000,None,56826000,38979000,15706000,None,23273000,None,70444000,127270000,28958000
2013-09-30,USD,197192000,1911738000,1714546000,1714546000,113273000,67553000,0,83919000,None,None,None,30970000,None,1852000,None,58202000,84155000,33065000,None,51090000,None,115125000,173327000,57486000
2013-12-31,USD,197996000,1864150000,1666154000,1666154000,107822000,74606000,0,90174000,None,None,None,30664000,None,-111000,None,58839000,77047000,29146000,None,47901000,None,107711000,166550000,54655000
2014-03-31,USD,163304000,1830082000,1666778000,1666778000,80932000,70042000,0,82372000,None,None,None,30569000,None,631000,None,57568000,50994000,17296000,None,33698000,None,81563000,139131000,38579000
2014-06-30,USD,222771000,2069761000,1846990000,1846990000,131905000,73463000,0,90866000,None,None,None,30050000,None,1754000,None,58441000,103609000,37268000,None,66341000,None,133659000,192100000,72303000
2014-09-30,USD,288512000,2339016000,2050504000,2050504000,188643000,80240000,0,99869000,None,None,None,31904000,None,-22072000,None,65957000,134667000,47010000,None,87657000,None,166571000,232528000,91173000
2014-12-31,USD,291624000,2517093000,2225469000,2225469000,-81160000,92469000,0,372784000,None,None,None,44740000,None,1433000,None,81359000,-124467000,-28421000,None,-96046000,None,-79727000,1632000,-45031000
2015-03-31,USD,187042000,2047435000,1860393000,1860393000,99771000,76350000,0,87271000,None,None,None,43087000,None,-16192000,None,72822000,40492000,13538000,None,26954000,None,83579000,156401000,30761000
2015-06-30,USD,171743000,2005007000,1833264000,1833264000,77559000,82660000,0,94184000,None,None,None,37163000,None,1212000,None,74273000,41608000,16283000,None,25325000,None,78771000,153044000,31550000
2015-09-30,USD,228726000,1950923000,1722197000,1722197000,131029000,82648000,0,97697000,None,None,None,37084000,None,-239000,None,74211000,93706000,34839000,None,58867000,None,130790000,205001000,60617000
2015-12-31,USD,144207000,1591046000,1446839000,1446839000,-381143000,86245000,0,525350000,None,None,None,36616000,None,-164000,None,73289000,-417923000,-161607000,None,-256316000,None,-381307000,-308018000,-253239000
2016-03-31,USD,236036000,1741301000,1505265000,1505265000,131965000,87530000,0,104071000,None,None,None,37043000,None,1792000,None,73985000,96714000,35396000,None,61318000,None,133757000,207742000,62737000
2016-06-30,USD,380383000,2023902000,1643519000,1643519000,256122000,96853000,0,124261000,None,None,None,36646000,None,1818000,None,74795000,221294000,80851000,None,141969000,None,257940000,332735000,141969000
2016-09-30,USD,408503000,2101310000,1692807000,1692807000,283855000,95185000,0,124648000,None,None,None,36199000,None,-4351000,None,74190000,243305000,88892000,None,154413000,None,279504000,353694000,157397000
2016-12-31,USD,309942000,1910596000,1600654000,1600654000,56024000,94110000,0,253918000,None,None,None,36149000,None,-17055000,None,73139000,2820000,-1012000,None,3832000,None,38969000,112108000,20012000
2017-03-31,USD,472154000,2368216000,1896062000,1896062000,334566000,102933000,0,137588000,None,None,None,33973000,None,3659000,None,75057000,304252000,105586000,None,198666000,None,338225000,413282000,200817000
2017-06-30,USD,392518000,2390720000,1998202000,1998202000,265353000,98433000,0,127165000,None,None,None,33869000,None,3835000,None,73801000,235319000,82372000,None,152947000,None,269188000,342989000,153933000
2017-09-30,USD,396518000,2443382000,2046864000,2046864000,271015000,97056000,0,125503000,None,None,None,34177000,None,-2526000,None,75210000,234312000,83300000,None,151012000,None,268489000,343699000,153258000
2017-12-31,USD,320824000,2336479000,2015655000,2015655000,195947000,96209000,0,124877000,None,None,None,32380000,None,-2215000,None,74931000,161352000,-141819000,None,303171000,None,193732000,268663000,304733000
2018-03-31,USD,463416000,2603875000,2140459000,2140459000,323397000,106431000,0,140019000,None,None,None,31896000,None,4463000,None,76135000,295964000,70489000,None,225475000,None,327860000,403995000,227551000
2018-06-30,USD,652082000,3090525000,2438443000,2438443000,501887000,101031000,0,150195000,None,None,None,31512000,None,5035000,None,79120000,475410000,112838000,None,362572000,None,506922000,586042000,362449000
2018-09-30,USD,686081000,3223547000,2537466000,2537466000,531572000,102614000,0,154509000,None,None,None,31560000,None,7103000,None,81383000,507115000,109209000,None,397906000,None,538675000,620058000,398375000
2018-12-31,USD,521235000,2903892000,2382657000,2382657000,365553000,106564000,0,155682000,None,None,None,31652000,None,7384000,None,80560000,341285000,71433000,None,269852000,None,372937000,453497000,270004000
2019-03-31,USD,433570000,2817435000,2383865000,2383865000,291842000,111038000,None,141728000,None,-31122000,None,31122000,None,6343000,None,80174000,267063000,62236000,None,204827000,None,298185000,378359000,204328000
