fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,184401000,None,None,None,None,97879000,386663000,None,-10888000,None,-317429000,135884000,None,None,None,None,139845000,139845000,None,None,None,None,-135000000,None,None,None,None,94756000
2007-12-31,USD,214209000,None,None,None,None,105966000,69487000,None,None,None,-151439000,-23574000,None,None,None,None,131443000,131443000,None,None,None,None,None,None,None,None,None,195537000
2008-12-31,USD,228285000,None,None,None,None,111069000,237611000,None,None,None,-207567000,-56186000,None,None,None,None,146418000,146418000,None,None,None,None,123500000,None,None,None,None,135153000
2009-12-31,USD,256765000,None,None,None,None,115093000,112610000,None,-716000,None,-127341000,-9258000,None,None,None,None,162323000,162323000,None,None,None,None,None,None,None,None,None,103872000
2010-12-31,USD,256735000,None,None,None,None,119817000,146228000,7461000,-2824000,None,-187088000,-189239000,None,None,None,None,168466000,168466000,None,None,None,None,6610000,None,None,-119592000,None,128237000
2011-12-31,USD,244711000,None,None,None,None,126568000,246019000,None,2613000,None,-196369000,3667000,None,None,None,None,169254000,169254000,None,None,None,None,272193000,None,None,None,None,149612000
2012-12-31,USD,296633000,None,None,None,None,142039000,180671000,7332000,-7793000,None,-273558000,-53893000,None,None,None,None,179884000,179884000,None,None,None,None,250206000,None,9463000,-30818000,None,156232000
2013-12-31,USD,314498000,None,None,None,None,161099000,290142000,-6321000,69000,None,-345198000,82639000,None,None,None,None,193016000,193016000,None,None,None,None,565249000,None,10175000,51939000,None,167608000
2014-12-31,USD,346130000,None,None,None,None,170814000,360958000,-3063000,-4222000,None,-396150000,9044000,None,None,None,None,215216000,215216000,None,None,None,None,244579000,None,11753000,-40976000,None,172289000
2015-12-31,USD,369046000,None,None,None,None,174796000,282533000,-9200000,-7422000,None,-353763000,-32977000,None,None,None,None,243314000,243314000,None,None,None,None,-9211000,None,11206000,-26905000,None,218424000
2016-12-31,USD,427672000,None,None,None,None,193585000,437280000,1868000,-5241000,None,-590221000,173289000,None,None,None,None,267694000,267694000,None,None,None,None,-4451000,None,9917000,2322000,None,258883000
2017-12-31,USD,458828000,None,None,None,None,216050000,518936000,2059000,-3346000,None,-837922000,369445000,None,None,None,None,282995000,282995000,None,None,None,None,-4229000,None,10986000,-8180000,None,297870000
2018-12-31,USD,516688000,None,None,None,None,244245000,368258000,917000,-2070000,None,-192247000,-241309000,None,None,None,None,301194000,301194000,None,None,None,None,-958000,None,11719000,83132000,None,249026000
2019-12-31,USD,461919000,None,None,None,None,239758000,409910000,-16128000,-2327000,None,-316532000,-100105000,None,None,None,None,313649000,313649000,None,None,None,None,-4626000,None,12276000,45282000,None,360542000
2020-12-31,USD,369929000,None,None,None,None,255027000,501936000,-6032000,None,None,-368383000,661736000,None,None,None,None,324596000,324596000,None,None,None,None,-4052000,None,11924000,663282000,None,135888000
2021-12-31,USD,471352000,None,None,None,None,279976000,440514000,1214000,-6782000,None,-660118000,-452967000,None,None,None,None,335656000,335656000,None,None,None,None,-2998000,None,13009000,-641733000,None,269081000
2022-12-31,USD,516769000,None,None,None,None,302409000,416701000,-12071000,None,None,-785998000,190414000,None,None,None,None,347284000,347284000,None,None,None,None,-4900000,None,13704000,-78815000,None,395661000
2023-12-31,USD,555830000,None,None,None,None,321763000,311120000,None,None,None,-358325000,-33849000,None,None,None,None,359194000,359194000,None,None,None,None,-5019000,None,14308000,None,None,247217000
2024-12-31,USD,574563000,None,None,None,None,342598000,246760000,None,None,None,-446826000,-252298000,None,None,None,None,371586000,371586000,None,None,None,None,-6709000,None,16357000,None,None,304334000
2025-12-31,USD,622378000,None,None,None,None,367842000,291338000,None,None,None,-743068000,102953000,None,None,None,None,388058000,388058000,None,None,None,None,-4911000,None,14608000,None,None,411077000
