fiscalDateEnding,reportedEPS
1998-12-31,1.0266
1999-12-31,1.0037
2000-12-31,1.1594
2001-12-31,1.5047
2002-12-31,0.3912
2003-12-31,1.25
2004-12-31,1.1384
2005-12-31,1.94
2006-12-31,1.92
2007-12-31,1.74
2008-12-31,2.2
2009-12-31,1.63
2010-12-31,1.98
2011-12-31,2.27
2012-12-31,2.36
2013-12-31,2.07
2014-12-31,2.41
2015-12-31,3.02
2016-12-31,3.5
2017-12-31,4.14
2018-12-31,3.19
2019-12-31,4.59
2020-12-31,2.38
2021-12-31,3.08
2022-12-31,4.67
2023-12-31,2.8
2024-12-31,2.8
2025-12-31,3.8507
2026-03-31,0
