Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
RYZ,Common Stock,Ryerson Holding Corporation,"Ryerson Holding Corporation, processes and distributes industrial metals in the United States and internationally. The company is headquartered in Chicago, Illinois.",1481582,NYSE,USD,USA,INDUSTRIALS,METAL FABRICATION,"227 WEST MONROE STREET, CHICAGO, IL, UNITED STATES, 60606",https://www.ryerson.com,December,2025-12-31,1429160000,54700000,None,None,23.38,0.75,0.0271,-1.76,142.34,-0.0123,-0.0448,-0.0064,-0.0694,4571300000,782200000,-1.76,0,0.097,27,0,0,2,0,0,-,3.498,0.313,1.898,0.485,46.79,1.557,30.68,18.58,24.25,23.98,51483000,44197900,7.063,67.064,2026-03-19,2026-03-05
