fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,89174000,146660000,57486000,57486000,-17338000,35696000,None,90830000,None,None,None,26891000,None,None,None,84795000,-21226000,-12623000,None,None,None,-1656000,83139000,435000
2007-12-31,USD,58247000,194941000,136694000,136694000,-111214000,49621000,None,188190000,None,None,None,29279000,None,None,None,85425000,-140101000,5010000,None,None,None,-134260000,-48835000,-147187000
2008-12-31,USD,-204664000,242260000,446924000,446924000,-436726000,53607000,None,202713000,None,None,None,41421000,None,None,None,113259000,-452170000,-11723000,None,None,None,-407377000,-294118000,-456064000
2009-12-31,USD,72644000,116316000,43672000,43672000,-29641000,41414000,None,86626000,None,None,None,55035000,None,None,None,131422000,-116870000,215000,None,None,None,-29641000,101781000,-328783000
2010-12-31,USD,-8884000,60996000,69880000,69880000,-94019000,82704000,None,85135000,None,None,None,37247000,None,None,None,92071000,-104131000,543000,None,None,None,-97910000,-5839000,-182332000
2011-12-31,USD,-384144000,63880000,448024000,448024000,-453229000,28124000,0,69085000,None,None,None,0,None,-1978000,None,None,-487531000,-4329000,None,-483202000,None,-487531000,-406477000,-470111000
2012-12-31,USD,-384144000,63880000,448024000,448024000,-453229000,29056000,0,69085000,None,None,None,32324000,None,None,None,44430000,-487531000,-4329000,None,None,None,-460549000,-416119000,-470111000
2013-12-31,USD,22966000,886014000,863048000,863048000,-47405000,21494000,0,70371000,None,None,None,13285000,None,-11837000,None,5982000,-79173000,11102000,None,-79173000,None,-58605000,-52623000,-79173000
2014-12-31,USD,155656000,3108025000,2952369000,2952369000,-37532000,32604000,0,180877000,None,None,None,17995000,None,9819000,None,14897000,-47496000,-455000,None,-47041000,None,-29501000,-14604000,-47041000
2015-12-31,USD,259051000,2066337000,1807286000,1807286000,61514000,44271000,0,217455000,None,None,79803000,20156000,None,-98057000,None,19918000,-56699000,-16788000,None,-39911000,None,-36543000,-16625000,-39911000
2016-12-31,USD,197089000,1865045000,1667956000,1667956000,-19649000,42073000,0,248355000,None,-28506000,47925000,28506000,None,-8747000,None,31617000,-53747000,-7912000,None,-45835000,None,-22512000,9105000,-45835000
2017-12-31,USD,342450000,2443066000,2100616000,2100616000,93961000,46078000,0,202019000,None,-31632000,14937000,31632000,None,8976000,None,45989000,71302000,-1319000,None,72621000,None,102934000,148923000,72621000
2018-12-31,USD,354970000,3410728000,3055758000,3055758000,81941000,47426000,0,215284000,None,-39768000,28503000,39768000,None,-2413000,None,52642000,39760000,333000,None,39427000,None,79528000,132170000,39427000
2019-12-31,USD,511806000,5401516000,4889710000,4889710000,147980000,46223000,None,363826000,None,-74839000,167789000,74839000,None,None,None,86121000,-28880000,-69689000,None,40809000,None,45959000,132080000,40809000
2020-12-31,USD,87137000,3124870000,3037733000,3037733000,-317998000,41288000,None,405135000,None,-70222000,None,70222000,None,-41586000,None,90036000,-429806000,-20720000,None,-409086000,None,-359584000,-269548000,-409086000
2021-12-31,USD,277374000,4710089000,4432715000,4432715000,-7619000,48096000,9591000,284993000,None,-66493000,None,66493000,None,-6164000,None,94241000,-80276000,1021000,None,-81297000,None,-13783000,80458000,-81297000
2022-12-31,USD,846002000,7321785000,6475783000,6475783000,437903000,62396000,9003000,408099000,None,-68288000,None,68288000,None,None,None,99769000,364899000,710000,None,364189000,None,433187000,532956000,364189000
2023-12-31,USD,1274016000,8231955000,6957939000,6957939000,680006000,91447000,11397000,594010000,None,-68862000,None,72450000,None,None,None,119830000,613306000,-115336000,None,728642000,None,685756000,805586000,728642000
2024-12-31,USD,741719000,7974457000,7232738000,7232738000,47628000,108844000,None,694091000,None,-82793000,None,82793000,None,None,None,131590000,-39018000,-5696000,None,-33322000,None,43775000,175365000,-33322000
2025-12-31,USD,1354828000,7464650000,6109822000,6109822000,538758000,98450000,None,816070000,None,-82383000,None,82383000,None,None,None,144325000,477871000,110783000,None,367088000,None,560254000,704579000,369391000
