fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,127440000,None,None,None,None,69476000,44473000,None,-11067000,None,-139496000,-313506000,None,None,None,None,35455000,35455000,None,None,None,None,-190121000,None,None,None,None,119583000
2007-12-31,USD,205127000,None,None,None,None,80832000,46978000,None,341000,None,-349339000,148887000,None,None,None,None,33704000,33704000,None,None,None,None,-202971000,None,None,None,None,131686000
2008-12-31,USD,217844000,None,None,None,None,88613000,43325000,None,-10173000,None,-135678000,-101085000,None,None,None,None,33072000,33072000,None,None,None,None,-75514000,None,19339000,None,None,127773000
2009-12-31,USD,148722000,None,None,None,None,80762000,31686000,None,-4474000,None,-153867000,2412000,None,None,None,None,32701000,32701000,None,None,None,None,-14619000,None,13995000,None,None,74335000
2010-12-31,USD,164253000,None,None,None,None,89163000,33646000,None,-22535000,None,295149000,-218367000,None,None,None,None,32992000,32992000,None,None,None,None,-72768000,None,12416000,None,None,138908000
2011-12-31,USD,224874000,None,None,None,None,110921000,30592000,None,-2200000,None,-909861000,397204000,None,None,None,None,31829000,31829000,None,None,None,None,-110005000,None,15482000,None,None,1172000
2012-12-31,USD,152170000,None,None,None,None,125126000,42408000,None,-7860000,None,-80309000,-44163000,None,None,None,None,31903000,31903000,None,None,None,None,-2104000,None,20625000,None,None,71289000
2013-12-31,USD,158591000,None,None,None,None,126879000,38991000,None,-14171000,None,-1211000,-154160000,None,None,None,None,31600000,31600000,None,None,None,None,-127398000,None,14053000,None,None,174267000
2014-12-31,USD,281597000,None,None,None,None,110465000,29072000,None,-19443000,None,-295897000,30931000,None,None,None,None,31620000,31620000,None,None,None,None,-65529000,None,14057000,None,None,130139000
2015-12-31,USD,287098000,None,None,None,None,105364000,29632000,None,-27931000,None,-100856000,-107139000,None,None,None,None,31571000,31571000,None,None,None,None,-76439000,None,17278000,None,None,188785000
2016-12-31,USD,350615000,None,None,None,None,99972000,31702000,None,6752000,None,-83884000,-115011000,None,None,None,None,30799000,30799000,None,None,None,None,-151801000,None,17158000,None,None,215706000
2017-12-31,USD,288453000,None,None,None,None,105000000,39089000,None,-17923000,None,-1266590000,782236000,None,None,None,None,30793000,30793000,None,None,None,None,-3834000,None,25421000,None,None,156890000
2018-12-31,USD,311038000,None,None,None,None,180588000,93253000,None,-30183000,None,-159859000,-179230000,None,None,None,None,31009000,31009000,None,None,None,None,-57445000,None,28767000,None,None,237475000
2019-12-31,USD,363469000,None,None,None,None,214025000,81331000,None,-9607000,None,-487573000,150130000,None,None,None,None,31059000,31059000,None,None,None,None,-6313000,None,31514000,None,None,227753000
2020-12-31,USD,892177000,None,None,None,None,246507000,77506000,None,-122513000,None,-504498000,-202872000,None,None,None,None,31212000,31212000,None,None,None,None,-6944000,None,29126000,None,None,727887000
2021-12-31,USD,1410750000,None,None,None,None,358004000,99888000,None,2376000,None,-4112758000,2941657000,None,None,None,None,32373000,32373000,None,None,None,None,-73072000,None,32780000,None,None,932157000
2022-12-31,USD,679810000,None,None,None,None,427000000,85632000,None,-48634000,None,-132851000,-661803000,None,None,None,None,35344000,35344000,None,None,None,None,-80638000,None,51518000,None,None,579179000
2023-12-31,USD,91272000,None,None,None,None,431769000,81368000,None,-14109000,None,1313524000,-947121000,None,None,None,None,34966000,34966000,None,None,None,None,-388882000,None,41410000,None,None,179503000
2024-12-31,USD,628299000,None,None,None,None,427849000,86648000,None,45086000,None,776162000,-1128235000,None,None,None,None,34454000,34454000,None,None,None,None,-369578000,None,37809000,None,None,283071000
2025-12-31,USD,581777000,None,None,None,None,405340000,73522000,None,14782000,None,-17353000,-855049000,None,None,None,None,32799999,32799999,None,None,None,None,-820815000,None,22847000,None,None,241201000
