fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,None,680000,None,None,None,None,8591000,22422000,None,None,None,-15961000,7442000,None,None,None,None,None,None,None,None,None,None,-7468000,None,None,None,None,4343000
2006-03-31,None,19144000,None,None,None,None,8366000,6228000,None,None,None,-3084000,-15723000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5183000
2006-06-30,None,13906000,None,None,None,None,8428000,14764000,None,None,None,-10816000,-3089000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5242000
2006-09-30,None,10388000,None,None,None,None,8393000,17225000,None,None,None,-15774000,4966000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3268000
2006-12-31,None,17265000,None,None,None,None,8742000,15297000,None,None,None,-13056000,-4216000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4271000
2007-03-31,None,12258000,None,None,None,None,9349000,32294000,None,None,None,-30360000,18214000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1265000
2007-06-30,None,11705000,None,None,None,None,10150000,21350000,None,None,None,-17137000,4938000,None,None,None,None,None,None,None,None,None,None,-677000,None,None,None,None,2192000
2007-09-30,None,14349000,None,None,None,None,10086000,11558000,None,None,None,-9050000,-4487000,None,None,None,None,None,None,None,None,None,None,-220000,None,None,None,None,36000
2007-12-31,None,6877000,None,None,None,None,9174000,10964000,None,None,None,-5186000,-2754000,None,None,None,None,None,None,None,None,None,None,-6434000,None,None,None,None,-840000
2008-03-31,None,4477000,None,None,None,None,8970000,2973000,None,None,None,-3805000,-436000,None,None,None,None,None,None,None,None,None,None,-1931000,None,None,None,None,-2828000
2008-06-30,None,11898000,None,None,None,None,9298000,21650000,None,None,None,-17949000,5987000,None,None,None,None,None,None,None,None,None,None,-321000,None,None,None,None,-1332000
2008-09-30,None,2478000,None,None,None,None,9289000,15319000,None,None,None,-12856000,21937000,None,None,None,None,None,None,None,None,None,None,-162000,None,None,None,None,-3181000
2008-12-31,None,21792000,None,None,None,None,9903000,20276000,None,None,None,-13711000,-19361000,None,None,None,None,None,None,None,None,None,None,-1513000,None,None,None,None,-11424000
2009-03-31,None,5982000,None,None,None,None,8810000,7359000,None,None,None,-3404000,-2963000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3346000
2009-06-30,None,5220000,None,None,None,None,8570000,1402000,None,None,None,2355000,-6503000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2356000
2009-09-30,None,11254000,None,None,None,None,8336000,1660000,None,None,None,-571000,-8600000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1230000
2009-12-31,None,9682000,None,None,None,None,12026000,1840000,None,None,None,-763000,-2677000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-3915000
2010-03-31,None,314000,None,None,None,None,6536000,18871000,None,None,None,-14424000,7389000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-315000
2010-06-30,None,7361000,None,None,None,None,6506000,486000,None,None,None,935000,2301000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1261000
2010-09-30,None,5916000,None,None,None,None,6957000,528000,None,None,None,-25000,-3268000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-491000
2010-12-31,None,1413000,None,None,None,None,7036000,4171000,None,None,None,-673000,-3335000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1110000
2011-03-31,None,7622000,None,None,None,None,8032000,2712000,None,None,None,-1886000,-4368000,None,None,None,None,None,None,None,None,None,None,-992000,None,None,None,None,-1978000
2011-06-30,None,10243000,None,None,None,None,8642000,13426000,None,None,None,-12940000,-7656000,None,None,None,None,None,None,None,None,None,None,-4309000,None,None,None,None,692000
2011-09-30,None,16991000,None,None,None,None,8071000,19030000,None,None,None,-15258000,-5689000,None,None,None,None,None,None,None,None,None,None,-450000,None,None,None,None,-1704000
2011-12-31,None,39000,None,None,None,None,9418000,34184000,None,None,None,-31290000,30598000,None,None,None,None,None,None,None,None,None,None,-2361000,None,None,None,None,133000
2012-03-31,None,3527000,None,None,None,None,9247000,22336000,None,None,None,-15391000,11949000,None,None,None,None,None,None,None,None,None,None,None,None,99000,None,None,674000
2012-06-30,None,18834000,None,None,None,None,9307000,20650000,None,None,None,-13691000,-1525000,None,None,None,None,None,None,None,None,None,None,None,None,155000,None,None,935000
2012-09-30,None,5885000,None,None,None,None,9639000,23017000,None,None,None,-19360000,10281000,None,None,None,None,None,None,None,None,None,None,None,None,49000,None,None,881000
2012-12-31,None,5379000,None,None,None,None,10105000,32043000,None,None,None,-24152000,18591000,None,None,None,None,8701000,8701000,None,None,None,None,None,None,None,None,None,-311000
2013-03-31,None,9988000,None,None,None,None,10094000,23676000,None,None,None,-18315000,8693000,None,None,None,None,None,None,None,None,None,None,-341000,None,228000,None,None,-456000
2013-06-30,None,14037000,None,None,None,None,9766000,16869000,None,None,None,-11300000,-3545000,None,None,None,None,None,None,None,None,None,None,-129000,None,48000,None,None,2682000
2013-09-30,None,11989000,None,None,None,None,9676000,15149000,None,None,None,-5169000,-6618000,None,None,None,None,None,None,None,None,None,None,None,None,39000,None,None,2393000
2013-12-31,None,7156000,None,None,None,None,9552000,15826000,None,None,None,-9533000,3282000,None,None,None,None,None,None,None,None,None,None,-38000,None,2000,None,None,1296000
2014-03-31,None,5530000,None,None,None,None,9126000,6935000,None,None,None,10896000,-17109000,None,None,None,None,None,None,None,None,None,None,-14216000,None,86000,None,None,1357000
