fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,1289600000,4008900000,2719300000,2719300000,572200000,715900000,319500000,717400000,None,None,None,190200000,None,None,None,219900000,484400000,114100000,None,0,None,572200000,792100000,371100000
2006-03-31,USD,1153100000,4067900000,2914800000,2914800000,420400000,712500000,0,732700000,None,None,None,11543700000,None,None,None,261000000,356700000,99300000,None,0,None,420400000,681400000,275100000
2006-06-30,USD,1287600000,4161400000,2873800000,2873800000,544100000,741900000,0,743500000,None,None,None,64700000,None,None,None,238600000,48800000,131000000,None,0,None,-11044300000,-10805700000,377600000
2006-09-30,USD,1275500000,4210400000,2934900000,2934900000,526400000,749200000,0,749100000,None,None,None,56000000,None,None,None,214900000,459500000,114600000,None,0,None,526400000,741300000,364200000
2006-12-31,USD,1365900000,4307200000,2941300000,2941300000,610600000,744700000,301200000,755300000,None,None,None,11288800000,None,None,None,218300000,540700000,124300000,None,0,None,610600000,828900000,482600000
2007-03-31,USD,1352300000,4385300000,3033000000,3033000000,616100000,732600000,0,736200000,None,None,None,50000000,None,None,None,214600000,544200000,112100000,None,0,None,616100000,830700000,452000000
2007-06-30,USD,1446000000,4502000000,3056000000,3056000000,648700000,797600000,0,797300000,None,None,None,52000000,None,None,None,198300000,556700000,111500000,None,0,None,648700000,847000000,461800000
2007-09-30,USD,1443500000,4620600000,3177100000,3177100000,682700000,783700000,0,760800000,None,None,None,79000000,None,None,None,213500000,606900000,167500000,None,0,None,682700000,896200000,453100000
2007-12-31,USD,1462100000,4758100000,3296000000,3296000000,668900000,2313900000,276800000,793200000,None,None,None,264800000,None,None,None,180100000,609700000,145400000,None,0,None,668900000,849000000,456000000
2008-03-31,USD,1455700000,4812700000,3357000000,3357000000,664100000,798400000,0,791600000,None,None,None,74000000,None,None,None,199500000,598000000,165000000,None,0,None,640700000,840200000,440900000
2008-06-30,USD,1484500000,5006200000,3521700000,3521700000,650100000,827300000,0,834400000,None,None,None,74000000,None,None,None,200700000,584000000,174000000,None,0,None,657300000,858000000,416700000
2008-09-30,USD,1463200000,4998200000,3535000000,3535000000,609500000,849000000,0,853700000,None,None,None,76000000,None,None,None,195300000,549000000,154000000,None,0,None,625700000,821000000,413100000
2008-12-31,USD,1454600000,4597900000,3143300000,3143300000,623300000,816300000,297000000,831300000,None,None,None,304000000,None,None,None,179500000,557700000,124300000,None,0,None,623300000,802800000,419300000
2009-03-31,USD,1454000000,4493000000,3039000000,3039000000,628000000,749000000,0,826000000,None,None,None,73000000,None,None,None,177000000,563000000,164000000,None,0,None,636000000,813000000,407000000
2009-06-30,USD,1573000000,4727000000,3154000000,3154000000,609000000,923000000,0,964000000,None,None,None,71000000,None,None,None,190000000,544000000,158000000,None,0,None,615000000,805000000,403000000
2009-09-30,USD,1727000000,4913000000,3186000000,3186000000,871000000,852000000,0,856000000,None,None,None,67000000,None,None,None,196000000,811000000,240000000,None,0,None,878000000,1074000000,582000000
2009-12-31,USD,1666000000,4982000000,3316000000,3316000000,717000000,974000000,301000000,949000000,None,None,None,64000000,None,None,None,220000000,658000000,184000000,None,0,None,722000000,942000000,492000000
2010-03-31,USD,1647000000,4835000000,3188000000,3188000000,665000000,881000000,0,982000000,None,None,None,61000000,None,None,None,193000000,609000000,241000000,None,0,None,670000000,863000000,384000000
2010-06-30,USD,1644000000,4857000000,3213000000,3213000000,711000000,929000000,0,933000000,None,None,None,60000000,None,None,None,209000000,657000000,181000000,None,0,None,717000000,926000000,498000000
2010-09-30,USD,1614000000,4979000000,3365000000,3365000000,698000000,909000000,0,916000000,None,None,None,59000000,None,None,None,205000000,644000000,195000000,None,0,None,703000000,908000000,469000000
2010-12-31,USD,1645000000,5075000000,3430000000,3430000000,699000000,954000000,317000000,946000000,None,None,None,63000000,None,None,None,206000000,640000000,171000000,None,0,None,703000000,909000000,492000000
2011-03-31,USD,1463000000,5029000000,3566000000,3566000000,544000000,921000000,0,919000000,None,None,None,64000000,None,44000000,None,243000000,484000000,152000000,None,332000000,None,548000000,791000000,350000000
2011-06-30,USD,1557000000,5259000000,3702000000,3702000000,625000000,940000000,0,932000000,None,None,None,71000000,None,51000000,None,287000000,558000000,173000000,None,385000000,None,629000000,916000000,408000000
2011-09-30,USD,1588000000,5382000000,3794000000,3794000000,662000000,943000000,0,926000000,None,None,None,70000000,None,40000000,None,291000000,597000000,174000000,None,423000000,None,667000000,958000000,432000000
2011-12-31,USD,1544000000,5176000000,3632000000,3632000000,611000000,957000000,316000000,933000000,None,None,None,72000000,None,None,None,270000000,544000000,161000000,None,0,None,616000000,886000000,401000000
2012-03-31,USD,1704000000,5241000000,3537000000,3537000000,700000000,996000000,0,1004000000,None,None,None,71000000,None,None,None,218000000,633000000,185000000,None,0,None,704000000,922000000,468000000
2012-06-30,USD,1755000000,5269000000,3514000000,3514000000,754000000,1019000000,0,1001000000,None,None,None,71000000,None,None,None,214000000,688000000,213000000,None,0,None,759000000,973000000,498000000
2012-09-30,USD,1766000000,5246000000,3480000000,3480000000,783000000,988000000,0,983000000,None,None,None,70000000,None,None,None,210000000,717000000,223000000,None,0,None,787000000,997000000,517000000
2012-12-31,USD,1524000000,5307000000,3783000000,3783000000,449000000,1066000000,356000000,1075000000,None,None,None,72000000,None,None,None,215000000,382000000,147000000,None,0,None,454000000,669000000,267000000
2013-03-31,USD,1822000000,5318000000,3496000000,3496000000,783000000,1027000000,None,1039000000,None,None,None,67000000,None,58000000,None,221000000,721000000,223000000,None,498000000,None,788000000,1009000000,531000000
2013-06-30,USD,1800000000,5267000000,3467000000,3467000000,904000000,1012000000,0,1004000000,None,None,None,71000000,None,60000000,None,212000000,730000000,238000000,None,492000000,None,801000000,1013000000,526000000
2013-09-30,USD,1805000000,5262000000,3457000000,3457000000,807000000,990000000,0,998000000,None,None,None,73000000,None,55000000,None,208000000,740000000,224000000,None,516000000,None,813000000,1021000000,546000000
2013-12-31,USD,1813000000,5305000000,3492000000,3492000000,822000000,999000000,360000000,991000000,None,None,None,72000000,None,52000000,None,222000000,754000000,244000000,None,510000000,None,826000000,1048000000,539000000
2014-03-31,USD,1665000000,5278000000,3222000000,3222000000,711000000,971000000,0,954000000,None,None,None,71000000,None,46000000,None,218000000,643000000,196000000,None,503000000,None,714000000,932000000,538000000
2014-06-30,USD,1700000000,5343000000,3534000000,3534000000,775000000,1032000000,0,925000000,None,None,None,72000000,None,45000000,None,217000000,708000000,225000000,None,490000000,None,780000000,997000000,509000000
2014-09-30,USD,1765000000,5442000000,3541000000,3541000000,877000000,1011000000,0,888000000,None,None,None,71000000,None,36000000,None,220000000,810000000,260000000,None,551000000,None,1013000000,1233000000,562000000
2014-12-31,USD,1148000000,4828000000,2513000000,2513000000,27000000,695000000,368000000,695000000,None,None,None,69000000,None,37000000,None,207000000,-38000000,107000000,None,1000000,None,32000000,239000000,-83000000
2015-03-31,USD,1659000000,4691000000,3032000000,3032000000,748000000,849000000,0,911000000,None,None,None,72000000,None,None,None,194000000,680000000,230000000,None,0,None,752000000,946000000,468000000
2015-06-30,USD,1657000000,4643000000,2986000000,2986000000,-544000000,869000000,0,2201000000,None,None,None,73000000,None,43000000,None,189000000,-613000000,-281000000,None,-293000000,None,-540000000,-351000000,-305000000
2015-09-30,USD,1682000000,4718000000,3036000000,3036000000,779000000,868000000,0,903000000,None,None,None,74000000,None,41000000,None,182000000,709000000,217000000,None,529000000,None,783000000,965000000,517000000
2015-12-31,USD,1626000000,4539000000,2913000000,2913000000,630000000,857000000,324000000,996000000,None,None,None,76000000,None,None,None,181000000,559000000,252000000,None,1066000000,None,635000000,816000000,333000000
2016-03-31,USD,1639000000,4476000000,2837000000,2837000000,804000000,825000000,0,835000000,None,None,None,76000000,None,39000000,None,172000000,732000000,207000000,None,525000000,None,808000000,980000000,545000000
2016-06-30,USD,1664000000,4588000000,2924000000,2924000000,838000000,847000000,0,826000000,None,None,None,81000000,None,38000000,None,177000000,760000000,217000000,None,543000000,None,841000000,1018000000,566000000
2016-09-30,USD,1670000000,4594000000,2924000000,2924000000,836000000,833000000,0,834000000,None,None,None,81000000,None,35000000,None,179000000,757000000,227000000,None,530000000,None,838000000,1017000000,550000000
2016-12-31,USD,1678000000,4544000000,2866000000,2866000000,839000000,821000000,328000000,839000000,None,None,None,81000000,None,31000000,None,177000000,760000000,271000000,None,621000000,None,841000000,1018000000,505000000
2017-03-31,USD,1652000000,4483000000,2831000000,2831000000,848000000,813000000,0,812000000,None,None,None,83000000,None,31000000,None,178000000,753000000,207000000,None,546000000,None,836000000,1014000000,563000000
2017-06-30,USD,1644000000,4554000000,2910000000,2910000000,814000000,842000000,0,838000000,None,None,None,85000000,None,28000000,None,180000000,716000000,202000000,None,514000000,None,801000000,981000000,531000000
2017-09-30,USD,1659000000,4640000000,2981000000,2981000000,868000000,813000000,0,799000000,None,None,None,78000000,None,27000000,None,182000000,779000000,224000000,None,555000000,None,857000000,1039000000,567000000
2017-12-31,USD,1598000000,4582000000,2984000000,2984000000,812000000,759000000,309000000,786000000,None,None,None,72000000,None,28000000,None,184000000,743000000,143000000,None,600000000,None,815000000,999000000,617000000
2018-03-31,USD,1324000000,4731000000,3407000000,3407000000,247000000,1079000000,0,1077000000,None,None,None,66000000,None,20000000,None,211000000,174000000,104000000,None,97000000,None,240000000,451000000,93000000
2018-06-30,USD,1455000000,4604000000,3149000000,3149000000,674000000,771000000,0,781000000,None,None,None,68000000,None,-3000000,None,224000000,573000000,138000000,None,465000000,None,641000000,865000000,455000000
2018-09-30,USD,1416000000,4582000000,3166000000,3166000000,669000000,749000000,0,747000000,None,None,None,64000000,None,-5000000,None,217000000,577000000,138000000,None,462000000,None,641000000,858000000,451000000
2018-12-31,USD,1402000000,4569000000,3167000000,3167000000,639000000,768000000,317000000,763000000,None,None,None,65000000,None,-62000000,None,230000000,489000000,91000000,None,421000000,None,554000000,784000000,411000000
2019-03-31,USD,1428000000,4633000000,3205000000,3205000000,655000000,769000000,None,773000000,None,-62000000,3000000,65000000,None,19000000,None,234000000,582000000,143000000,None,466000000,None,647000000,881000000,454000000
2019-06-30,USD,1486000000,4594000000,3108000000,3108000000,670000000,811000000,None,816000000,None,-65000000,2000000,67000000,None,24000000,None,236000000,594000000,132000000,None,495000000,None,661000000,897000000,485000000
2019-09-30,USD,1555000000,4640000000,3085000000,3085000000,915000000,815000000,None,640000000,None,-63000000,3000000,66000000,None,23000000,None,230000000,841000000,192000000,None,680000000,None,907000000,1137000000,671000000
2019-12-31,USD,1566000000,4583000000,3017000000,3017000000,751000000,859000000,284000000,815000000,None,-60000000,3000000,63000000,None,-23000000,None,217000000,633000000,109000000,None,556000000,None,696000000,913000000,547000000
2020-03-31,USD,1791000000,5009000000,3218000000,3218000000,904000000,873000000,None,887000000,None,-59000000,2000000,61000000,None,29000000,None,213000000,834000000,197000000,None,675000000,None,895000000,1108000000,660000000
2020-06-30,USD,1777000000,4612000000,2835000000,2835000000,925000000,844000000,None,852000000,None,-63000000,2000000,65000000,None,-6000000,None,201000000,856000000,199000000,None,785000000,None,921000000,1122000000,681000000
2020-09-30,USD,1590000000,4683000000,3093000000,3093000000,666000000,919000000,None,924000000,None,-60000000,60000000,62000000,None,-40000000,None,192000000,566000000,114000000,None,574000000,None,628000000,820000000,472000000
2020-12-31,USD,1710000000,4836000000,3126000000,3126000000,749000000,873000000,276000000,961000000,None,-62000000,2000000,64000000,None,None,None,190000000,674000000,166000000,None,546000000,None,738000000,928000000,539000000
2021-03-31,USD,1589000000,4743000000,3154000000,3154000000,770000000,815000000,None,819000000,None,-62000000,1000000,63000000,None,-6000000,None,189000000,702000000,147000000,None,680000000,None,765000000,954000000,584000000
2021-06-30,USD,1480000000,4722000000,3242000000,3242000000,613000000,854000000,None,867000000,None,-63000000,2000000,65000000,None,-55000000,None,189000000,495000000,113000000,None,410000000,None,560000000,749000000,404000000
2021-09-30,USD,1483000000,5010000000,3527000000,3527000000,657000000,819000000,None,826000000,None,-63000000,1000000,64000000,None,-10000000,None,194000000,584000000,126000000,None,479000000,None,648000000,842000000,469000000
2021-12-31,USD,1436000000,4965000000,3529000000,3529000000,521000000,911000000,269000000,915000000,None,-62000000,2000000,64000000,None,None,None,194000000,444000000,93000000,None,361000000,None,508000000,702000000,357000000
2022-03-31,USD,1520000000,5095000000,3575000000,3575000000,693000000,886000000,None,827000000,None,-63000000,2000000,65000000,None,-4000000,None,188000000,626000000,114000000,None,640000000,None,691000000,879000000,523000000
2022-06-30,USD,1529000000,5063000000,3534000000,3534000000,621000000,906000000,None,908000000,None,-67000000,1000000,68000000,None,-27000000,None,192000000,527000000,115000000,None,441000000,None,595000000,787000000,437000000
2022-09-30,USD,1543000000,5053000000,3510000000,3510000000,655000000,873000000,None,888000000,None,-69000000,4000000,73000000,None,-18000000,None,188000000,568000000,127000000,None,583000000,None,641000000,829000000,467000000
2022-12-31,USD,1627000000,4964000000,3337000000,3337000000,712000000,916000000,292000000,915000000,None,-69000000,69000000,76000000,None,None,None,186000000,619000000,139000000,None,515000000,None,695000000,881000000,507000000
2023-03-31,USD,1726000000,5195000000,3469000000,3469000000,787000000,924000000,None,939000000,None,-66000000,7000000,73000000,None,-16000000,None,188000000,705000000,173000000,None,671000000,None,778000000,966000000,566000000
2023-06-30,USD,1731000000,5134000000,3403000000,3403000000,113000000,1015000000,None,1618000000,None,-67000000,9000000,76000000,None,-42000000,None,189000000,4000000,-32000000,None,86000000,None,80000000,269000000,102000000
2023-09-30,USD,1838000000,5132000000,3294000000,3294000000,774000000,1029000000,None,1064000000,None,-56000000,18000000,74000000,None,None,None,189000000,698000000,157000000,None,591000000,None,772000000,961000000,587000000
2023-12-31,USD,1737000000,4970000000,3233000000,3233000000,670000000,993000000,312000000,1067000000,None,-38000000,32000000,70000000,None,None,None,187000000,614000000,155000000,None,512000000,None,684000000,871000000,509000000
2024-03-31,USD,1911000000,5149000000,3238000000,3238000000,853000000,1039000000,None,1058000000,None,-57000000,10000000,67000000,None,None,None,185000000,781000000,123000000,None,658000000,None,848000000,1033000000,647000000
2024-06-30,USD,1594000000,4231000000,2637000000,2637000000,539000000,1066000000,None,1055000000,None,-63000000,9000000,72000000,None,None,None,188000000,524000000,60000000,None,553000000,None,533000000,721000000,544000000
2024-09-30,USD,1564000000,4144000000,2580000000,2580000000,1026000000,1097000000,None,538000000,None,-49000000,18000000,67000000,None,None,None,191000000,1010000000,187000000,None,915000000,None,1029000000,1220000000,907000000
2024-12-31,USD,1675000000,4928000000,3253000000,3253000000,548000000,1109000000,338000000,1127000000,None,-53000000,11000000,64000000,None,None,None,217000000,523000000,71000000,None,452000000,None,543000000,760000000,447000000
2025-03-31,USD,1733000000,4840000000,3107000000,3107000000,769000000,941000000,None,964000000,None,-57000000,7000000,64000000,None,None,None,218000000,738000000,165000000,None,573000000,None,758000000,976000000,567000000
2025-06-30,USD,1456000000,4163000000,2707000000,2707000000,592000000,863000000,None,864000000,None,-62000000,5000000,67000000,None,None,None,222000000,513000000,69000000,None,444000000,None,580000000,802000000,509000000
2025-09-30,USD,1476000000,4133000000,2657000000,2657000000,621000000,855000000,None,855000000,None,-59000000,6000000,65000000,None,None,None,176000000,592000000,248000000,None,344000000,None,657000000,833000000,446000000
2025-12-31,USD,1465000000,4080000000,2615000000,2615000000,507000000,955000000,None,958000000,None,-54000000,6000000,60000000,None,None,None,189000000,436000000,45000000,None,391000000,None,496000000,685000000,499000000
