fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,16625594,None,None,None,None,3792625,2275714,None,None,None,-2156548,-10665396,None,None,None,None,75207000,75207000,None,None,None,None,None,None,None,None,None,13125479
2007-12-31,USD,28667000,None,None,None,None,-4187000,0,None,None,None,50384000,-32852000,None,None,None,None,32852000,32852000,None,None,None,None,None,None,None,None,None,33581000
2008-12-31,USD,17151000,None,None,None,None,None,0,None,None,None,None,-20556000,None,None,None,None,20776000,20776000,None,None,None,None,None,None,None,None,None,21356000
2009-12-31,USD,14832000,None,None,None,None,None,0,None,None,None,None,-18194000,None,None,None,None,17944000,17944000,None,None,None,None,None,None,None,None,None,19025000
2010-12-31,USD,28372000,None,None,None,None,None,0,None,None,None,None,-31682000,None,None,None,None,31682000,31682000,None,None,None,None,None,None,None,None,None,32527000
2011-12-31,USD,36745000,None,None,None,None,None,0,None,None,None,None,-39675000,None,None,None,None,39675000,39675000,None,None,None,None,None,None,None,None,None,40585000
2012-12-31,USD,37702000,None,None,None,None,None,0,None,None,None,None,-40825000,None,None,None,None,40825000,40825000,None,None,None,None,None,None,None,None,None,41539000
2013-12-31,USD,34253000,None,None,None,None,None,0,None,None,None,None,-37030000,None,None,None,None,37030000,37030000,None,None,None,None,None,None,None,None,None,37030000
2014-12-31,USD,36474000,None,None,None,None,None,0,None,None,None,None,-39042000,None,None,None,None,39042000,39042000,None,None,None,None,None,None,None,None,None,39043000
2015-12-31,USD,12126000,None,None,None,None,None,0,None,None,None,None,-14662000,None,None,None,None,14662000,14662000,None,None,None,None,None,None,None,None,None,14663000
2016-12-31,USD,1953992,None,None,None,None,None,0,None,None,None,None,-4600000,None,None,None,None,4600000,4600000,None,None,None,None,None,None,None,None,None,4600000
2017-12-31,USD,5701370,None,None,None,None,None,0,None,None,None,None,-8280000,None,None,None,None,8280000,8280000,None,None,None,None,None,None,None,None,None,8280000
2018-12-31,USD,14074000,None,None,None,None,None,0,None,None,None,None,-16330000,None,None,None,None,16330000,16330000,None,None,None,None,None,None,None,None,None,16330000
2019-12-31,USD,9856280,None,None,None,None,None,0,None,None,None,None,-12075000,None,None,None,None,12075000,12075000,None,None,None,None,None,None,None,None,None,12075000
2020-12-31,USD,10829462000,None,None,None,None,-2164590000,0,None,None,None,None,-5635000,None,None,None,None,5635000,5635000,None,None,None,None,None,None,None,None,None,5635000
2021-12-31,USD,4583330000,None,None,None,None,-2207113000,0,None,None,None,None,-11327500,None,None,None,None,11327500,11327500,None,None,None,None,None,None,None,None,None,11328000
2022-12-31,USD,9612471000,None,None,None,None,-2466415000,0,None,None,None,None,-25530000,None,None,None,None,25530000,25530000,None,None,None,None,None,None,None,None,None,25530000
2023-12-31,USD,16413372000,None,None,None,None,-1655187000,0,None,None,None,None,-16790000,None,None,None,None,16790000,16790000,None,None,None,None,None,None,None,None,None,18068559000
2024-12-31,USD,16062260,None,None,None,None,None,0,None,None,None,None,-17652500,None,None,None,None,17652500,17652500,None,None,None,None,None,None,None,None,None,18575409000
2025-12-31,USD,-1605008,None,None,None,None,None,0,None,None,None,None,-10407500,None,None,None,None,10407500,10407500,None,None,None,None,None,None,None,None,None,11306573
