fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
1996-09-30,USD,-400000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-900000
1996-12-31,USD,-300000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-100000
1997-03-31,USD,-1200000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-100000
1997-06-30,USD,-200000,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-100000
1997-09-30,USD,-200000,None,None,None,None,None,0,None,None,None,100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-200000
1997-12-31,USD,200000,None,None,None,None,-100000,0,None,None,None,-3800000,-200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,200000
1998-03-31,USD,-200000,None,None,None,None,-100000,0,None,None,None,400000,-200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,200000
1998-06-30,USD,-200000,None,None,None,None,-100000,200000,None,None,None,-500000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,200000
1998-09-30,USD,-800000,None,None,None,None,-100000,200000,None,None,None,-200000,1100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,200000
1998-12-31,USD,-800000,None,None,None,None,-100000,300000,None,None,None,-200000,1100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1100000
1999-03-31,USD,300000,None,None,None,None,-100000,0,None,None,None,None,-200000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-600000
1999-06-30,USD,-100000,None,None,None,None,-100000,0,None,None,None,None,100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300000
1999-09-30,USD,500000,None,None,None,None,-200000,22000,None,None,None,None,-300000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-100000
1999-12-31,USD,289000,None,None,None,None,-85000,22000,None,None,None,-60000,-412000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-336000
2000-03-31,USD,261000,None,None,None,None,-134000,263000,None,None,None,-214000,442000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-13000
2000-06-30,None,1153000,None,None,None,None,-132000,325000,None,None,None,-325000,-756000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,676000
2010-03-31,USD,21100000,None,None,None,None,26300000,4400000,None,-8100000,None,None,400000,None,None,None,None,None,None,None,None,None,None,None,None,1300000,None,None,-76900000
2010-06-30,USD,21100000,None,None,None,None,26300000,4400000,None,-8100000,None,-3500000,400000,None,None,None,None,None,None,None,None,None,None,None,None,1300000,None,None,-76900000
2010-09-30,USD,34400000,None,None,None,None,26000000,7000000,None,-13900000,None,-5800000,-1500000,None,None,None,None,None,None,None,None,None,None,None,None,1400000,None,None,21900000
2010-12-31,USD,21000000,None,None,None,None,27300000,8300000,None,5600000,None,-8300000,-4300000,None,None,None,None,None,None,None,None,None,None,1200000,None,1400000,None,None,1000000
2011-03-31,USD,88000000,None,None,None,None,26500000,17900000,None,13500000,None,-17900000,-1500000,None,None,None,None,None,None,None,None,None,None,1200000,None,1500000,None,None,2700000
2011-06-30,USD,-37600000,None,None,None,None,27200000,8100000,None,-3200000,None,-26300000,-96700000,None,None,None,None,None,None,None,None,None,None,None,None,1200000,None,None,11200000
2011-09-30,USD,73700000,None,None,None,None,26600000,13800000,None,-10500000,None,-4800000,71700000,None,None,None,None,None,None,None,None,None,None,None,None,900000,None,None,4500000
2011-12-31,None,24600000,None,None,None,None,30000000,17100000,None,1500000,None,-273600000,106000000,None,None,None,None,None,None,None,None,None,None,None,None,600000,None,None,5600000
2012-03-31,USD,78600000,None,None,None,None,30600000,19500000,None,10100000,None,-19500000,12200000,None,None,None,None,None,None,None,None,None,None,None,None,1000000,None,None,8600000
2012-06-30,USD,-37900000,None,None,None,None,28100000,14400000,None,-19800000,None,-9800000,146300000,None,None,None,None,None,None,None,None,None,None,None,None,1600000,None,None,-2200000
2012-09-30,USD,46400000,None,None,None,None,28900000,18100000,None,-13600000,None,-26900000,25600000,None,None,None,None,None,None,None,None,None,None,None,None,1900000,None,None,19200000
2012-12-31,USD,40600000,None,None,None,None,26900000,9000000,None,-8200000,None,-27200000,-1300000,None,None,None,None,None,None,None,None,None,None,None,None,1900000,None,None,9200000
2013-03-31,USD,95400000,None,None,None,None,28500000,18600000,None,28800000,None,-17900000,-4900000,None,None,None,None,None,None,None,None,None,None,None,None,1700000,None,None,23900000
2013-06-30,USD,-27300000,None,None,None,None,27500000,7800000,None,-12800000,None,-12200000,-147100000,None,None,None,None,None,None,None,None,None,None,None,None,1500000,None,None,13600000
2013-09-30,USD,36400000,None,None,None,None,26400000,11400000,None,-7900000,None,-41400000,-125900000,None,None,None,None,None,None,None,None,None,None,None,None,2000000,None,None,-52500000
2013-12-31,USD,84300000,None,None,None,None,26700000,12400000,None,-13200000,None,-90000000,-6500000,None,None,None,None,None,None,None,None,None,None,None,None,1800000,None,None,28600000
2014-03-31,USD,97400000,None,None,None,None,27900000,20600000,None,22600000,None,-20200000,69200000,None,None,None,None,None,None,None,None,None,None,None,None,1700000,None,None,39900000
2014-06-30,USD,6400000,None,None,None,None,28600000,8700000,None,-19300000,None,-36400000,1600000,None,None,None,None,None,None,None,None,None,None,None,None,1600000,None,None,12000000
2014-09-30,USD,72100000,None,None,None,None,28300000,12500000,None,1100000,None,-12500000,-5000000,None,None,None,None,None,None,None,None,None,None,None,None,1100000,None,None,37100000
2014-12-31,USD,88500000,None,None,None,None,28000000,10900000,None,-7600000,None,-39500000,-8800000,None,None,None,None,None,None,None,None,None,None,None,None,2100000,None,None,2200000
2015-03-31,USD,78900000,None,None,None,None,27300000,16700000,None,10600000,None,-88900000,-5200000,None,None,None,None,None,None,None,None,None,None,None,None,1600000,None,None,42200000
2015-06-30,USD,7900000,None,None,None,None,28200000,7700000,None,-3800000,None,-6100000,-44600000,None,None,None,None,None,None,None,None,None,None,-40000000,None,1900000,None,None,21200000
2015-09-30,USD,59100000,None,None,None,None,28400000,9000000,None,-100000,None,-5500000,-4000000,None,None,None,None,None,None,None,None,None,None,None,None,1900000,None,None,22600000
2015-12-31,USD,83200000,None,None,None,None,29500000,9700000,None,9100000,None,-8900000,-9800000,None,None,None,None,None,None,None,None,None,None,None,None,2000000,None,None,24300000
2016-03-31,USD,68800000,None,None,None,None,29300000,25700000,None,32500000,None,-24700000,2100000,None,None,None,None,None,None,None,None,None,None,None,None,1700000,None,None,900000
2016-06-30,USD,19600000,None,None,None,None,29000000,12000000,None,-17400000,None,-225500000,-94100000,None,None,None,None,None,None,None,None,None,None,None,None,2300000,None,None,18900000
2016-09-30,USD,39400000,None,None,None,None,24300000,16900000,None,1100000,None,-15200000,300000,None,None,None,None,None,None,None,None,None,None,None,None,3700000,None,None,24600000
2016-12-31,USD,63100000,None,None,None,None,25800000,15100000,None,11200000,None,-15100000,182400000,None,None,None,None,None,None,None,None,None,None,None,None,3800000,None,None,3200000
2017-03-31,USD,73000000,None,None,None,None,26300000,10500000,None,27600000,None,-8200000,-8700000,None,None,None,None,4400000,4400000,None,None,None,None,-388800000,None,3600000,None,None,27400000
2017-06-30,USD,37000000,None,None,None,None,22500000,6900000,None,-28000000,None,-6700000,-9000000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5400000,None,None,26500000
2017-09-30,USD,23500000,None,None,None,None,21100000,9000000,None,-1300000,None,-7400000,-8000000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5400000,None,None,29800000
2017-12-31,USD,61400000,None,None,None,None,21700000,9200000,None,3300000,None,-55500000,-303200000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5100000,None,None,81600000
2018-03-31,USD,106600000,None,None,None,None,24400000,15600000,None,37500000,None,-139200000,11400000,None,None,None,None,5800000,5800000,None,None,None,None,201900000,None,4600000,None,None,-61900000
2018-06-30,USD,16200000,None,None,None,None,24600000,11100000,None,-40700000,None,-7600000,-19700000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,6000000,None,None,-600000
2018-09-30,USD,58900000,None,None,None,None,23900000,6500000,None,1000000,None,-8500000,-8000000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5800000,None,None,-37500000
2018-12-31,USD,70200000,None,None,None,None,21900000,8900000,None,-13700000,None,1400000,-9200000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5500000,None,None,25100000
2019-03-31,USD,112800000,None,None,None,None,21900000,18400000,None,28700000,None,-38600000,-79800000,None,None,None,None,5800000,5800000,None,None,None,None,-7900000,None,5300000,None,None,47300000
2019-06-30,USD,19000000,None,None,None,None,21000000,5900000,None,-33500000,None,-29400000,-10600000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,6900000,None,None,46700000
2019-09-30,USD,67300000,None,None,None,None,21700000,7300000,None,3500000,None,-8200000,-5200000,None,None,None,None,5800000,5800000,None,None,None,None,None,None,5900000,None,None,56700000
2019-12-31,USD,88400000,None,None,None,None,21600000,12300000,None,-4400000,None,-11400000,-122700000,None,None,None,None,5800000,5800000,None,None,None,None,-20000000,None,5900000,None,None,48400000
2020-03-31,USD,123900000,None,None,None,None,22300000,15900000,None,34500000,None,-74100000,253400000,None,None,None,None,9800000,9800000,None,None,None,None,-80700000,None,8200000,None,None,28600000
2020-06-30,USD,47600000,None,None,None,None,21700000,8500000,None,-29500000,None,-7600000,-263000000,None,None,None,None,9600000,9600000,None,None,None,None,6300000,None,13300000,None,None,35800000
2020-09-30,USD,66200000,None,None,None,None,22300000,6800000,None,-4500000,None,100000,-99200000,None,None,None,None,9600000,9600000,None,None,None,None,-7800000,None,7400000,None,None,45400000
2020-12-31,USD,82500000,None,None,None,None,23000000,13000000,None,34500000,None,-115000000,-47400000,None,None,None,None,9600000,9600000,None,None,None,None,-44300000,None,15900000,None,None,37400000
2021-03-31,USD,71300000,None,None,None,None,23500000,9200000,None,-19900000,None,-8100000,-9400000,None,None,None,None,10800000,10800000,None,None,None,None,-900000,None,14800000,None,None,50000000
2021-06-30,USD,73700000,None,None,None,None,23100000,4800000,None,-10800000,None,3700000,3800000,None,None,None,None,10800000,10800000,None,None,None,None,18500000,None,12200000,None,None,73200000
2021-09-30,USD,100800000,None,None,None,None,22800000,7600000,None,-28000000,None,-2100000,-7500000,None,None,None,None,11000000,11000000,None,None,None,None,22600000,None,11300000,None,None,64100000
2021-12-31,USD,-22200000,None,None,None,None,8100000,1700000,None,-20800000,None,-15400000,-343100000,None,None,None,None,3800000,3800000,None,None,None,None,526500000,None,13100000,None,None,-66600000
2022-03-31,USD,-53900000,None,None,None,None,5300000,800000,None,-39600000,None,35500000,-5200000,None,None,None,None,3800000,3800000,None,None,None,None,500000,None,3900000,None,None,30200000
2022-06-30,USD,41900000,None,None,None,None,4000000,1200000,None,-19300000,None,-100000,-4100000,None,None,None,None,3800000,3800000,None,None,None,None,1800000,None,3800000,None,None,36400000
