fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,-22475000,None,None,None,None,25868000,32417000,None,48249000,None,-208471000,365865000,None,None,None,None,None,None,None,None,None,None,None,None,39137000,None,None,-206891000
2007-12-31,USD,-252476000,None,None,None,None,27459000,32415000,None,19535000,None,405166000,-10190000,None,None,None,None,None,None,None,None,None,None,None,None,59407000,None,None,-391279000
2008-12-31,USD,-226482000,None,None,None,None,32196000,32180000,None,-3152000,None,-360650000,620738000,None,None,None,None,None,None,None,None,None,None,None,None,63012000,None,None,-459851000
2009-12-31,USD,-427586000,None,None,None,None,30107000,23496000,None,9524000,None,-508732000,999006000,None,None,None,None,290557000,290557000,None,None,None,None,290557000,None,86722000,None,None,-642178000
2010-12-31,USD,-635442000,None,None,None,None,30459000,38054000,-2923000,6191000,None,7301000,425057000,None,None,None,None,0,0,None,None,None,None,33434000,None,97676000,-203461000,-377000,-754626000
2011-12-31,USD,143735000,None,None,None,None,35041000,94595000,-170606000,-111388000,None,212412000,-124238000,None,None,None,None,0,0,None,None,None,None,124862000,None,126751000,232123000,214000,41179000
2012-12-31,USD,267841000,None,None,None,None,38191000,71140000,39912000,-29925000,None,-425817000,172204000,None,None,None,None,0,0,None,None,None,None,191721000,None,114285000,14087000,-141000,-51135000
2013-12-31,USD,-51570000,None,None,None,None,48365000,51393000,53363000,7142000,None,-54130000,180884000,None,None,None,None,0,0,None,None,None,None,265878000,None,127303000,79892000,4708000,-687550000
2014-12-31,USD,-513199000,None,None,None,None,63257000,51201000,7428000,-16469000,None,73959000,497376000,None,None,None,None,0,0,None,None,None,None,274615000,None,177542000,55960000,-2176000,-742745000
2015-12-31,USD,-365432000,None,None,None,None,62343000,45302000,-104847000,-23146000,None,268856000,188919000,None,None,None,None,0,0,None,None,None,None,185592000,None,231025000,89509000,-2834000,-588181000
2016-12-31,USD,236103000,None,None,None,None,61398000,56563000,-33027000,-16450000,None,104469000,133271000,None,None,None,None,0,0,None,None,None,None,68230000,None,237705000,469177000,-4666000,-84031000
2017-12-31,USD,844942000,None,None,None,None,61397000,259421000,-71759000,-44984000,None,-437681000,68404000,None,None,None,None,0,0,None,None,None,None,344840000,None,290736000,481467000,5802000,91635000
2018-12-31,USD,1270286000,None,None,None,None,72420000,95524000,-108152000,-31965000,None,-202158000,-71219000,None,None,None,None,20840000,20840000,None,None,None,None,-350043000,None,325047000,990727000,-6182000,2087103000
2019-12-31,USD,1569330000,None,None,None,None,106941000,75451000,-225587000,-64047000,None,-1235318000,126773000,None,None,None,None,10046000,10046000,None,None,None,None,-192015000,None,360489000,460785000,None,1176810000
2020-12-31,USD,3253505000,None,None,None,None,109515000,259800000,-223444000,-132014000,None,99388000,-505281000,None,None,None,None,264946000,264946000,None,None,None,None,-739407000,None,429461000,2847612000,None,2711647000
2021-12-31,USD,2643500000,None,None,None,None,125600000,235000000,-274700000,-92800000,None,-340900000,-1478000000,None,None,None,None,102000000,102000000,None,None,None,None,-1561300000,None,441400000,824600000,None,2342100000
2022-12-31,USD,4129900000,None,None,None,None,148300000,204700000,-358600000,-136400000,None,-321100000,-67700000,None,None,None,None,None,None,None,None,None,None,-172000000,None,491300000,3741100000,None,3322000000
2023-12-31,USD,3537300000,None,None,None,None,181300000,258400000,None,-322900000,None,-3141700000,-562200000,None,None,None,None,None,None,None,None,None,None,-427600000,None,581200000,None,None,3619600000
2024-12-31,USD,-492600000,None,None,None,None,207200000,297700000,None,-517300000,None,-3770000000,-1494900000,None,None,None,None,None,None,None,None,None,None,-1177100000,None,698500000,None,None,-535600000
2025-12-31,USD,3631400000,None,None,None,None,207200000,437600000,None,-524200000,None,-945400000,-2261300000,None,None,None,None,None,None,None,None,None,None,-2017400000,None,685900000,None,None,3953200000
