fiscalDateEnding,reportedEPS
1996-12-31,-0.67
1997-12-31,-0.4
1998-12-31,-0.64
1999-12-31,-0.8
2000-12-31,-0.59
2001-12-31,-0.64
2002-12-31,-1.41
2003-12-31,-2.33
2004-12-31,-2.11
2005-12-31,-2.28
2006-12-31,-1.87
2007-12-31,-3.03
2008-12-31,-3.27
2009-12-31,-3.72
2010-12-31,-3.77
2011-12-31,0.04
2012-12-31,0.13
2013-12-31,-0.72
2014-12-31,-3.14
2015-12-31,-1.33
2016-12-31,0.84
2017-12-31,1.94
2018-12-31,4.09
2019-12-31,5.33
2020-12-31,10.32
2021-12-31,13.02
2022-12-31,14.89
2023-12-31,15.22
2024-12-31,0.29
2025-12-31,18.41
