fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,992600000,447700000,216900000,216900000,120900000,90300000,544900000,None,None,46629000,46629000,339100000,None,None,None,19600000,None,532300000,136300000,59100000,None,None,2000000,396000000,None,None,None,None,372500000,59010000,None,460328000,None,342200000,200000,4130400
2006-03-31,USD,1279540000,364183000,39769000,39769000,154323000,139752000,915357000,None,None,46629000,46629000,609693000,None,None,None,30339000,None,799624000,170062000,76753000,None,None,5044000,629562000,None,None,None,None,575491000,67920000,None,479916000,None,353401000,211000,4378400
2006-06-30,USD,1338800000,420700000,57700000,57700000,175300000,160200000,918100000,None,None,45800000,45800000,612200000,None,None,None,27500000,None,852100000,225700000,106600000,None,None,5044000,626400000,None,None,None,None,574244000,93711000,None,486756000,None,375100000,200000,4343600
2006-09-30,USD,1338800000,420700000,57700000,57700000,175300000,160200000,918100000,None,None,45800000,45800000,612200000,None,None,None,None,None,852100000,225700000,None,None,None,None,626400000,None,None,None,None,574200000,None,None,None,None,375100000,None,4300000
2006-12-31,USD,1271900000,347700000,10700000,10700000,187900000,116100000,924200000,None,None,40500000,40500000,614600000,None,None,None,33000000,None,761000000,187100000,79700000,None,None,710000,573900000,None,None,None,None,517710000,84187000,None,510913000,None,413600000,200000,4242800
2007-03-31,USD,1308400000,370100000,4900000,4900000,191300000,135000000,938300000,None,None,44500000,44500000,616400000,None,None,None,38900000,None,796500000,199100000,98000000,None,None,940000,597400000,None,None,None,None,541540000,76492000,None,511878000,None,420100000,200000,4192400
2007-06-30,USD,1300500000,359200000,7500000,7500000,170300000,145500000,941300000,None,None,43100000,43100000,616400000,None,None,1600000,35900000,None,765100000,212300000,101800000,None,None,934000,552800000,None,None,None,None,497234000,86586000,None,535350000,None,441400000,200000,4176200
2007-09-30,USD,1343100000,410900000,75100000,75100000,137700000,159000000,932200000,None,None,43900000,43900000,616400000,None,None,1600000,37500000,None,803400000,281800000,130200000,None,None,22312000,521600000,None,None,None,None,497012000,105849000,None,539696000,None,462400000,200000,4000000
2007-12-31,USD,1276200000,347600000,26400000,26400000,152900000,127600000,928600000,None,None,43200000,43200000,616400000,None,None,3400000,40700000,None,730300000,206000000,105400000,None,None,920000,524300000,None,None,None,None,475120000,76631000,None,545981000,None,469600000,200000,3880400
2008-03-31,USD,1321300000,395900000,35700000,35700000,158500000,152800000,925400000,None,None,42700000,42700000,616400000,None,None,3400000,45500000,None,756900000,232900000,121700000,None,None,4163000,524000000,None,None,None,None,478063000,82825000,None,564409000,None,484500000,200000,3888000
