fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,1522901000,424773000,8821000,8821000,11138000,307313000,1098128000,1078706000,None,None,None,None,None,None,None,108639000,None,662430000,267908000,167934000,None,None,47400000,394522000,None,47400000,None,None,94800000,22235000,None,860471000,None,900260000,None,158245000
2006-06-30,USD,1544524000,420191000,9210000,9210000,None,325305000,1124333000,1107133000,None,None,None,None,None,None,None,85676000,None,822632000,289594000,176994000,None,None,40000000,533038000,None,177000000,None,None,217000000,65434000,None,721892000,None,None,None,154619000
2006-09-30,USD,1710810000,439296000,18076000,18076000,None,343473000,1271514000,1256103000,None,None,None,None,None,None,None,77747000,None,1007700000,478296000,177251000,None,None,214000000,529404000,None,166000000,None,None,380000000,81011000,None,703110000,None,None,None,148680000
2006-12-31,USD,1770057000,471243000,7371000,7371000,13921000,358075000,1298814000,1283551000,None,None,None,None,None,None,None,91876000,None,1010320000,478730000,170672000,None,None,214000000,531590000,None,182400000,None,None,396400000,34852000,None,759737000,-454655000,1035804000,1671000,142969000
2007-03-31,USD,1773386000,429425000,9484000,9484000,None,329751000,1343961000,1328915000,None,None,None,None,None,None,None,90190000,None,1084873000,517320000,175162000,None,None,164000000,567553000,None,285000000,None,None,449000000,142407000,None,688513000,None,None,None,146474000
2007-06-30,USD,1831871000,423237000,6174000,6174000,None,351001000,1408634000,1393871000,None,None,None,None,None,None,None,66062000,None,1275375000,515205000,180068000,None,None,234000000,760170000,None,469500000,None,None,703500000,86739000,None,556496000,None,None,None,142030000
2007-09-30,USD,1826152000,411529000,4113000,4113000,None,359220000,1414623000,1399680000,None,None,None,None,None,None,None,48196000,None,1466877000,535696000,202968000,None,None,234000000,931181000,None,623200000,None,None,857200000,76929000,None,359275000,None,None,None,133659000
2007-12-31,USD,1862746000,488894000,14957000,14957000,15445000,330202000,1373852000,1358723000,None,None,None,None,None,None,None,128290000,None,1519549000,524432000,189987000,None,None,234000000,995117000,None,679100000,None,None,913100000,50405000,None,343197000,-1020645000,1192628000,1671000,124657000
2008-03-31,USD,1858069000,471657000,16218000,16218000,81805000,340420000,1386412000,1375520000,None,None,None,None,None,None,None,115019000,None,1486872000,456810000,189164000,None,None,164000000,1030062000,None,701200000,None,None,865200000,83607000,None,371197000,None,None,None,127914000
2008-06-30,USD,1859815000,466349000,1260000,1260000,57030000,382121000,1393466000,1382394000,None,None,None,None,None,None,None,82968000,None,1433560000,502821000,188325000,None,None,209000000,930739000,None,615700000,None,None,824700000,105496000,None,426255000,None,None,None,128476000
