date,dividend
1987-02-19,0.009375
1987-05-11,0.0095
1987-08-18,0.0095
1987-12-04,0.0095
1988-02-17,0.0095
1988-05-10,0.0095
1988-09-01,0.0095
1988-11-14,0.0095
1989-02-14,0.0095
1989-05-15,0.0095
1989-08-21,0.0095
1989-11-13,0.0095
1990-02-12,0.0095
1990-11-09,0.00925
1992-02-10,0.00925
2003-07-16,0.0325
2004-01-21,0.035
2004-07-16,0.0425
2005-01-19,0.0625
2005-07-20,0.08
2005-12-28,0.0875
2006-03-28,0.0525
2006-06-28,0.0625
2006-09-27,0.07
2006-12-26,0.08
2007-04-03,0.09
2007-07-10,0.105
2007-10-10,0.125
2007-12-24,0.14
2008-04-02,1.5
2008-06-30,0.15
2008-10-08,0.165
2008-12-24,0.0925
2009-03-31,0.2
2009-06-30,0.215
2009-09-29,0.23
2009-12-30,0.24
2010-03-30,0.25
2010-06-29,0.25
2010-09-29,0.25
2010-12-13,1.25
2011-03-30,0.1
2011-06-29,0.1
2011-09-28,0.1
2012-01-03,0.25
2012-04-03,0.25
2012-07-03,0.25
2012-10-03,0.25
2012-12-10,1.25
2013-03-28,0.25
2013-06-28,0.25
2013-09-30,0.25
2013-12-31,0.25
2014-04-01,0.25
2014-06-30,0.25
2014-09-30,0.25
2014-12-30,0.25
2015-03-31,0.25
2015-06-30,0.25
2015-09-29,0.25
2015-12-29,0.25
2016-03-29,0.25
2016-07-05,0.25
2016-10-04,0.25
2017-01-03,0.25
2017-04-04,0.25
2017-07-03,0.25
2017-10-04,0.25
2018-01-03,0.25
2018-04-04,0.25
2018-07-03,0.25
2018-10-03,0.25
2019-01-02,0.25
2019-04-03,0.25
2019-07-01,0.25
2019-10-02,0.25
2019-12-31,0.25
2020-04-01,0.25
2020-07-01,0.25
2020-09-30,0.25
2020-12-30,0.25
2021-03-31,0.25
2021-07-07,0.25
2021-10-06,0.25
2022-01-05,0.25
2022-04-06,0.25
2022-07-06,0.25
2022-10-05,0.25
2023-01-04,0.25
2023-04-05,0.25
2023-07-05,0.25
2023-10-04,0.25
2024-01-03,0.25
2024-04-03,0.25
2024-07-03,0.25
2024-10-03,0.25
2025-01-02,0.25
2025-04-03,0.25
2025-07-03,0.25
2025-10-02,0.25
2025-12-31,0.25
2026-04-02,0.25
