fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-18,0.22,0.22,0,0,pre-market
1996-06-30,1996-07-18,0.3,0.29,0.01,3.4483,pre-market
1996-09-30,1996-10-18,0.31,0.32,-0.01,-3.125,pre-market
1996-12-31,1997-01-23,0.3,0.29,0.01,3.4483,pre-market
1997-03-31,1997-04-17,0.25,0.25,0,0,pre-market
1997-06-30,1997-07-17,0.32,0.32,0,0,pre-market
1997-09-30,1997-10-17,0.32,0.33,-0.01,-3.0303,pre-market
1997-12-31,1998-01-22,0.29,0.3,-0.01,-3.3333,pre-market
1998-03-31,1998-04-17,0.26,0.26,0,0,pre-market
1998-06-30,1998-07-20,0.33,0.33,0,0,pre-market
1998-09-30,1998-10-19,0.35,0.34,0.01,2.9412,pre-market
1998-12-31,1999-01-26,0.32,0.32,0,0,pre-market
1999-03-31,1999-04-22,0.3,0.29,0.01,3.4483,pre-market
1999-06-30,1999-07-22,0.37,0.37,0,0,pre-market
1999-09-30,1999-10-21,0.39,0.39,0,0,pre-market
1999-12-31,2000-01-26,0.35,0.36,-0.01,-2.7778,pre-market
2000-03-31,2000-04-20,0.33,0.32,0.01,3.125,pre-market
2000-06-30,2000-07-25,0.39,0.4,-0.01,-2.5,pre-market
2000-09-30,2000-10-19,0.41,0.41,0,0,pre-market
2000-12-31,2001-01-24,0.34,0.36,-0.02,-5.5556,pre-market
2001-03-31,2001-04-19,0.29,0.3,-0.01,-3.3333,pre-market
2001-06-30,2001-07-24,0.34,0.35,-0.01,-2.8571,pre-market
2001-09-30,2001-10-18,0.39,0.39,0,0,pre-market
2001-12-31,2002-01-24,0.34,0.34,0,0,pre-market
2002-03-31,2002-04-18,0.31,0.29,0.02,6.8966,pre-market
2002-06-30,2002-07-22,0.39,0.38,0.01,2.6316,pre-market
2002-09-30,2002-10-22,0.38,0.38,0,0,pre-market
2002-12-31,2003-01-23,0.25,0.25,0,0,pre-market
2003-03-31,2003-04-28,0.29,0.28,0.01,3.5714,pre-market
2003-06-30,2003-07-29,0.37,0.37,0,0,pre-market
2003-09-30,2003-10-22,0.43,0.41,0.02,4.878,pre-market
2003-12-31,2004-01-26,0.35,0.35,0,0,post-market
2004-03-31,2004-04-27,0.4,0.4,0,0,post-market
2004-06-30,2004-07-22,0.47,0.47,0,0,pre-market
2004-09-30,2004-10-19,0.61,0.61,0,0,pre-market
2004-12-31,2005-01-28,0.45,0.46,-0.01,-2.1739,pre-market
2005-03-31,2005-04-21,0.43,0.43,0,0,pre-market
2005-06-30,2005-07-21,0.51,0.48,0.03,6.25,pre-market
2005-09-30,2005-10-20,0.58,0.57,0.01,1.7544,pre-market
2005-12-31,2006-01-24,0.48,0.48,0,0,pre-market
2006-03-31,2006-04-21,0.49,0.49,0,0,pre-market
2006-06-30,2006-07-25,0.59,0.59,0,0,pre-market
2006-09-30,2006-10-19,0.69,0.68,0.01,1.4706,pre-market
2006-12-31,2007-01-24,0.61,0.61,0,0,pre-market
2007-03-31,2007-04-20,0.62,0.62,0,0,pre-market
2007-06-30,2007-07-24,0.71,0.71,0,0,pre-market
2007-09-30,2007-10-19,0.83,0.83,0,0,pre-market
2007-12-31,2008-01-28,0.73,0.71,0.02,2.8169,pre-market
2008-03-31,2008-04-22,0.81,0.7,0.11,15.7143,pre-market
2008-06-30,2008-07-23,0.94,0.86,0.08,9.3023,pre-market
