fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,93228000,53285000,9357000,9357000,10743000,15724000,39943000,4610000,None,11513000,11513000,22906000,None,None,None,17461000,None,21345000,14684000,4490000,None,None,3000000,6661000,None,3000000,None,None,3000000,9761000,None,71883000,-668000,-110009000,352000,3114800
2007-12-31,USD,98853000,54311000,17889000,17889000,14983000,17171000,44542000,4465000,None,10640000,10640000,29028000,None,None,None,4268000,None,24716000,16341000,5611000,None,None,2169000,8375000,None,5578000,None,None,7747000,7028000,None,74137000,-668000,-111363000,355000,3140600
2008-12-31,USD,81271000,43464000,13698000,13698000,11901000,17559000,37807000,3221000,None,8955000,8955000,24827000,None,None,None,306000,None,14553000,11215000,4665000,None,None,1361000,3338000,None,59000,None,None,1420000,4173000,None,66718000,-3264000,-109690000,358000,3135400
2009-12-31,USD,107231000,45377000,16588000,16588000,14406000,16632000,61854000,3545000,None,22405000,22405000,32108000,None,None,None,2822000,None,31974000,12259000,4856000,None,None,13000,19715000,None,13308000,None,None,13321000,6586000,None,75257000,-5668000,-102457000,360000,2994600
2010-12-31,USD,124797000,50976000,19704000,19704000,15832000,17589000,73821000,3146000,None,23184000,23184000,33416000,None,None,None,5441000,None,34549000,11296000,4921000,None,None,4000,23253000,None,18009000,None,None,18013000,5342000,None,90248000,-10668000,-83442000,361000,2940500
2011-12-31,USD,126634000,57563000,17916000,17916000,18160000,17579000,69071000,3086000,None,23636000,23636000,34209000,None,None,0,3908000,None,31135000,9559000,4959000,None,None,16300000,21576000,None,16300000,None,None,16300000,-12183000,4907000,95499000,-10668000,-79630000,362000,29819000
2012-12-31,USD,133484000,58972000,20681000,20681000,17762000,18976000,74512000,4551000,None,22501000,22501000,36200000,None,None,0,1553000,None,29271000,9901000,4680000,None,None,12950000,19370000,None,12950000,None,None,12950000,-8211000,6143000,104213000,-10668000,-77260000,370000,29793000
2013-12-31,USD,135460000,60750000,25771000,25771000,15777000,17655000,74710000,4375000,None,20298000,20298000,36605000,None,None,0,1547000,None,40975000,16085000,4682000,None,None,5000000,24890000,None,19750000,None,None,24750000,5664000,None,94485000,-10668000,-95039000,390000,3191400
2014-12-31,USD,135916000,50806000,14134000,14134000,20531000,20883000,85110000,5190000,None,22405000,22405000,39822000,None,None,0,6257000,None,40448000,18099000,6294000,None,None,5000000,22349000,None,16450000,5000000,None,21450000,5596000,None,95468000,-10668000,-92684000,397000,3323700
2015-12-31,USD,120217000,50549000,6744000,6744000,22343000,21420000,69668000,5902000,None,22095000,22095000,40357000,None,None,0,42000,None,42619000,19409000,8782000,None,None,2364000,23210000,None,16450000,2364000,None,18900000,7135000,2985000,77598000,-10668000,-111723000,416000,3359300
2016-12-31,USD,107765000,45472000,5596000,5596000,19955000,19921000,62293000,4296000,None,18680000,18680000,38032000,None,None,0,19921000,None,35569000,14601000,6196000,None,None,2372000,20968000,None,11374000,2372000,None,13746000,5310000,3177000,72196000,-10668000,-116030000,418000,3421200
2017-12-31,USD,109354000,47535000,5733000,5733000,21353000,17091000,61819000,4140000,None,17204000,17204000,39969000,None,37000,0,12113000,None,28454000,14041000,4410000,None,None,2765000,14413000,None,8983000,2765000,None,11748000,6479000,1466000,80900000,-10668000,-116967000,419000,3475300
2018-12-31,USD,168073000,54723000,8173000,8173000,25087000,21463000,113350000,5898000,None,45764000,45764000,57304000,None,None,None,3109000,None,85889000,21506000,7359000,None,None,1999000,64383000,None,58796000,1999000,None,60795000,6927000,3286000,82184000,-10668000,-119889000,436000,3645300
2019-12-31,USD,164870000,53572000,8335000,8335000,22061000,20704000,111298000,4776000,None,38405000,38405000,57381000,None,None,None,2472000,None,83176000,25312000,5339000,None,None,9324000,57864000,10648000,46917000,6900000,None,64465000,6091000,8973000,81694000,-10668000,-124576000,438000,3781358
2020-12-31,USD,156254000,51700000,8317000,8317000,22262000,17766000,104554000,3960000,None,33151000,33151000,58590000,None,None,None,3355000,None,79573000,21053000,5972000,None,None,3832000,58520000,9592000,46286000,1721000,None,57599000,7192000,2854000,76681000,-10668000,-132386000,444000,3864000
2021-12-31,USD,162344000,61583000,7821000,7821000,27587000,21834000,100761000,3415000,None,27385000,27385000,57689000,None,None,None,4341000,None,78943000,25316000,4911000,None,None,5377000,53627000,8630000,45095000,3235000,None,56960000,10538000,6974000,83401000,None,-132674000,452000,4034300
2022-12-31,USD,145360000,51124000,4508000,4508000,26439000,16705000,94236000,3366000,None,21014000,21014000,56260000,None,None,None,3472000,None,73140000,23249000,6447000,None,None,5946000,49891000,7417000,43013000,3811000,None,54241000,7486000,6288000,72220000,None,-142190000,454000,4141300
2023-12-31,USD,137366000,49038000,4283000,4283000,24716000,16099000,88328000,None,None,16036000,16036000,57065000,None,None,None,3940000,None,64292000,26542000,5554000,None,None,7275000,37750000,6210000,30704000,5859000,None,42773000,13713000,1476000,73074000,None,-145605000,434000,4242000
2024-12-31,USD,126644000,45117000,4108000,4108000,23245000,14866000,81527000,None,None,11132000,11132000,56324000,None,None,None,2898000,None,63304000,54958000,4787000,None,None,38114000,8346000,7539000,None,36956000,None,44495000,8251000,1255000,63340000,None,-158010000,441000,4353800
2025-12-31,USD,80071000,48225000,8614000,8614000,20805000,16043000,31846000,None,None,7639000,7639000,9559000,None,None,None,2763000,None,66337000,21960000,3652000,None,None,1525000,44377000,8407000,35870000,None,None,44277000,16783000,1308000,13734000,None,-214710000,447000,4439100
