fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,8356000,None,None,None,None,3337000,2386000,None,1922000,None,-3781000,-5286000,None,None,None,None,None,None,None,None,None,None,None,None,2106000,None,None,-2341000
2007-12-31,USD,12055000,None,None,None,None,3474000,1452000,None,-950000,None,-6552000,3030000,None,None,None,None,None,None,None,None,None,None,None,None,2400000,None,None,-1354000
2008-12-31,USD,9202000,None,None,None,None,3096000,1308000,None,511000,None,-2628000,-7955000,None,None,None,None,None,None,None,None,None,None,-2596000,None,2012000,None,None,1673000
2009-12-31,USD,16509000,None,None,None,None,3048000,1376000,None,-41000,None,-22300000,9785000,None,None,None,None,19033000,19033000,None,None,None,None,-2404000,None,2514000,None,None,7233000
2010-12-31,USD,12293000,None,None,None,None,3560000,844000,None,-1238000,None,-8346000,-31000,None,None,None,None,10068000,10068000,None,None,None,None,-5000000,None,2756000,None,None,19015000
2011-12-31,USD,6348000,None,None,None,None,4022000,1506000,159000,-1705000,None,-6899000,-1141000,None,None,None,None,4433000,4433000,None,None,None,None,-5000000,None,2863000,-1788000,-97000,3812000
2012-12-31,USD,8062000,None,None,None,None,4206000,1831000,229000,1174000,None,-4676000,-1063000,None,None,None,None,0,0,None,None,None,None,2287000,None,3321000,2765000,442000,2370000
2013-12-31,USD,4060000,None,None,None,None,3989000,1679000,-584000,1921000,None,171000,68000,None,None,None,None,0,0,None,None,None,None,3621000,None,2670000,5090000,791000,-1830000
2014-12-31,USD,4351000,None,None,None,None,3878000,2005000,-1105000,-3056000,None,-13517000,-1234000,None,None,None,None,0,0,None,None,None,None,2066000,None,2156000,-11637000,-1237000,2355000
2015-12-31,USD,705000,None,None,None,None,4573000,2978000,-585000,-1223000,None,-7517000,-540000,None,None,None,None,0,0,None,None,None,None,2042000,None,2755000,-7390000,-38000,-19039000
2016-12-31,USD,5383000,None,None,None,None,4274000,1479000,-92000,1248000,None,-62000,-4868000,None,None,None,None,0,0,None,None,None,None,182000,None,3497000,-1148000,-1601000,-4307000
2017-12-31,USD,1057000,None,None,None,None,3801000,890000,94000,-548000,None,-917000,-1792000,None,None,None,None,0,0,None,None,None,None,160000,None,3500000,137000,1789000,-865000
2018-12-31,USD,2344000,None,None,None,None,7882000,986000,-2916000,2554000,None,-53256000,53053000,None,None,None,None,None,None,None,None,None,None,4557000,None,3044000,2440000,299000,-3462000
2019-12-31,USD,8047000,None,None,None,None,7733000,1216000,468000,3260000,None,-229000,-7626000,None,None,None,None,221000,221000,None,None,None,None,-221000,None,3034000,192000,None,-4687000
2020-12-31,USD,9331000,None,None,None,None,7632000,1152000,3105000,413000,None,-1402000,-7967000,None,None,None,None,None,None,None,None,None,None,-1142000,None,3647000,-38000,None,-7810000
2021-12-31,USD,1262000,None,None,None,None,7621000,1345000,-4294000,-5861000,None,-1345000,-252000,None,None,None,None,200000,200000,None,None,None,None,-3514000,None,4169000,-335000,None,-288000
2022-12-31,USD,1152000,None,None,None,None,7575000,1590000,4780000,252000,None,-1590000,-2837000,None,None,None,None,1628000,1628000,None,None,None,None,-1628000,None,4411000,-3275000,None,-9516000
2023-12-31,USD,14028000,None,None,None,None,6998000,2311000,None,1524000,None,-1799000,-12134000,None,None,None,None,None,None,None,None,None,None,-2523000,None,5000000,None,None,-3415000
2024-12-31,USD,1440000,None,None,None,None,7157000,3263000,None,-64000,None,-1344000,-131000,None,None,None,None,None,None,None,None,None,None,-577000,None,4340000,None,None,-12405000
2025-12-31,USD,6729000,None,None,None,None,-4926000,1114000,None,2947000,None,-1863000,-1291000,None,None,None,None,None,None,None,None,None,None,None,None,-1672000,None,None,-56700000
