fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-04-30,1996-05-14,0.13,0.13,0,0,pre-market
1996-07-31,1996-08-13,0.16,0.15,0.01,6.6667,pre-market
1996-10-31,1996-11-12,0.15,0.15,0,0,pre-market
1997-01-31,1997-02-25,0.24,0.24,0,0,pre-market
1997-04-30,1997-05-12,0.14,0.14,0,0,pre-market
1997-07-31,1997-08-12,0.18,0.18,0,0,pre-market
1997-10-31,1997-11-11,0.18,0.17,0.01,5.8824,pre-market
1998-01-31,1998-02-24,0.28,0.28,0,0,pre-market
1998-04-30,1998-05-12,0.19,0.17,0.02,11.7647,pre-market
1998-07-31,1998-08-11,0.23,0.22,0.01,4.5455,pre-market
1998-10-31,1998-11-10,0.23,0.22,0.01,4.5455,pre-market
1999-01-31,1999-02-16,0.35,0.33,0.02,6.0606,pre-market
1999-04-30,1999-05-11,0.25,0.22,0.03,13.6364,pre-market
1999-07-31,1999-08-10,0.31,0.28,0.03,10.7143,pre-market
1999-10-31,1999-11-09,0.29,0.28,0.01,3.5714,pre-market
2000-01-31,2000-02-15,0.43,0.42,0.01,2.381,pre-market
2000-04-30,2000-05-09,0.3,0.28,0.02,7.1429,pre-market
2000-07-31,2000-08-09,0.36,0.36,0,0,pre-market
2000-10-31,2000-11-14,0.31,0.31,0,0,pre-market
2001-01-31,2001-03-15,0.45,0.45,0,0,pre-market
2001-04-30,2001-06-15,0.31,0.31,0,0,pre-market
2001-07-31,2001-09-14,0.37,0.37,0,0,pre-market
2001-10-31,2001-11-13,0.33,0.33,0,0,pre-market
2002-01-31,2002-02-19,0.15,0.15,0,0,pre-market
2002-04-30,2002-05-14,0.12,0.12,0,0,pre-market
2002-07-31,2002-08-13,0.15,0.15,0,0,pre-market
2002-10-31,2002-11-13,0.14,0.13,0.01,7.6923,pre-market
2003-01-31,2003-02-18,0.19,0.19,0,0,pre-market
2003-04-30,2003-05-13,0.14,0.14,0,0,pre-market
2003-07-31,2003-08-13,0.17,0.17,0,0,pre-market
2003-10-31,2003-11-13,0.15,0.16,-0.01,-6.25,pre-market
2004-01-31,2004-02-19,0.21,0.21,0,0,pre-market
2004-04-30,2004-05-13,0.17,0.16,0.01,6.25,pre-market
2004-07-31,2004-08-12,0.21,0.2,0.01,5,pre-market
2004-10-31,2004-11-16,0.18,0.18,0,0,pre-market
2005-01-31,2005-02-17,0.25,0.25,0,0,pre-market
2005-04-30,2005-05-12,0.18,0.19,-0.01,-5.2632,pre-market
2005-07-31,2005-08-16,0.22,0.22,0,0,pre-market
2005-10-31,2005-11-14,0.2,0.19,0.01,5.2632,pre-market
2006-01-31,2006-02-21,0.28,0.28,0,0,pre-market
2006-04-30,2006-05-16,0.21,0.2,0.01,5,pre-market
2006-07-31,2006-08-15,0.24,0.24,0,0,pre-market
2006-10-31,2006-11-14,0.2,0.2,0,0,pre-market
2007-01-31,2007-02-20,0.31,0.3,0.01,3.3333,pre-market
2007-04-30,2007-05-15,0.23,0.23,0,0,pre-market
2007-07-31,2007-08-14,0.24,0.25,-0.01,-4,pre-market
2007-10-31,2007-11-13,0.23,0.22,0.01,4.5455,pre-market
2008-01-31,2008-02-19,0.35,0.34,0.01,2.9412,pre-market
2008-04-30,2008-05-13,0.25,0.25,0,0,pre-market
2008-07-31,2008-08-14,0.29,0.28,0.01,3.5714,pre-market
2008-10-31,2008-11-13,0.26,0.25,0.01,4,pre-market
2009-01-31,2009-02-17,0.34,0.32,0.02,6.25,pre-market
2009-04-30,2009-05-14,0.26,0.26,0,0,pre-market
2009-07-31,2009-08-13,0.29,0.28,0.01,3.5714,pre-market
2009-10-31,2009-11-12,0.28,0.27,0.01,3.7037,pre-market
